"pwsid","detection_share"
"IA0398201",0
"IA0477040",0
"IA0600600",0
"IA0610099",0
"IA0653050",0
"IA0900647",0
"IA0965073",0
"IA1689402",0
"IA1700649",0.0909090909090909
"IA1811101",0
"IA1967863",0.135135135135135
"IA2166006",0
"IA2203039",0
"IA2256041",0
"IA2320062",0
"IA2417018",0
"IA2952075",0
"IA3126303",0
"IA3126713",0
"IA3126941",0
"IA3146055",0
"IA3198799",0.0149253731343284
"IA3215044",0.0909090909090909
"IA3317047",0
"IA3338500",0.1
"IA3544720",0
"IA3870073",0
"IA3902083",0
"IA4135093",0
"IA4490091",0
"IA4515958",0.166666666666667
"IA4728957",0
"IA4910202",0.409090909090909
"IA4950794",0
"IA4955725",0.3
"IA5221301",0
"IA5225203",0.037037037037037
"IA5225413",0.133333333333333
"IA5225673",0
"IA5225805",0.0769230769230769
"IA5280302",0.0454545454545455
"IA5282941",0.0789473684210526
"IA5285722",0.333333333333333
"IA5349001",0
"IA5478074",0.0140845070422535
"IA5547094",0
"IA5879063",0
"IA5879424",0
"IA6400628",0
"IA6471063",0
"IA6529043",0
"IA6663201",0.0333333333333333
"IA7177007",0.0166666666666667
"IA7335054",0
"IA7403081",0.010989010989011
"IA7709801",0
"IA7822842",0.0689655172413793
"IA7841014",0.0158730158730159
"IA7856901",0.111111111111111
"IA7905088",0
"IA8040015",0
"IA8215305",0.0512820512820513
"IA8215399",0.0149253731343284
"IA8245357",0.0294117647058824
"IA8251901",0
"IA8455056",0
"IA8500605",0.0227272727272727
"IA9053004",0
"IA9155083",0
"IA9209043",0.0289855072463768
"IA9260301",0
"IA9400801",0.230769230769231
"IA9420027",0
"IA9433336",0
"IA9630401",0
"IA9637882",0.125
"IA9721076",0
"IA9721883",0
"IA9774002",0
"IA9825097",0
"IA9905872",0.0588235294117647
"IA9921800",0.1
"IA9926809",0.0769230769230769
"IA3170303",0
"IA3544301",0
"IA5715973",0.032258064516129
"IA5327201",0.0769230769230769
"IA7736301",0
"IA9233802",0.0833333333333333
"IA5765404",0
"IA3158001",0
"IA5225327",0.0588235294117647
"IA5502203",0.2
"IA2223201",0.0952380952380952
"IA3383903",0
"IA7052205",0
"IA0790201",0.4
"IA5786201",0
"IA1037302",0
"IA3126802",0
"IA4535201",0.16
"IA7809801",0.0714285714285714
"IA7727604",0
"IA4236404",0
"IA6649801",0
"IA7048319",0.116883116883117
"IA3544401",0.129032258064516
"IA9778110",0
"IA5715214",0
"IA5213101",0
"IA5715215",0
"KS2017327",0.00757575757575758
"KS2001512",0
"KS2007304",0
"KS2104108",0.0143884892086331
"KS2114503",0.0227272727272727
"KS2019114",0
"KS2008712",0.0735294117647059
"KS2005901",0
"KS2008507",0.0087719298245614
"KS2001702",0.0201342281879195
"KS2019704",0.0151515151515152
"KS2011304",0
"KS2001303",0
"KS2006115",0
"KS2004310",0
"KY0040223",0
"KY0120013",0
"KY0183132",0
"KY0480262",0
"KY0081013",0
"KY0183519",0
"LA1013013",0.0307692307692308
"LA1127007",0
"LA1003010",0.021978021978022
"LA1005114",0
"LA1005148",0
"LA1013017",0.105263157894737
"LA1015036",0
"LA1017005",0
"LA1017009",0.0769230769230769
"LA1017023",0
"LA1019105",0
"LA1019115",0
"LA1023012",0.0615384615384615
"LA1029007",0.00636942675159236
"LA1035002",0.0114285714285714
"LA1037002",0.0483870967741935
"LA1037006",0
"LA1037012",0.04
"LA1039001",0.0135135135135135
"LA1039004",0
"LA1049013",0.0158730158730159
"LA1049026",0.114285714285714
"LA1055101",0.0526315789473684
"LA1055131",0.0689655172413793
"LA1055153",0
"LA1063087",0
"LA1067014",0.0384615384615385
"LA1069012",0.0357142857142857
"LA1079032",0.0344827586206897
"LA1081003",0
"LA1097011",0.0625
"LA1097032",0.0833333333333333
"LA1101004",0
"LA1103131",0.0434782608695652
"LA1103143",0.0384615384615385
"LA1105014",0.0188679245283019
"LA1107001",0.0185185185185185
"LA1107009",0.0490196078431373
"LA1111001",0.0615384615384615
"LA1115090",0
"LA1121024",0
"LA1123004",0.0161290322580645
"LA1127015",0
"LA2019087",0
"LA2033052",0
"LA2101023",0
"LA2103028",0
"LA2103244",0.0188679245283019
"LA2103306",0
"LA2103310",0.0833333333333333
"LA2117015",0
"LA2117125",0
"LA1029014",0
"LA2019131",0
"LA2101032",0
"LA1055169",0.0434782608695652
"LA1055166",0.142857142857143
"LA1099024",0.0740740740740741
"LA1019124",0.129032258064516
"LA2019125",0
"LA1031028",0.0333333333333333
"LA1119034",0
"LA1061016",0
"LA1103078",0.08
"LA1103158",0
"LA2103413",0
"LA2103436",0
"LA2103467",0
"LA2031002",0
"LA1047028",0.0833333333333333
"LA2103478",0.0333333333333333
"LA9999999",0.520833333333333
"LA2073056",0
"LA2103481",0.04
"LA1005210",0
"LA2071111",0
"LA1015047",0
"LA2019145",0
"LA1019126",0.0232558139534884
"LA2019153",0
"LA2103525",0
"LA1103200",0
"LA2045079",0.25
"MO5010197",0.173076923076923
"MO1010014",0
"MO1010205",0.0294117647058824
"MO1010233",0
"MO1010306",0
"MO1010698",0.015625
"MO2010389",0
"MO2010506",0.0117647058823529
"MO2010737",0.0140845070422535
"MO3048141",0
"MO3048277",0.075
"MO3112196",0.0303030303030303
"MO3171199",0
"MO3190205",0
"MO3190783",0
"MO3190841",0.0526315789473684
"MO3241751",0.05
"MO4010243",0
"MO4010643",0
"MO4010729",0
"MO4010788",0
"MO4010993",0
"MO4024266",0
"MO4024418",0.0285714285714286
"MO4036224",0
"MO4069038",0
"MO4100013",0.0625
"MO4100100",0
"MO4112020",0
"MO4112032",0
"MO4171150",0
"MO4190876",0
"MO4231318",0.0645161290322581
"MO4240176",0
"MO5010298",0.0277777777777778
"MO5010493",0.0247933884297521
"MO5010678",0.0169491525423729
"MO5036007",0
"MO5036016",0.0138888888888889
"MO5036111",0.0266666666666667
"MO5036163",0
"MO5036197",0.032258064516129
"MO5036353",0.0540540540540541
"MO5048194",0.04
"MO5048344",0.027027027027027
"MO5069073",0.0333333333333333
"MO5100022",0
"MO5110030",0
"MO5110056",0.0333333333333333
"MO5111968",0
"MO5111998",0
"MO5112272",0
"MO5171805",0
"MO5190942",0.0689655172413793
"MO5190953",0
"MO5191569",0.0298507462686567
"MO5191757",0.0363636363636364
"MO5191952",0
"MO5201082",0.142857142857143
"MO5210911",0.0909090909090909
"MO5211301",0.115384615384615
"MO5270392",0.032258064516129
"MO6010077",0
"MO6010287",0
"MO6010544",0
"MO6010848",0
"MO6036009",0
"MO6036077",0
"MO6036161",0.0285714285714286
"MO6036269",0.1
"MO6048073",0
"MO6048258",0
"MO6171156",0
"MO6171788",0.0234375
"MO3248267",0.342857142857143
"MO4218520",0.125
"MO5198039",0
"MO3218004",0
"MO4218555",0.0303030303030303
"MO3218226",0
"MO3218262",0
"MO5238288",0.146341463414634
"MO5258287",0.025
"MO5290224",0
"MO5030209",0.0128205128205128
"MO5250538",0
"MO6030528",0
"MO5030770",0
"MO4210857",0.0689655172413793
"MO5030915",0.0563380281690141
"MO3040960",0
"MO3201020",0.0454545454545455
"MO3241036",0.0535714285714286
"MO5031088",0.0638297872340425
"MO3281109",0.136363636363636
"MO5241246",0.0307692307692308
"MO5031102",0
"MO5031119",0
"MO5191453",0.266666666666667
"MO5031149",0.0153846153846154
"MO5211553",0.0153846153846154
"MO3041171",0
"MO3211632",0
"MO1021175",0.016
"MO4011158",0
"MO3031183",0
"MO5211719",0.119047619047619
"MO4031196",0
"MO5272307",0
"MO6031215",0
"MO5031235",0.0666666666666667
"MO3192338",0
"MO3202344",0
"MO3031246",0.0434782608695652
"MO1031250",0
"MO5292360",0.15
"MO5292380",0.138888888888889
"MO3292388",0.0666666666666667
"MO5031278",0
"MO6172414",0.0476190476190476
"MO5021292",0.114583333333333
"MO5192432",0
"MO3212445",0.318181818181818
"MO3031307",0
"MO5212501",0.0769230769230769
"MO6031324",0
"MO4031334",0.0151515151515152
"MO3071337",0
"MO5071342",0.0549450549450549
"MO5031363",0.0434782608695652
"MO3242570",0
"MO4031414",0
"MO5252641",0.0140845070422535
"MO5122670",0
"MO5212716",0.027027027027027
"MO5301471",0
"MO5292749",0
"MO5301490",0
"MO6202782",0.0188679245283019
"MO1212806",0.270833333333333
"MO1031536",0.03125
"MO5212832",0.0645161290322581
"MO4212833",0.111111111111111
"MO5212841",0.0606060606060606
"MO5031553",0.0135135135135135
"MO4292853",0.0263157894736842
"MO4242857",0.3125
"MO6272859",0
"MO5032891",0
"MO1041587",0
"MO5292911",0.104166666666667
"MO5242917",0.05
"MO5212949",0
"MO5182965",0.0434782608695652
"MO5252968",0.0454545454545455
"MO5272979",0
"MO6213044",0.15
"MO1041618",0
"MO5024444",0
"MO5213079",0.105263157894737
"MO5251628",0.163265306122449
"MO1253088",0.571428571428571
"MO5243102",0
"MO5273121",0.210526315789474
"MO5213119",0.153846153846154
"MO5273127",0
"MO4173146",0
"MO5243160",0.290322580645161
"MO5283168",0
"MO5029099",0
"MO4183206",0.25
"MO6213199",0
"MO6030021",0.363636363636364
"MO4041636",0.333333333333333
"MO5031641",0.111111111111111
"MO5253262",0.5
"ME0000585",0.318181818181818
"ME0000034",0
"ME0000168",0.0625
"ME0000288",0.0833333333333333
"ME0000304",0
"ME0000397",0
"ME0000530",0
"ME0000802",0
"ME0000981",0
"ME0001486",0
"ME0001686",0.0588235294117647
"ME0002008",0.277777777777778
"ME0002093",0.25
"ME0002475",0
"ME0002577",0.391304347826087
"ME0003026",0.454545454545455
"ME0003195",0.2
"ME0003408",0.428571428571429
"ME0003581",0
"ME0003837",0
"ME0004591",0.108108108108108
"ME0004681",0
"ME0004918",0
"ME0004992",0
"ME0005080",0.181818181818182
"ME0005748",0
"ME0005836",0.285714285714286
"ME0006189",0
"ME0006409",0.181818181818182
"ME0006536",0
"ME0006954",0.0555555555555556
"ME0007086",0.1
"ME0007237",0.05
"ME0007974",0.222222222222222
"ME0008139",0.0833333333333333
"ME0008583",0.1
"ME0008778",0.0178571428571429
"ME0008921",0.0555555555555556
"ME0009027",0
"ME0011183",0
"ME0011638",0
"ME0011810",0.333333333333333
"ME0012510",0
"ME0014301",0
"ME0015230",0.153846153846154
"ME0015860",0
"ME0017998",0
"ME0022994",0.0714285714285714
"ME0025312",0
"ME0090030",0
"ME0090050",0
"ME0091285",0
"ME0091480",0
"ME0092040",0
"ME0092220",0.105263157894737
"ME0092299",0
"ME0092355",0.15
"ME0093811",0
"ME0093815",0
"ME0093865",0.266666666666667
"ME0093928",0
"ME0094039",0
"ME0094403",0
"ME0094483",0.1
"ME0094503",0
"ME0094607",0.0952380952380952
"ME0094632",0
"ME0094642",0
"ME0095020",0
"ME0095220",0
"ME0095656",0
"ME0095685",0
"ME0098567",0
"ME0098590",0
"ME0105684",0
"ME0109196",0
"ME0109306",0.05
"ME0202059",0
"ME0100739",0.125
"ME0094743",0
"ME0025097",0.15
"ME0025579",0.133333333333333
"ME0094763",0
"ME0094769",0.0769230769230769
"ME0200758",0.0666666666666667
"ME0194250",0
"ME0094900",0
"ME0094906",0
"ME0094905",0
"ME0094802",0
"ME0094833",0
"ME0094831",0.0833333333333333
"ME0094835",0.166666666666667
"ME0092345",0
"ME0092387",0.2
"ME0094886",0
"ME0094949",0
"ME0094969",0
"ME0094970",0.210526315789474
"ME0100972",0
"ME0309600",0
"ME0092420",0
"ME0092422",0.25
"ME0092453",0.0769230769230769
"ME0092478",0
"ME0092481",0
"ME0092493",0
"ME0092506",0
"ME0092522",0
"ME0092532",0.117647058823529
"ME0092543",0
"ME0092547",0
"ME0092569",0.4
"ME0100724",0
"ME0092591",0
"ME0092594",0
"ME0092624",0.5
"ME0092658",0
"ME0092663",0.285714285714286
"ME0092706",0.416666666666667
"NE3100301",0.164556962025316
"NE3101101",0.0882352941176471
"NE3102509",0.0967741935483871
"NE3102516",0.015625
"NE3102701",0
"NE3104110",0.0930232558139535
"NE3105101",0.0285714285714286
"NE3105310",0
"NE3105519",0
"NE3105526",0
"NE3107101",0.0860215053763441
"NE3107703",0.203125
"NE3109701",0.174603174603175
"NE3111907",0
"NE3112303",0
"NE3113502",0.142857142857143
"NE3114710",0.0638297872340425
"NE3114902",0
"NE3115307",0.128205128205128
"NE3115704",0.15
"NE3120062",0.0810810810810811
"NE3120107",0.0555555555555556
"NE3120305",0.108695652173913
"NE3120390",0
"NE3120468",0.260869565217391
"NE3120502",0
"NE3120527",0
"NE3120563",0.0714285714285714
"NE3120598",0
"NE3120651",0.0555555555555556
"NE3120672",0.0769230769230769
"NE3120683",0
"NE3120727",0.472222222222222
"NE3150137",0
"NE3150339",0
"NE3150407",0.333333333333333
"NE3150449",0.0526315789473684
"NE3150577",0.34
"NE3150651",0
"NE3150697",0.916666666666667
"NE3190018",0.275862068965517
"NE3120840",0.0333333333333333
"NE3120907",0.0588235294117647
"NE3120450",0
"NE3120536",0
"NE3120603",0
"NE3102515",0
"NE3113108",0.0714285714285714
"NE3120849",0
"NE3113307",0.075
"NE3102901",0.0731707317073171
"NE3120587",0
"NE3120943",0.0833333333333333
"NE3120954",0.075
"NE3120997",0
"NE3121032",0
"NE3120829",0
"NE3150589",0.0689655172413793
"NE3150345",0.1
"NE3121055",0.117647058823529
"NE3121071",0
"NE3121101",0
"NE3121166",0.238095238095238
"NE3121177",0
"NE3121226",0
"NE3121254",0
"NE3121279",0
"NE3121289",0.263157894736842
"NE3121292",0
"NE3121304",0.142857142857143
"NE3121310",0
"NE3121325",0
"NE3121332",0
"NE3121376",0.111111111111111
"NE3121381",0
"NE3150296",0.205882352941176
"NE3121390",0
"NE3121408",0
"NE3121424",0
"NE3121443",0
"NE3121502",0
"CT0110031",0
"CT0180352",0
"CT0189013",0
"CT0235033",0
"CT0261043",0
"CT0280031",0.0277777777777778
"CT0309051",0
"CT0311011",0.0434782608695652
"CT0340081",0.0967741935483871
"CT0340151",0
"CT0360022",0
"CT0400061",0
"CT0418011",0.0208333333333333
"CT0424011",0
"CT0579043",0.214285714285714
"CT0590203",0.0740740740740741
"CT0631223",0
"CT0670112",0.09375
"CT0710212",0
"CT0719053",0.282608695652174
"CT0731011",0.0116279069767442
"CT0781172",0
"CT0781253",0.217391304347826
"CT0860051",0
"CT0860171",0.134831460674157
"CT0878011",0
"CT0910041",0
"CT1170332",0
"CT1180322",0.0540540540540541
"CT1310031",0.0833333333333333
"CT1341263",0.032258064516129
"CT1370152",0.538461538461538
"CT1488011",0
"CT1600101",0.0869565217391304
"CT1600503",0
"CT1680061",0
"CT1693011",0
"CT0320051",0.127450980392157
"CT0720081",0.137931034482759
"CT0565013",0.0666666666666667
"CT0010084",0.0769230769230769
"CT0030254",0
"CT0080064",0
"CT0100184",0
"CT0120354",0
"CT0180914",0
"CT0190074",0.19047619047619
"CT0230144",0
"CT0230264",0.136363636363636
"CT0240054",0
"CT0300214",0.0638297872340425
"CT0320034",0.453333333333333
"CT0340614",0
"CT0380054",0
"CT0380224",0
"CT0410014",0.173913043478261
"CT0410354",0.0909090909090909
"CT0420194",0.203703703703704
"CT0420264",0.0833333333333333
"CT0550094",0
"CT0570054",0
"CT0580084",0.181818181818182
"CT0600044",0
"CT0610194",0
"CT0610484",0
"CT0660294",0
"CT0690114",0.4
"CT0700204",0.195121951219512
"CT0740224",0
"CT0740374",0
"CT0770014",0
"CT0790014",0.28125
"CT0810124",0.242424242424242
"CT0820084",0.121212121212121
"CT0850104",0.333333333333333
"CT0860404",0
"CT0870214",0
"CT0920094",0.342857142857143
"CT0960244",0
"CT0960424",0.0357142857142857
"CT0970254",0
"CT1010094",0
"CT1050114",0
"CT1110094",0.129032258064516
"CT1140014",0.632911392405063
"CT1150024",0
"CT1180034",0
"CT1180364",0.176470588235294
"CT1180594",0
"CT1270094",0.409836065573771
"CT1290034",0
"CT1340104",0.282051282051282
"CT1370144",0
"CT1410114",0.12
"CT1470184",0.166666666666667
"CT1500184",0
"CT1500264",0.111111111111111
"CT1620104",0.0769230769230769
"CT1660214",0
"CT1090314",0.2
"CT1360144",0
"CT1370403",0
"CT0792011",0
"CT0341263",0.0344827586206897
"CT0279033",0.0789473684210526
"CT0769143",0
"CT0380034",0
"CT0120104",0
"CT1570024",0.294117647058824
"CT0181222",0.137931034482759
"CT0580124",0
"CT0598033",0
"CT1220154",0
"CT0389103",0
"CT0121023",0
"CT0530074",0
"CT1600214",0.09375
"CT0410814",0
"CT1040134",0.0769230769230769
"CT1180644",0.181818181818182
"CT1501013",0.0333333333333333
"CT0010111",0
"CT1378044",0
"CT0859053",0
"CT1301124",0.0555555555555556
"CT0120504",0.552631578947368
"CT1435104",0
"CT0529044",0
"CT0199091",0
"CT0709153",0.0645161290322581
"CT0363064",0
"CT0609103",0
"CT0389163",0
"CT0429143",0
"CT0199103",0
"CT0209314",0
"CT1169043",0
"CT0321244",0
"CT0189954",0.192307692307692
"CT0598063",0
"CT0081124",0
"CT0699203",0.0833333333333333
"CT0530254",0.0344827586206897
"CT1341324",0.391304347826087
"CT1699084",0.484848484848485
"CT0300071",0.174418604651163
"CT0121081",0.0416666666666667
"CT0819061",0
"CT0105073",0
"CT0081143",0
"CT0408034",0.15625
"CT1341343",0.125
"CT1130204",0
"NY0616487",0
"NY0616743",0
"NY0630002",0
"NY0619239",0
"NY0611701",0
"NY5006032",0
"NY5006129",0.0444444444444444
"NY5020177",0
"NY5205779",0
"NY5206374",0.0666666666666667
"NY5206898",0
"NY5206914",0
"NY5206929",0
"NY4814145",0
"NY4814155",0
"NY3401161",0.0103092783505155
"NY2811730",0.5
"NY2821040",0.2
"NY2102309",0
"NY2102313",0
"NY5801245",0.0236220472440945
"NY3904890",0.235294117647059
"NY3905681",0
"NY3905695",0
"NY3905705",0
"NY3907170",0
"NY3908057",0
"NY3916002",0
"NY3917434",0
"NY3920093",0.0909090909090909
"NY3921640",0
"NY3921704",0
"NY3922131",0.214285714285714
"NY3922189",0
"NY3922619",0
"NY3921732",0
"NY5801257",0.117647058823529
"NY5830003",0.0126582278481013
"NY3430006",0
"NY2902823",0.0294117647058824
"NY2902854",0.0224719101123595
"NY0100206",0
"NY0101649",0
"NY0111745",0
"NY0118342",0
"NY0120868",0
"NY0123019",0
"NY0210458",0
"NY0230014",0.0833333333333333
"NY0308419",0.166666666666667
"NY0310320",0
"NY0311258",0.0285714285714286
"NY0319349",0
"NY0320764",0
"NY0325006",0.115384615384615
"NY0330012",0.117647058823529
"NY0400335",0
"NY0412238",0
"NY0416382",0.0666666666666667
"NY0416394",0
"NY0416422",0
"NY0416478",0
"NY0418222",0.0833333333333333
"NY0422860",0.0833333333333333
"NY0430024",0
"NY0501733",0
"NY0502063",0
"NY0506416",0
"NY0517890",0
"NY0700789",0.0142857142857143
"NY0701005",0.0147058823529412
"NY0701010",0.025974025974026
"NY0716017",0
"NY0717700",0.0344827586206897
"NY0720446",0.0666666666666667
"NY0722646",0.0135135135135135
"NY0730002",0
"NY0801743",0
"NY0801946",0
"NY0804470",0.0434782608695652
"NY0822827",0.0384615384615385
"NY0830015",0
"NY0600810",0
"NY0900210",0
"NY0611722",0.15
"NY0611907",0.241379310344828
"NY0611923",0.0217391304347826
"NY0900218",0
"NY1000247",0
"NY1006319",0.0666666666666667
"NY1010294",0
"NY1012926",0
"NY1015312",0
"NY1015319",0
"NY1015352",0
"NY1030062",0.111111111111111
"NY1030069",0.027027027027027
"NY1101760",0
"NY1122549",0
"NY1200250",0
"NY5000747",0
"NY1200267",0
"NY1206550",0
"NY1208239",0
"NY1302761",0
"NY1302767",0.0416666666666667
"NY1302803",0.04
"NY1303214",0
"NY1303228",0.024390243902439
"NY1311782",0
"NY1215521",0.1
"NY1221806",0.166666666666667
"NY1312968",0.0333333333333333
"NY1222496",0.0909090909090909
"NY1904269",0.0344827586206897
"NY1901990",0
"NY1902218",0
"NY1410142",0
"NY1418649",0.217391304347826
"NY1418670",0.181818181818182
"NY1418673",0.0909090909090909
"NY1418746",0.0540540540540541
"NY1418823",0
"NY1419383",0
"NY1420335",0
"NY1443005",0
"NY1500286",0
"NY1500307",0.0476190476190476
"NY1519282",0
"NY1520370",0
"NY1530020",0
"NY1600001",0
"NY1600011",0
"NY1607934",0.0487804878048781
"NY1610646",0
"NY1613600",0
"NY1619157",NA
"NY1700022",0
"NY1800548",0.0294117647058824
"NY1813880",0
"NY2000126",0
"NY2002596",0
"NY2010812",0
"NY1701512",0
"NY2011093",0.025
"NY1701513",0
"NY2013043",0.0714285714285714
"NY2013070",NA
"NY2202068",0
"NY2202101",0
"NY2202341",0
"NY2202344",0
"NY2202349",0
"NY2208618",0.0526315789473684
"NY2208825",0
"NY2213150",0
"NY2213165",0
"NY2219308",0.1
"NY2220828",0.0625
"NY2221603",0
"NY2230028",0
"NY2405519",0
"NY2502551",0
"NY2521881",0
"NY2600966",0
"NY0901542",0
"NY0902619",0
"NY0904641",0
"NY2601952",0
"NY3503592",0
"NY3503632",0
"NY2902818",0
"NY3208117",0.0625
"NY3208375",0
"NY3219530",0
"NY3302035",0.0454545454545455
"NY3316800",0
"NY3318535",0
"NY3322451",NA
"NY5202717",0
"NY5206997",0
"NY5207048",0
"NY5202746",0
"NY5203868",0
"NY5203913",0
"NY5207279",0
"NY5207500",0
"NY5208917",0
"NY3519541",0
"NY5205325",0.0588235294117647
"NY5205653",0
"NY5205739",0
"NY3702043",0.0833333333333333
"NY3706706",0.0625
"NY3713420",0
"NY3719813",0.0714285714285714
"NY3721808",0
"NY1200255",0
"NY1708579",0
"NY2108882",0
"NY2113113",0
"NY2118729",0
"NY2012604",0.0208333333333333
"NY1730001",0
"NY1730015",0
"NY1710676",0
"NY1716113",0
"NY1719329",0
"NY1721689",0.363636363636364
"NY2802592",0
"NY4100049",0
"NY4104503",0
"NY4110693",0
"NY4111569",0.1
"NY4111627",0
"NY4120565",0
"NY4121961",0.032258064516129
"NY4130011",0
"NY4301309",0.130434782608696
"NY4308692",0
"NY4317678",0
"NY4320044",0
"NY4320081",0
"NY4320349",0
"NY4402507",0
"NY4404392",0
"NY4404400",0
"NY4410149",0
"NY4413932",0
"NY4413950",0
"NY4420375",0
"NY4422235",0
"NY4501780",0.0909090909090909
"NY4501818",0.125
"NY4503947",0
"NY4510129",0
"NY4510771",0.0212765957446809
"NY4511622",0.0277777777777778
"NY4514132",0
"NY4521093",0.0555555555555556
"NY4522544",0
"NY4523020",0
"NY4530080",0
"NY4702171",0
"NY4710773",0
"NY4711012",0.0512820512820513
"NY3407454",0.0526315789473684
"NY4901201",0
"NY3421757",0
"NY6100683",0.0909090909090909
"NY5108329",0
"NY5114334",0
"NY5130057",NA
"NY3902678",0
"NY5301421",0
"NY5318732",0
"NY5319087",0
"NY5410468",0
"NY5416051",0
"NY5421483",0
"NY5422864",0
"NY5430003",0
"NY5503377",0.0769230769230769
"NY5503383",0.1
"NY5503408",0.0285714285714286
"NY5507091",0
"NY5507092",0
"NY5507110",0
"NY5507339",0
"NY5507832",0.181818181818182
"NY5509663",0
"NY5509685",0
"NY5509821",0
"NY5513815",0.0909090909090909
"NY5515721",0
"NY5515766",0
"NY5517637",0
"NY5518314",0.1
"NY5521422",0
"NY5522523",0
"NY5612630",0
"NY5612687",0
"NY5612698",0.0909090909090909
"NY5613507",0.0588235294117647
"NY5614865",0
"NY5614895",0.0909090909090909
"NY5615115",0
"NY5615201",0
"NY5616192",0
"NY5618359",0
"NY5620441",0
"NY5621909",NA
"NY5621920",0
"NY5622754",0
"NY5630040",0
"NY5703058",0
"NY5703122",0
"NY5712734",0
"NY5722767",0
"NY5730010",0.214285714285714
"NY5730045",0
"NY5903437",0.0967741935483871
"NY5903455",0.333333333333333
"NY5903468",0
"NY5903472",0
"NY5903482",0
"NY5906566",0
"NY5906828",0
"NY5917426",0
"NY5922664",0
"NY5930014",0
"NY5930027",0
"NY5930032",0
"NY6000611",0
"NY6000617",0.0434782608695652
"NY6010040",0
"NY5211510",0
"NY5214428",0
"NY0919040",0
"NY0919605",0
"NY0921313",0
"NY0930000",0.0714285714285714
"NY0930031",0
"NY3517682",0.032258064516129
"NY3503602",0
"NY3503582",0.0112359550561798
"NY3503588",0.0344827586206897
"NY3503606",0
"NY3530068",0
"NY3517898",0
"NY3509530",0.15
"NY3517488",0
"NY3509548",0
"NY3530058",0.125
"NY3509546",0
"NY3517701",0
"NY1909266",0
"NY1912546",0
"NY5214959",0
"NY5216912",0
"NY5217623",0
"NY1915538",0
"NY1918000",0
"NY1918018",0
"NY1918879",0
"NY1919224",0.0476190476190476
"NY3800146",0
"NY3802590",0
"NY3807822",0.117647058823529
"NY3808448",0.0454545454545455
"NY5219995",0
"NY5222690",0
"NY5230009",0.0606060606060606
"NY5230016",0
"NY5230029",0.0833333333333333
"NY5214922",0
"NY1316246",0
"NY1316609",0
"NY1316636",0
"NY1316692",0
"NY1320806",0
"NY1321296",NA
"NY1321356",0
"NY1321440",0
"NY1321645",0.0476190476190476
"NY1322157",0.1
"NY1322778",0
"NY1330008",0
"NY1330040",0.133333333333333
"NY1330037",0.0142857142857143
"NY1330080",NA
"NY1330092",0
"NY1330098",0.0909090909090909
"NY1330153",0.0555555555555556
"NY1330186",0.307692307692308
"NY1330197",0
"NY1330211",0.0714285714285714
"NY1330231",0
"NY1330244",0.176470588235294
"NY1330250",0
"NY1330269",0
"NY1330305",0
"NY1330317",0
"NY3816842",0
"NY3820031",0
"NY1930008",0
"NY2230041",0
"NY4530105",0
"NY6130021",0
"NY5330033",0
"NY5230038",0
"NY0430030",0
"NY5230058",0
"NY5630059",0
"NY4630025",0
"NY1930032",0
"NY5230081",0
"NY5730053",0
"NY3920016",0
"NY1030116",0.0952380952380952
"NY5230037",0
"NY1730020",0
"NY2830010",0
"NY1030100",0.0294117647058824
"NY4730023",0.0909090909090909
"NY0530036",0
"NY3730064",0.0454545454545455
"NY3730081",0.0731707317073171
"NY3730087",0
"NY3530076",0
"NY1450003",0
"NY1330370",0
"NY1330386",0.0833333333333333
"NY2430035",0
"NY5230096",0
"NY4530122",0
"NY5530059",0.25
"NY5530101",0
"NY5530162",0
"NY5530157",0
"NY2530017",0.0392156862745098
"NY3920025",0
"NY3920028",0.142857142857143
"NY3920047",0
"NY0202560",0
"NY3307777",0
"NY2630059",0
"NY3233160",0.155555555555556
"NY4130264",0
"NY5530200",0
"NY0830025",0
"NY1330497",0
"NY1730048",0
"NY4530186",0.157894736842105
"NY1030030",0
"NY4830034",0
"NY4930051",0
"NY1330342",0
"NY1330519",0
"NY1330522",0
"NY0830038",0.0714285714285714
"NY0930120",0.0555555555555556
"NY1730051",0
"NY0930123",0
"NY4430146",0
"NY1930070",0
"NY3903013",0
"NY3903017",0
"NY4130300",0.03125
"NY5230128",0
"NY2230102",0.0178571428571429
"NY4830038",0.032258064516129
"NY4930555",0.0625
"NY3904007",NA
"NY5930071",0
"NY4930440",0
"NY5530244",0
"NY0930151",0
"NY3530066",0
"NY5530250",0
"NY5530256",0
"NY3830085",0
"NY5930085",0
"NY3290082",0
"NY2230105",0
"NY1450020",0
"NY0930171",0.0833333333333333
"NY0430090",0
"NY3530203",0
"NY0530067",0.133333333333333
"NY3830097",0
"NY5930091",0
"NY3500596",0
"NY3500520",0.166666666666667
"NY3330033",0
"NY2230110",0
"NY3530214",0.0909090909090909
"NY2714568",0
"NY5930099",0
"NY4940010",0
"NY4430187",0
"NY3500531",0.12
"NY0430104",0.0869565217391304
"NY2130054",0
"NY6011922",0
"NY3530230",0.111111111111111
"NY2130052",0
"NY3909004",0.0238095238095238
"NY4330050",NA
"NY2714692",0
"NY4530239",0
"NY2230123",0
"NY3910002",0.181818181818182
"NY5330589",0
"NY5230179",0
"NY5530301",0
"NY4911000",0.0714285714285714
"NY2600015",0
"NY5030116",0
"NY5530313",0
"NY5830090",0.0714285714285714
"NY3530257",0
