pwsid,arsenic
AK2270736 ,0
AK2270744,.006879
AK2270744 ,0
AK2270833,0
AK2270833 ,0
AK2270948 ,0
AK2270956 ,0
AK2270964,0
AK2270964 ,0
AK2270972,.00045399999
AK2270972 ,0
AK2270980,.0046200003
AK2270980 ,0
AK2271017 ,0
AK2271025,0
AK2271025 ,0
AK2271033,.00191
AK2271033 ,0
AK2271041 ,0
AK2271059,0
AK2271059 ,0
AK2271083 ,0
AK2271091 ,0
AK2271106,0
AK2271106 ,0
AK2271148,.0031099999
AK2271148 ,0
AK2271211,.020354001
AK2271211 ,0
AK2271245 ,0
AK2271253,.0071299998
AK2271253 ,0
AK2271261 ,0
AK2271334 ,0
AK2271431,.00023366667
AK2271431 ,0
AK2271538 ,0
AK2271562,.00072200003
AK2271562 ,0
AK2271700,0
AK2271700 ,0
AK2271716,0
AK2271716 ,0
AK2271724,0
AK2271724 ,0
AK2271732,0
AK2271732 ,0
AK2271874 ,0
AK2271952 ,0
AK2271981,.0040549999
AK2271981 ,0
AK2271983 ,0
AK2271999,0
AK2271999 ,0
AK2272004 ,0
AK2272005,0
AK2272005 ,0
AK2272007 ,0
AK2272011,.0057100002
AK2272011 ,0
AK2272012,.00079199998
AK2272012 ,0
AK2272016,0
AK2272016 ,0
AK2272017,0
AK2272747,.0012000001
AK2272747 ,0
AK2272750,0
AK2272751,.0043299999
AK2272752,.00076666666
AK2280040,0
AK2280040 ,0
AK2280066,.00052
AK2280066 ,0
AK2280074 ,0
AK2280155 ,0
AK2280163,0
AK2280163 ,0
AK2280171,.0071
AK2280171 ,0
AK2280294 ,0
AK2280302,0
AK2280302 ,0
AK2291130 ,0
AK2291211,0
AK2291211 ,0
AK2291229,0
AK2291229 ,0
AK2291261 ,0
AK2291279,.0014833333
AK2291279 ,0
AK2291384 ,0
AK2291407,0
AK2291407 ,0
AK2291499,0
AK2291499 ,0
AK2291504 ,0
AK2291596,0
AK2291596 ,0
AK2291944,0
AK2291944 ,0
AK2291952,0
AK2291952 ,0
AK2292099,0
AK2292099 ,0
AK2292186,.00148
AK2292186 ,0
AK2292330,0
AK2292330 ,0
AK2292608 ,0
AK2293164,0
AK2293164 ,0
AK2293205,.000070333335
AK2293205 ,0
AK2294002,0
AK2294002 ,0
AK2298002,0
AK2298103,0
AK2298103 ,0
AK2298608,.00080000004
AK2298608 ,0
AK2299001,.00129
AK2299001 ,0
AK2299037,0
AK2299038,.0055399998
AK2299071,0
AK2299071 ,0
AK2300159,.00017100001
AK2300159 ,0
AK2300183,.00032299999
AK2300183 ,0
AK2300191,.00018133334
AK2300191 ,0
AK2300206 ,0
AK2300214,.0012653333
AK2300214 ,0
AK2300222,0
AK2300222 ,0
AK2300248,0
AK2300248 ,0
AK2300272,.00017299999
AK2300272 ,0
AK2300484,.00315
AK2300484 ,0
AK2300769,.00033499999
AK2300769 ,0
AK2300816,.000309
AK2300816 ,0
AK2300955 ,0
AK2310146,0
AK2310251 ,0
AK2310277,0
AK2310277 ,0
AK2310390 ,0
AK2310421,0
AK2310578 ,0
AK2310641 ,0
AK2310675,0
AK2310675 ,0
AK2310683 ,0
AK2310714,.0018
AK2310714 ,0
AK2310730 ,0
AK2310803,.0070490479
AK2310803 ,0
AK2310837,0
AK2310837 ,0
AK2310853,.0012000001
AK2310853 ,0
AK2310879,.00166
AK2310879 ,0
AK2310895,.0012000001
AK2310895 ,0
AK2310918,0
AK2310918 ,0
AK2310926,.0046000001
AK2310926 ,0
AK2310934,0
AK2310934 ,0
AK2310942,.00068150001
AK2310942 ,0
AK2311930 ,0
AK2312156,0
AK2312156 ,0
AK2312415,.000166
AK2312457,0
AK2312504,.0024600001
AK2312504 ,0
AK2312813,.00027391306
AK2312813 ,0
AK2313233,0
AK2313233 ,0
AK2314093 ,0
AK2314116 ,0
AK2314938,0
AK2314938 ,0
AK2315400,.00193
AK2320036,0
AK2320036 ,0
AK2320078,0
AK2320078 ,0
AK2320086,0
AK2320086 ,0
AK2320094,0
AK2320094 ,0
AK2320248,.00026
AK2320248 ,0
AK2320256,0
AK2320256 ,0
AK2320264,0
AK2320264 ,0
AK2320426,0
AK2320426 ,0
AK2320751,0
AK2320751 ,0
AK2330004,0
AK2330004 ,0
AK2330024 ,0
AK2330031,0
AK2330031 ,0
AK2330070,.00042
AK2330070 ,0
AK2330071,.00017833333
AK2330076,0
AK2330079,0
AK2331011,0
AK2331011 ,0
AK2331184,0
AK2331184 ,0
AK2333013,0
AK2333013 ,0
AK2333241,0
AK2333241 ,0
AK2333364,0
AK2333364 ,0
AK2333460,0
AK2333460 ,0
AK2340010,0
AK2340010 ,0
AK2340060,.00054450001
AK2340060 ,0
AK2340109 ,0
AK2340117 ,0
AK2340125,0
AK2340125 ,0
AK2340141,.0304715
AK2340141 ,0
AK2340159 ,0
AK2340167 ,0
AK2340183,.00062599999
AK2340183 ,0
AK2340191,.0017949999
AK2340191 ,0
AK2340214 ,0
AK2340222 ,0
AK2340230,.00030799999
AK2340230 ,0
AK2340248 ,0
AK2340337,0
AK2340337 ,0
AK2340345 ,0
AK2340361 ,0
AK2340379,0
AK2340379 ,0
AK2340387 ,0
AK2340418,0
AK2340418 ,0
AK2340442 ,0
AK2340484,.00167
AK2340484 ,0
AK2340492 ,0
AK2340507,.00031549999
AK2340507 ,0
AK2340565,0
AK2340565 ,0
AK2340646 ,0
AK2340654 ,0
AK2340670,0
AK2340670 ,0
AK2340751 ,0
AK2350023,0
AK2350023 ,0
AK2350146,.00095900003
AK2350235 ,0
AK2360010,.0001225
AK2360010 ,0
AK2360094 ,0
AK2360109 ,0
AK2360141 ,0
AK2360159,.000184
AK2360159 ,0
AK2360214,.00079999998
AK2360214 ,0
AK2360230,.00061300001
AK2360230 ,0
AK2360248,0
AK2360248 ,0
AK2360256 ,0
AK2360272,.00044599999
AK2360272 ,0
AK2360442,.00078200002
AK2360442 ,0
AK2360785,0
AK2360785 ,0
AK2360816,0
AK2360866,0
AK2360866 ,0
AK2370146,0
AK2370146 ,0
AK2370471 ,0
AK2370552 ,0
AK2370625,.0012525
AK2370625 ,0
AK2370716,0
AK2370716 ,0
AK2370780 ,0
AK2370798,0
AK2370879,.0020999999
AK2370879 ,0
AK2372075,0
AK2372075 ,0
AK2372198,0
AK2372261 ,0
AK2372627 ,0
AK2372643,.0012000001
AK2372643 ,0
AK2372677,0
AK2372677 ,0
AK2372685,0
AK2372685 ,0
AK2372716,0
AK2372813,.0053000003
AK2380078,0
AK2380078 ,0
AK2380214,.00026833333
AK2380214 ,0
AK2380303,.00269
AK2380303 ,0
AK2380329,.00018800001
AK2380329 ,0
AK2380379,.000734
AK2380379 ,0
AK2380468 ,0
AK2380531,.00109
AK2380531 ,0
AK2380573 ,0
AK2380638,0
AK2380638 ,0
AK2381210 ,0
AK2381422,.0026500002
AK2381422 ,0
AK2381480,.0014
AK2381480 ,0
AK2381498,.0035699999
AK2381498 ,0
AK2382096,0
AK2390015,0
AK2390015 ,0
AK2390065,0
AK2390065 ,0
AK2390146,0
AK2390146 ,0
AK2390154,0
AK2390285,0
AK2390285 ,0
AK2390586,.000222
AK2390586 ,0
AK2390594,0
AK2390756,0
AK2390756 ,0
AK2390984,.000749
AK2390984 ,0
AK2391061,.0029
AK2391134,.00165
AK2391710,0
AK2391710 ,0
AL0000001,0
AL0000001 ,0
AL0000002,0
AL0000002 ,0
AL0000003,0
AL0000003 ,0
AL0000013,0
AL0000013 ,0
AL0000017,0
AL0000017 ,0
AL0000021,0
AL0000021 ,0
AL0000023,0
AL0000023 ,0
AL0000025,0
AL0000025 ,0
AL0000029,0
AL0000029 ,0
AL0000033 ,0
AL0000035,0
AL0000035 ,0
AL0000036,0
AL0000036 ,0
AL0000038,0
AL0000038 ,0
AL0000048,0
AL0000048 ,0
AL0000051,0
AL0000051 ,0
AL0000053,0
AL0000053 ,0
AL0000061,0
AL0000061 ,0
AL0000065,0
AL0000065 ,0
AL0000068,0
AL0000068 ,0
AL0000073,0
AL0000073 ,0
AL0000076,0
AL0000079,0
AL0000079 ,0
AL0000081,0
AL0000081 ,0
AL0000082,0
AL0000082 ,0
AL0000083,0
AL0000083 ,0
AL0000085,.0001255
AL0000085 ,0
AL0000087,0
AL0000087 ,0
AL0000088,0
AL0000088 ,0
AL0000091,0
AL0000091 ,0
AL0000092,0
AL0000092 ,0
AL0000093,0
AL0000093 ,0
AL0000097,0
AL0000097 ,0
AL0000098,0
AL0000098 ,0
AL0000100,0
AL0000100 ,0
AL0000101,0
AL0000101 ,0
AL0000103,0
AL0000103 ,0
AL0000108,0
AL0000108 ,0
AL0000110,.00053666666
AL0000110 ,0
AL0000116,0
AL0000116 ,0
AL0000117,0
AL0000117 ,0
AL0000118,.000086363638
AL0000118 ,0
AL0000121,0
AL0000121 ,0
AL0000122,0
AL0000122 ,0
AL0000123,.000030000001
AL0000123 ,0
AL0000125,0
AL0000125 ,0
AL0000128,0
AL0000128 ,0
AL0000131,0
AL0000131 ,0
AL0000133,.000071111113
AL0000133 ,0
AL0000162,0
AL0000162 ,0
AL0000164,0
AL0000164 ,0
AL0000168,0
AL0000168 ,0
AL0000178,.00010333333
AL0000178 ,0
AL0000181,0
AL0000181 ,0
AL0000184,0
AL0000184 ,0
AL0000188,0
AL0000188 ,0
AL0000189,0
AL0000189 ,0
AL0000213,0
AL0000213 ,0
AL0000229,0
AL0000229 ,0
AL0000232,0
AL0000232 ,0
AL0000234,0
AL0000234 ,0
AL0000237,0
AL0000237 ,0
AL0000243,0
AL0000243 ,0
AL0000244,0
AL0000244 ,0
AL0000252,0
AL0000252 ,0
AL0000254,0
AL0000254 ,0
AL0000255,0
AL0000255 ,0
AL0000256,0
AL0000256 ,0
AL0000257,0
AL0000257 ,0
AL0000262,0
AL0000266,0
AL0000266 ,0
AL0000273 ,0
AL0000279,0
AL0000279 ,0
AL0000292,0
AL0000292 ,0
AL0000295,0
AL0000295 ,0
AL0000296,0
AL0000296 ,0
AL0000297,0
AL0000297 ,0
AL0000298,.00036666667
AL0000298 ,0
AL0000299,.000060000002
AL0000299 ,0
AL0000302,0
AL0000302 ,0
AL0000303 ,0
AL0000311,0
AL0000311 ,0
AL0000314,.00006875
AL0000314 ,0
AL0000316,0
AL0000316 ,0
AL0000319,0
AL0000319 ,0
AL0000321,0
AL0000321 ,0
AL0000327,0
AL0000327 ,0
AL0000331,.000059000002
AL0000331 ,0
AL0000337,0
AL0000337 ,0
AL0000338,0
AL0000338 ,0
AL0000339,0
AL0000339 ,0
AL0000344,0
AL0000344 ,0
AL0000354,0
AL0000354 ,0
AL0000356,0
AL0000356 ,0
AL0000358 ,0
AL0000361,0
AL0000361 ,0
AL0000363,.00071666669
AL0000363 ,0
AL0000366,0
AL0000366 ,0
AL0000372,.000099999997
AL0000372 ,0
AL0000375,.000038421054
AL0000375 ,0
AL0000378,.00034333335
AL0000378 ,0
AL0000379,0
AL0000379 ,0
AL0000385,0
AL0000385 ,0
AL0000387,0
AL0000387 ,0
AL0000390,0
AL0000390 ,0
AL0000392,0
AL0000392 ,0
AL0000393,0
AL0000393 ,0
AL0000397,0
AL0000397 ,0
AL0000398,0
AL0000398 ,0
AL0000406,0
AL0000406 ,0
AL0000415,0
AL0000415 ,0
AL0000416,0
AL0000416 ,0
AL0000420,.000091666669
AL0000420 ,0
AL0000436,0
AL0000436 ,0
AL0000438,0
AL0000438 ,0
AL0000439,0
AL0000439 ,0
AL0000441,.00046473913
AL0000441 ,0
AL0000443,0
AL0000443 ,0
AL0000456,0
AL0000456 ,0
AL0000463,0
AL0000463 ,0
AL0000482,0
AL0000482 ,0
AL0000484,0
AL0000484 ,0
AL0000490,0
AL0000490 ,0
AL0000491,0
AL0000491 ,0
AL0000500,0
AL0000500 ,0
AL0000502,.00030333333
AL0000502 ,0
AL0000508,0
AL0000508 ,0
AL0000509,0
AL0000509 ,0
AL0000523,0
AL0000523 ,0
AL0000531 ,0
AL0000535,0
AL0000535 ,0
AL0000539,0
AL0000539 ,0
AL0000540 ,0
AL0000546,0
AL0000546 ,0
AL0000547,.00032666669
AL0000547 ,0
AL0000548,0
AL0000548 ,0
AL0000549,0
AL0000549 ,0
AL0000553,0
AL0000553 ,0
AL0000555,0
AL0000555 ,0
AL0000556,0
AL0000556 ,0
AL0000557,0
AL0000557 ,0
AL0000558,0
AL0000558 ,0
AL0000559,0
AL0000559 ,0
AL0000561,0
AL0000561 ,0
AL0000563,0
AL0000563 ,0
AL0000566,.000053470587
AL0000566 ,0
AL0000570,0
AL0000570 ,0
AL0000571,0
AL0000571 ,0
AL0000572,0
AL0000572 ,0
AL0000577,0
AL0000577 ,0
AL0000578,0
AL0000578 ,0
AL0000581,0
AL0000581 ,0
AL0000582 ,0
AL0000589,0
AL0000589 ,0
AL0000591,0
AL0000591 ,0
AL0000592,0
AL0000592 ,0
AL0000596,0
AL0000596 ,0
AL0000597,0
AL0000597 ,0
AL0000598,0
AL0000598 ,0
AL0000604,0
AL0000604 ,0
AL0000607,0
AL0000607 ,0
AL0000610,.00012236364
AL0000610 ,0
AL0000615,.00033333336
AL0000615 ,0
AL0000618,0
AL0000618 ,0
AL0000622,0
AL0000622 ,0
AL0000624,0
AL0000624 ,0
AL0000626,0
AL0000626 ,0
AL0000628,0
AL0000628 ,0
AL0000629,0
AL0000629 ,0
AL0000633 ,0
AL0000636,0
AL0000636 ,0
AL0000638 ,0
AL0000642,0
AL0000642 ,0
AL0000643,0
AL0000643 ,0
AL0000645,0
AL0000645 ,0
AL0000651,0
AL0000651 ,0
AL0000657,.00013333333
AL0000657 ,0
AL0000663,0
AL0000663 ,0
AL0000664,0
AL0000664 ,0
AL0000666,0
AL0000666 ,0
AL0000669,0
AL0000671,0
AL0000671 ,0
AL0000676,0
AL0000676 ,0
AL0000677,.00091111113
AL0000677 ,0
AL0000678,.00033333333
AL0000678 ,0
AL0000681,.00011209302
AL0000681 ,0
AL0000685,0
AL0000685 ,0
AL0000689,0
AL0000689 ,0
AL0000702,0
AL0000702 ,0
AL0000708,0
AL0000708 ,0
AL0000713,.00065444445
AL0000713 ,0
AL0000726,0
AL0000726 ,0
AL0000728,0
AL0000728 ,0
AL0000729,0
AL0000729 ,0
AL0000732,0
AL0000732 ,0
AL0000738,0
AL0000738 ,0
AL0000751,0
AL0000751 ,0
AL0000753,0
AL0000753 ,0
AL0000761,0
AL0000761 ,0
AL0000763,.000058823531
AL0000763 ,0
AL0000767,0
AL0000767 ,0
AL0000769,0
AL0000769 ,0
AL0000770,0
AL0000770 ,0
AL0000772,0
AL0000772 ,0
AL0000773,0
AL0000773 ,0
AL0000783,0
AL0000783 ,0
AL0000788 ,0
AL0000789,0
AL0000789 ,0
AL0000798,0
AL0000798 ,0
AL0000804,.000083999999
AL0000804 ,0
AL0000805,0
AL0000805 ,0
AL0000814,0
AL0000814 ,0
AL0000816,.000026470589
AL0000816 ,0
AL0000820,0
AL0000820 ,0
AL0000824,0
AL0000824 ,0
AL0000831,0
AL0000831 ,0
AL0000833,0
AL0000833 ,0
AL0000846,0
AL0000846 ,0
AL0000847,0
AL0000847 ,0
AL0000852,0
AL0000852 ,0
AL0000853,0
AL0000853 ,0
AL0000858,0
AL0000858 ,0
AL0000865 ,0
AL0000867,0
AL0000867 ,0
AL0000870,.000098750003
AL0000870 ,0
AL0000871 ,0
AL0000878,0
AL0000878 ,0
AL0000882,0
AL0000882 ,0
AL0000885,.00052857143
AL0000885 ,0
AL0000888,0
AL0000888 ,0
AL0000897,0
AL0000897 ,0
AL0000899,0
AL0000899 ,0
AL0000908,0
AL0000908 ,0
AL0000909,0
AL0000909 ,0
AL0000914,0
AL0000914 ,0
AL0000918,0
AL0000918 ,0
AL0000919,0
AL0000919 ,0
AL0000921,0
AL0000921 ,0
AL0000924,0
AL0000924 ,0
AL0000926,0
AL0000926 ,0
AL0000927,0
AL0000927 ,0
AL0000930,0
AL0000930 ,0
AL0000933,0
AL0000933 ,0
AL0000934,0
AL0000934 ,0
AL0000940,0
AL0000940 ,0
AL0000943,0
AL0000943 ,0
AL0000945,0
AL0000945 ,0
AL0000957,0
AL0000957 ,0
AL0000967,0
AL0000967 ,0
AL0000971,0
AL0000971 ,0
AL0000983,0
AL0000983 ,0
AL0000993,0
AL0000993 ,0
AL0000994,0
AL0000994 ,0
AL0001002,0
AL0001002 ,0
AL0001004,0
AL0001004 ,0
AL0001005,.000035000001
AL0001005 ,0
AL0001006,0
AL0001006 ,0
AL0001021,0
AL0001021 ,0
AL0001022,0
AL0001022 ,0
AL0001028 ,0
AL0001031,0
AL0001031 ,0
AL0001037,0
AL0001037 ,0
AL0001044,0
AL0001044 ,0
AL0001046,0
AL0001046 ,0
AL0001047,0
AL0001047 ,0
AL0001050,0
AL0001052,0
AL0001052 ,0
AL0001056,0
AL0001056 ,0
AL0001070,0
AL0001070 ,0
AL0001071,0
AL0001071 ,0
AL0001072,0
AL0001072 ,0
AL0001073,0
AL0001073 ,0
AL0001074,0
AL0001074 ,0
AL0001077,0
AL0001077 ,0
AL0001078,0
AL0001078 ,0
AL0001084,0
AL0001084 ,0
AL0001092,0
AL0001092 ,0
AL0001097,0
AL0001097 ,0
AL0001098,0
AL0001098 ,0
AL0001100,0
AL0001100 ,0
AL0001102,0
AL0001102 ,0
AL0001105,0
AL0001105 ,0
AL0001106,0
AL0001106 ,0
AL0001107,0
AL0001107 ,0
AL0001108,0
AL0001108 ,0
AL0001110,.000081111109
AL0001110 ,0
AL0001114,0
AL0001114 ,0
AL0001120,.00013318182
AL0001120 ,0
AL0001124,.000013333333
AL0001124 ,0
AL0001127,.0000225
AL0001127 ,0
AL0001131,.00013
AL0001131 ,0
AL0001132,0
AL0001132 ,0
AL0001136,0
AL0001136 ,0
AL0001137,0
AL0001137 ,0
AL0001139,0
AL0001139 ,0
AL0001142,0
AL0001142 ,0
AL0001145,0
AL0001145 ,0
AL0001148,0
AL0001148 ,0
AL0001150,0
AL0001150 ,0
AL0001151,0
AL0001151 ,0
AL0001154 ,0
AL0001156,0
AL0001156 ,0
AL0001157,0
AL0001157 ,0
AL0001158 ,0
AL0001160,0
AL0001160 ,0
AL0001163,0
AL0001163 ,0
AL0001168,0
AL0001168 ,0
AL0001171,0
AL0001171 ,0
AL0001172,0
AL0001172 ,0
AL0001176,0
AL0001176 ,0
AL0001203,0
AL0001203 ,0
AL0001204 ,0
AL0001208,0
AL0001208 ,0
AL0001209,0
AL0001209 ,0
AL0001216,0
AL0001216 ,0
AL0001220,0
AL0001220 ,0
AL0001222,0
AL0001222 ,0
AL0001223,0
AL0001223 ,0
AL0001228,0
AL0001228 ,0
AL0001229,0
AL0001229 ,0
AL0001236,0
AL0001236 ,0
AL0001245,0
AL0001245 ,0
AL0001247,0
AL0001247 ,0
AL0001258,.000074999996
AL0001258 ,0
AL0001260,0
AL0001260 ,0
AL0001261,0
AL0001261 ,0
AL0001265,0
AL0001265 ,0
AL0001290,0
AL0001290 ,0
AL0001293,0
AL0001293 ,0
AL0001299,0
AL0001299 ,0
AL0001302,0
AL0001302 ,0
AL0001307,0
AL0001307 ,0
AL0001313,0
AL0001313 ,0
AL0001336,0
AL0001336 ,0
AL0001357,0
AL0001357 ,0
AL0001358,0
AL0001358 ,0
AL0001362,0
AL0001362 ,0
AL0001363,0
AL0001363 ,0
AL0001364,0
AL0001364 ,0
AL0001365,0
AL0001365 ,0
AL0001366,.000092800001
AL0001366 ,0
AL0001368,0
AL0001368 ,0
AL0001371,0
AL0001371 ,0
AL0001374,0
AL0001374 ,0
AL0001378,0
AL0001378 ,0
AL0001380,0
AL0001380 ,0
AL0001391,0
AL0001391 ,0
AL0001393,0
AL0001393 ,0
AL0001403,0
AL0001403 ,0
AL0001420,0
AL0001420 ,0
AL0001422,.000072583338
AL0001422 ,0
AL0001423,0
AL0001423 ,0
AL0001426,0
AL0001426 ,0
AL0001427,0
AL0001427 ,0
AL0001428,0
AL0001428 ,0
AL0001433,.000070249996
AL0001433 ,0
AL0001437,0
AL0001437 ,0
AL0001445,0
AL0001445 ,0
AL0001460,0
AL0001460 ,0
AL0001489,0
AL0001489 ,0
AL0001490,0
AL0001490 ,0
AL0001491,.00020000001
AL0001491 ,0
AL0001500,0
AL0001500 ,0
AL0001505,0
AL0001505 ,0
AL0001506,0
AL0001506 ,0
AL0001507,0
AL0001507 ,0
AL0001508,8.5000001e-06
AL0001508 ,0
AL0001509,0
AL0001509 ,0
AL0001510,0
AL0001510 ,0
AL0001512,0
AL0001512 ,0
AL0001516,0
AL0001516 ,0
AL0001533 ,0
AL0001555,0
AL0001555 ,0
AL0001570 ,0
AL0001671,0
AL0001671 ,0
AL0001739,0
AL0001739 ,0
AL0001750,0
AL0001750 ,0
AL0001755,0
AL0001755 ,0
AL0001760,0
AL0001760 ,0
AL0001770,0
AL0001770 ,0
AL0001780,.00023125
AL0001780 ,0
AL0001781,0
AL0001781 ,0
AL0001782,0
AL0001782 ,0
AL0001783,0
AL0001783 ,0
AL0001784,0
AL0001784 ,0
AL0001789,0
AL0001789 ,0
AL0001794,.000062727275
AL0001794 ,0
AL0001796,0
AL0001796 ,0
AL0001805,0
AL0001805 ,0
AL0001808,0
AR0000001,0
AR0000001 ,0
AR0000002,0
AR0000002 ,0
AR0000003,.00053291139
AR0000003 ,0
AR0000004,0
AR0000004 ,0
AR0000005,0
AR0000005 ,0
AR0000006,0
AR0000006 ,0
AR0000008,0
AR0000008 ,0
AR0000009,0
AR0000009 ,0
AR0000010,0
AR0000010 ,0
AR0000011,0
AR0000011 ,0
AR0000013,0
AR0000013 ,0
AR0000014,0
AR0000014 ,0
AR0000015,0
AR0000015 ,0
AR0000016,0
AR0000016 ,0
AR0000017,0
AR0000017 ,0
AR0000018,0
AR0000018 ,0
AR0000019,0
AR0000019 ,0
AR0000021,0
AR0000021 ,0
AR0000022,0
AR0000022 ,0
AR0000024,0
AR0000024 ,0
AR0000025,0
AR0000025 ,0
AR0000026,0
AR0000026 ,0
AR0000028,0
AR0000028 ,0
AR0000031 ,0
AR0000034,0
AR0000034 ,0
AR0000035,0
AR0000035 ,0
AR0000036,0
AR0000036 ,0
AR0000037 ,0
AR0000038,0
AR0000038 ,0
AR0000040,0
AR0000040 ,0
AR0000042 ,0
AR0000045,0
AR0000045 ,0
AR0000046,0
AR0000046 ,0
AR0000052,0
AR0000052 ,0
AR0000056,0
AR0000056 ,0
AR0000057,0
AR0000057 ,0
AR0000059,0
AR0000059 ,0
AR0000060,0
AR0000060 ,0
AR0000061 ,0
AR0000063,0
AR0000063 ,0
AR0000064,0
AR0000064 ,0
AR0000065 ,0
AR0000066,0
AR0000066 ,0
AR0000067,0
AR0000067 ,0
AR0000068,0
AR0000068 ,0
AR0000069,0
AR0000069 ,0
AR0000070,0
AR0000070 ,0
AR0000071,0
AR0000071 ,0
AR0000072,0
AR0000072 ,0
AR0000078,0
AR0000078 ,0
AR0000081,0
AR0000081 ,0
AR0000082,0
AR0000082 ,0
AR0000083,0
AR0000083 ,0
AR0000085,0
AR0000085 ,0
AR0000087,0
AR0000087 ,0
AR0000088,0
AR0000088 ,0
AR0000089,0
AR0000089 ,0
AR0000090,0
AR0000090 ,0
AR0000092,0
AR0000092 ,0
AR0000093,0
AR0000093 ,0
AR0000094,0
AR0000094 ,0
AR0000096 ,0
AR0000097,0
AR0000097 ,0
AR0000098,0
AR0000098 ,0
AR0000099,0
AR0000099 ,0
AR0000101,0
AR0000101 ,0
AR0000103,0
AR0000103 ,0
AR0000104,0
AR0000104 ,0
AR0000106,0
AR0000106 ,0
AR0000107,0
AR0000107 ,0
AR0000108,0
AR0000108 ,0
AR0000109,0
AR0000109 ,0
AR0000110,0
AR0000110 ,0
AR0000111,0
AR0000111 ,0
AR0000112,0
AR0000112 ,0
AR0000114,0
AR0000114 ,0
AR0000115,0
AR0000115 ,0
AR0000116,0
AR0000116 ,0
AR0000119,0
AR0000119 ,0
AR0000122,0
AR0000122 ,0
AR0000123,0
AR0000123 ,0
AR0000124,0
AR0000124 ,0
AR0000126,0
AR0000126 ,0
AR0000127 ,0
AR0000128,0
AR0000128 ,0
AR0000129,0
AR0000129 ,0
AR0000131,0
AR0000131 ,0
AR0000136,0
AR0000136 ,0
AR0000144,0
AR0000144 ,0
AR0000149,0
AR0000149 ,0
AR0000150,0
AR0000150 ,0
AR0000151,0
AR0000151 ,0
AR0000152,0
AR0000152 ,0
AR0000153,0
AR0000153 ,0
AR0000154,0
AR0000154 ,0
AR0000155,0
AR0000155 ,0
AR0000156,0
AR0000156 ,0
AR0000158,0
AR0000158 ,0
AR0000159,0
AR0000159 ,0
AR0000160,0
AR0000160 ,0
AR0000162,0
AR0000162 ,0
AR0000163,0
AR0000163 ,0
AR0000164,0
AR0000164 ,0
AR0000165,0
AR0000165 ,0
AR0000166 ,0
AR0000167,0
AR0000167 ,0
AR0000168,0
AR0000168 ,0
AR0000169,0
AR0000169 ,0
AR0000170,0
AR0000170 ,0
AR0000171,0
AR0000171 ,0
AR0000172,0
AR0000172 ,0
AR0000174,0
AR0000174 ,0
AR0000178,0
AR0000178 ,0
AR0000180,0
AR0000180 ,0
AR0000181,0
AR0000181 ,0
AR0000184,0
AR0000184 ,0
AR0000186,0
AR0000186 ,0
AR0000187,0
AR0000187 ,0
AR0000188,0
AR0000188 ,0
AR0000189,0
AR0000189 ,0
AR0000200 ,0
AR0000201,0
AR0000201 ,0
AR0000203 ,0
AR0000204,0
AR0000204 ,0
AR0000205,0
AR0000205 ,0
AR0000206,0
AR0000206 ,0
AR0000208,0
AR0000208 ,0
AR0000209,0
AR0000209 ,0
AR0000213,0
AR0000213 ,0
AR0000215,0
AR0000215 ,0
AR0000216,0
AR0000216 ,0
AR0000217 ,0
AR0000218,0
AR0000218 ,0
AR0000219,0
AR0000219 ,0
AR0000222,0
AR0000222 ,0
AR0000223,0
AR0000223 ,0
AR0000225,0
AR0000225 ,0
AR0000227,0
AR0000227 ,0
AR0000230,0
AR0000230 ,0
AR0000231,0
AR0000231 ,0
AR0000232,0
AR0000232 ,0
AR0000233,0
AR0000233 ,0
AR0000234,0
AR0000234 ,0
AR0000237,0
AR0000237 ,0
AR0000242,0
AR0000242 ,0
AR0000243,0
AR0000243 ,0
AR0000244,0
AR0000244 ,0
AR0000247,0
AR0000247 ,0
AR0000248,0
AR0000248 ,0
AR0000249,0
AR0000249 ,0
AR0000250,0
AR0000250 ,0
AR0000252,0
AR0000252 ,0
AR0000254,0
AR0000254 ,0
AR0000255,.00013414634
AR0000255 ,0
AR0000256,0
AR0000256 ,0
AR0000257,0
AR0000257 ,0
AR0000258,0
AR0000258 ,0
AR0000259,0
AR0000259 ,0
AR0000262,0
AR0000262 ,0
AR0000264,0
AR0000264 ,0
AR0000265,.00043750001
AR0000265 ,0
AR0000266,0
AR0000266 ,0
AR0000271,0
AR0000271 ,0
AR0000272,0
AR0000272 ,0
AR0000276,0
AR0000276 ,0
AR0000277,0
AR0000277 ,0
AR0000279,0
AR0000279 ,0
AR0000282,0
AR0000282 ,0
AR0000283,0
AR0000283 ,0
AR0000284,0
AR0000284 ,0
AR0000285 ,0
AR0000289,0
AR0000289 ,0
AR0000294,0
AR0000294 ,0
AR0000295,0
AR0000295 ,0
AR0000296,0
AR0000296 ,0
AR0000297,0
AR0000297 ,0
AR0000299,0
AR0000299 ,0
AR0000300,0
AR0000300 ,0
AR0000301 ,0
AR0000302,0
AR0000302 ,0
AR0000303 ,0
AR0000304,0
AR0000304 ,0
AR0000305 ,0
AR0000306,0
AR0000306 ,0
AR0000307,0
AR0000307 ,0
AR0000309 ,0
AR0000310,0
AR0000310 ,0
AR0000315,0
AR0000315 ,0
AR0000316,0
AR0000316 ,0
AR0000317,0
AR0000317 ,0
AR0000318,0
AR0000318 ,0
AR0000319,0
