"","PWSID","VIOLATION_CATEGORY_CODE","VIOLATION_STATUS","diff_days","total_violations"
"16906","TX2280010","MCL","Resolved",91,90
"16907","TX2280011","MCL","Archived",91,12
"16908","TX2280012","TT","Resolved",2409,118
"16909","TX2280016","MCL","Resolved",91,44
"16910","TX2280028","MCL","Archived",91,14
"16911","TX2280029","TT","Resolved",1924,8
"16912","TX2280034","MCL","Resolved",91,12
"16913","TX2280037","MCL","Archived",89,3
"16914","TX2290001","TT","Unaddressed",405,5
"16915","TX2290012","MCL","Resolved",91,124
"16916","TX2310002","MCL","Resolved",91,83
"16917","TX2320014","TT","Unaddressed",916,3
"16918","TX2320025","TT","Resolved",30,12
"16919","TX2320054","TT","Resolved",1923,87
"16920","TX2320058","TT","Resolved",1954,4
"16921","TX2320062","TT","Resolved",2258,9
"16922","TX2330004","TT","Resolved",2611,24
"16923","TX2330011","MCL","Archived",91,150
"16924","TX2330020","MCL","Resolved",91,45
"16925","TX2330022","TT","Resolved",2366,12
"16926","TX2330045","TT","Resolved",1595,9
"16927","TX2330055","TT","Addressed",1924,17
"16928","TX2340001","TT","Resolved",27,8
"16929","TX2340002","MCL","Resolved",91,61
"16930","TX2340005","MCL","Resolved",91,24
"16931","TX2340065","MCL","Resolved",29,5
"16932","TX2350001","MCL","Resolved",91,25
"16933","TX2350004","MCL","Resolved",91,26
"16934","TX2350006","MCL","Archived",91,125
"16935","TX2350035","TT","Resolved",2547,4
"16936","TX2350036","TT","Resolved",2294,19
"16937","TX2350049","TT","Resolved",2014,14
"16938","TX2350051","MCL","Resolved",91,44
"16939","TX2350072","TT","Resolved",2929,9
"16940","TX2350073","MCL","Resolved",29,4
"16941","TX2360010","MCL","Resolved",91,144
"16942","TX2360025","MCL","Resolved",91,36
"16943","TX2360035","MCL","Archived",91,11
"16944","TX2370014","TT","Resolved",2654,12
"16945","TX2370044","TT","Resolved",1680,3
"16946","TX2370086","MCL","Resolved",29,4
"16947","TX2370120","TT","Resolved",371,4
"16948","TX2390002","TT","Resolved",2409,16
"16949","TX2390005","TT","Resolved",2409,8
"16950","TX2390021","TT","Resolved",2409,4
"16951","TX2390033","MCL","Resolved",90,4
"16952","TX2390041","MCL","Resolved",90,9
"16953","TX2390049","MCL","Resolved",90,4
"16954","TX2390055","MCL","Archived",91,28
"16955","TX2400001","MCL","Resolved",91,26
"16956","TX2400003","MCL","Archived",91,192
"16957","TX2400009","MCL","Archived",91,12
"16958","TX2400022","TT","Resolved",3078,215
"16959","TX2400028","MCL","Resolved",91,59
"16960","TX2400029","MCL","Archived",91,10
"16961","TX2400040","MCL","Resolved",29,7
"16962","TX2410005","MCL","Resolved",29,4
"16963","TX2410010","MCL","Resolved",29,4
"16964","TX2410035","MCL","Resolved",30,10
"16965","TX2410049","TT","Unaddressed",1582,3
"16966","TX2410054","MCL","Resolved",30,5
"16967","TX2410077","TT","Resolved",1415,8
"16968","TX2420001","MCL","Resolved",91,8
"16969","TX2420006","TT","Resolved",1833,14
"16970","TX2430005","MCL","Resolved",91,27
"16971","TX2440003","MCL","Archived",91,122
"16972","TX2440005","MCL","Archived",91,152
"16973","TX2440008","MCL","Resolved",91,4
"16974","TX2440009","MCL","Resolved",91,4
"16975","TX2450004","MCL","Resolved",91,65
"16976","TX2460004","MCL","Resolved",30,8
"16977","TX2460007","MCL","Resolved",29,4
"16978","TX2460013","MCL","Resolved",91,14
"16979","TX2460022","MCL","Resolved",91,20
"16980","TX2460047","MCL","Resolved",91,22
"16981","TX2460157","MCL","Resolved",90,8
"16982","TX2480014","TT","Resolved",371,4
"16983","TX2490001","MCL","Resolved",91,84
"16984","TX2490003","MCL","Resolved",91,12
"16985","TX2490004","MCL","Resolved",29,4
"16986","TX2490005","MCL","Archived",91,29
"16987","TX2490007","MCL","Resolved",91,145
"16988","TX2490010","MCL","Resolved",91,60
"16989","TX2490016","MCL","Archived",91,210
"16990","TX2490017","MCL","Resolved",91,33
"16991","TX2490018","TT","Unaddressed",1702,2
"16992","TX2490051","MCL","Resolved",91,78
"16993","TX2490064","MCL","Resolved",91,12
"16994","TX2490070","MCL","Archived",91,127
"16995","TX2500010","MCL","Archived",90,3
"16996","TX2500015","MCL","Resolved",90,8
"16997","TX2500039","MCL","Resolved",91,17
"16998","TX2510002","MCL","Resolved",91,260
"16999","TX2510023","MCL","Resolved",91,97
"17000","TX2510025","MCL","Resolved",91,124
"17001","TX2520001","MRDL","Resolved",30,6
"17002","TX2530003","MCL","Archived",91,12
"17003","TX2530004","MCL","Resolved",91,69
"17004","TX2540005","TT","Resolved",1789,4
"17005","UTAH01008","TT","Resolved",1130,6
"17006","UTAH01009","TT","Resolved",2577,9
"17007","UTAH01012","TT","Resolved",2622,10
"17008","UTAH01016","TT","Resolved",2257,3
"17009","UTAH01018","TT","Resolved",2652,14
"17010","UTAH01026","TT","Resolved",1527,3
"17011","UTAH01028","TT","Resolved",2577,9
"17012","UTAH01039","TT","Resolved",2591,6
"17013","UTAH02003","TT","Resolved",1441,11
"17014","UTAH02009","TT","Resolved",1714,3
"17015","UTAH02010","TT","Addressed",1241,7
"17016","UTAH02017","TT","Resolved",1355,6
"17017","UTAH02018","TT","Resolved",3051,5
"17018","UTAH02031","TT","Resolved",30,28
"17019","UTAH02051","TT","Resolved",2883,17
"17020","UTAH02052","TT","Resolved",2304,4
"17021","UTAH02053","TT","Unaddressed",672,2
"17022","UTAH02062","TT","Resolved",2744,15
"17023","UTAH02069","TT","Resolved",1583,3
"17024","UTAH02078","TT","Resolved",2238,11
"17025","UTAH03005","TT","Resolved",2064,10
"17026","UTAH03006","TT","Resolved",2604,14
"17027","UTAH03007","TT","Resolved",3072,3
"17028","UTAH03013","TT","Resolved",3080,5
"17029","UTAH03015","TT","Resolved",30,3
"17030","UTAH03016","TT","Resolved",2099,9
"17031","UTAH03018","TT","Resolved",2882,3
"17032","UTAH03021","TT","Resolved",2857,6
"17033","UTAH03022","TT","Resolved",2303,9
"17034","UTAH03027","TT","Resolved",2394,7
"17035","UTAH03028","TT","Resolved",2608,13
"17036","UTAH03042","TT","Resolved",2622,13
"17037","UTAH03060","TT","Resolved",3033,3
"17038","UTAH03063","TT","Resolved",2622,5
"17039","UTAH03083","TT","Resolved",2591,3
"17040","UTAH03086","TT","Unaddressed",736,2
"17041","UTAH03097","TT","Resolved",1457,3
"17042","UTAH03112","MCL","Resolved",29,3
"17043","UTAH03120","TT","Resolved",1862,11
"17044","UTAH04001","TT","Unaddressed",161,8
"17045","UTAH04003","TT","Resolved",1861,3
"17046","UTAH04007","TT","Resolved",2115,12
"17047","UTAH04008","MCL","Resolved",30,5
"17048","UTAH04012","TT","Resolved",2107,10
"17049","UTAH04023","TT","Resolved",2622,9
"17050","UTAH04026","TT","Resolved",1861,3
"17051","UTAH04029","TT","Resolved",2098,11
"17052","UTAH04049","TT","Resolved",1892,6
"17053","UTAH04052","TT","Resolved",2660,35
"17054","UTAH04053","TT","Resolved",2577,13
"17055","UTAH05001","MCL","Resolved",91,40
"17056","UTAH05003","TT","Resolved",1932,3
"17057","UTAH05019","TT","Resolved",2602,10
"17058","UTAH05022","TT","Resolved",2622,8
"17059","UTAH05026","TT","Resolved",2608,12
"17060","UTAH05040","TT","Resolved",2608,9
"17061","UTAH06002","TT","Resolved",2105,3
"17062","UTAH06003","MCL","Resolved",29,4
"17063","UTAH06015","TT","Resolved",3072,9
"17064","UTAH06020","MCL","Resolved",29,3
"17065","UTAH06026","TT","Resolved",2613,6
"17066","UTAH06028","TT","Resolved",2226,3
"17067","UTAH07006","TT","Resolved",2389,6
"17068","UTAH07009","TT","Resolved",2622,15
"17069","UTAH07015","TT","Resolved",2561,14
"17070","UTAH07017","TT","Resolved",2608,11
"17071","UTAH07018","TT","Resolved",2547,6
"17072","UTAH07019","TT","Resolved",1861,5
"17073","UTAH07023","TT","Resolved",2608,14
"17074","UTAH07029","TT","Resolved",2622,14
"17075","UTAH07039","TT","Resolved",2287,6
"17076","UTAH07041","TT","Resolved",2257,3
"17077","UTAH07052","TT","Resolved",2591,12
"17078","UTAH07053","TT","Resolved",2622,8
"17079","UTAH07054","TT","Resolved",2608,11
"17080","UTAH07055","TT","Resolved",2608,12
"17081","UTAH07061","TT","Resolved",2025,29
"17082","UTAH07062","TT","Resolved",2337,6
"17083","UTAH07067","TT","Resolved",2607,10
"17084","UTAH07070","TT","Resolved",2591,27
"17085","UTAH08003","MCL","Resolved",30,3
"17086","UTAH08005","MCL","Resolved",91,14
"17087","UTAH08007","TT","Resolved",29,3
"17088","UTAH08013","TT","Resolved",2226,3
"17089","UTAH08014","TT","Resolved",2388,5
"17090","UTAH08016","TT","Resolved",2622,3
"17091","UTAH08025","TT","Resolved",1954,3
"17092","UTAH08030","TT","Resolved",29,3
"17093","UTAH08040","TT","Resolved",1616,3
"17094","UTAH08044","TT","Resolved",1466,3
"17095","UTAH08048","MCL","Resolved",89,3
"17096","UTAH09001","TT","Resolved",2793,6
"17097","UTAH09002","TT","Resolved",1435,3
"17098","UTAH09006","TT","Resolved",2351,3
"17099","UTAH09010","TT","Resolved",2652,5
"17100","UTAH09015","TT","Resolved",2622,14
"17101","UTAH09019","TT","Resolved",2622,13
"17102","UTAH09023","TT","Resolved",2683,18
"17103","UTAH09027","TT","Resolved",2652,12
"17104","UTAH09028","TT","Resolved",1922,6
"17105","UTAH09030","TT","Resolved",2622,9
"17106","UTAH09034","TT","Resolved",2591,23
"17107","UTAH09036","TT","Resolved",1922,3
"17108","UTAH09037","TT","Resolved",1527,6
"17109","UTAH09038","TT","Resolved",2608,5
"17110","UTAH09041","TT","Resolved",2486,19
"17111","UTAH09044","TT","Resolved",1795,6
"17112","UTAH09051","TT","Resolved",2622,3
"17113","UTAH09054","TT","Resolved",2652,8
"17114","UTAH09069","TT","Resolved",1979,12
"17115","UTAH09072","TT","Resolved",2652,14
"17116","UTAH09078","TT","Resolved",2226,9
"17117","UTAH09084","TT","Resolved",1922,3
"17118","UTAH09086","TT","Resolved",2878,5
"17119","UTAH09092","TT","Resolved",2257,6
"17120","UTAH09097","TT","Resolved",1922,3
"17121","UTAH10016","TT","Resolved",1923,3
"17122","UTAH10018","TT","Resolved",1933,3
"17123","UTAH10033","TT","Resolved",30,9
"17124","UTAH10034","TT","Resolved",2683,14
"17125","UTAH10044","TT","Resolved",2683,15
"17126","UTAH10045","TT","Resolved",1191,7
"17127","UTAH11001","MCL","Resolved",29,5
"17128","UTAH11004","TT","Resolved",2724,15
"17129","UTAH11012","TT","Resolved",1418,3
"17130","UTAH11015","TT","Unaddressed",672,8
"17131","UTAH11019","TT","Resolved",2622,12
"17132","UTAH11023","TT","Resolved",2516,13
"17133","UTAH11028","TT","Resolved",1130,3
"17134","UTAH11031","TT","Resolved",2591,14
"17135","UTAH11038","TT","Resolved",2421,12
"17136","UTAH11041","TT","Resolved",2591,11
"17137","UTAH11069","TT","Resolved",2608,12
"17138","UTAH11070","MCL","Resolved",30,3
"17139","UTAH11089","TT","Resolved",2353,5
"17140","UTAH12002","TT","Resolved",1496,3
"17141","UTAH12013","TT","Resolved",2318,12
"17142","UTAH12014","TT","Resolved",2499,10
"17143","UTAH12028","MCL","Archived",29,4
"17144","UTAH13002","MCL","Resolved",30,6
"17145","UTAH13004","TT","Resolved",2618,12
"17146","UTAH13005","TT","Resolved",2298,3
"17147","UTAH13008","MCL","Resolved",29,3
"17148","UTAH13019","TT","Resolved",1161,3
"17149","UTAH13022","TT","Resolved",2070,3
"17150","UTAH13032","TT","Resolved",2622,6
"17151","UTAH13039","TT","Resolved",2357,5
"17152","UTAH13042","TT","Resolved",308,4
"17153","UTAH13044","TT","Resolved",2841,18
"17154","UTAH13053","TT","Resolved",2652,11
"17155","UTAH13055","TT","Resolved",2798,18
"17156","UTAH13056","TT","Resolved",2622,9
"17157","UTAH14006","TT","Resolved",672,4
"17158","UTAH14007","TT","Resolved",2608,5
"17159","UTAH14009","TT","Resolved",3015,11
"17160","UTAH14010","TT","Resolved",2386,12
"17161","UTAH14011","MCL","Resolved",30,3
"17162","UTAH14017","TT","Resolved",2765,10
"17163","UTAH14018","TT","Resolved",2591,9
"17164","UTAH14019","TT","Resolved",2638,11
"17165","UTAH15005","TT","Resolved",1343,3
"17166","UTAH15007","TT","Resolved",2105,9
"17167","UTAH15008","TT","Resolved",2687,5
"17168","UTAH15010","TT","Resolved",2579,9
"17169","UTAH15012","TT","Resolved",2316,3
"17170","UTAH15015","TT","Resolved",2611,8
"17171","UTAH15022","TT","Resolved",1892,6
"17172","UTAH15023","TT","Resolved",30,9
"17173","UTAH15024","TT","Resolved",1161,3
"17174","UTAH15029","TT","Resolved",2302,14
"17175","UTAH15038","TT","Resolved",1584,3
"17176","UTAH15042","TT","Resolved",2822,10
"17177","UTAH16002","TT","Resolved",3060,5
"17178","UTAH16005","TT","Resolved",2318,12
"17179","UTAH16009","TT","Resolved",2695,5
"17180","UTAH16010","TT","Resolved",2257,6
"17181","UTAH16014","TT","Resolved",525,4
"17182","UTAH17003","TT","Resolved",2722,13
"17183","UTAH17006","TT","Resolved",2591,21
"17184","UTAH17010","MCL","Resolved",30,5
"17185","UTAH17012","TT","Resolved",1100,3
"17186","UTAH17013","TT","Resolved",1797,3
"17187","UTAH17016","TT","Resolved",505,12
"17188","UTAH17022","TT","Resolved",1714,3
"17189","UTAH17024","TT","Resolved",2652,6
"17190","UTAH17027","TT","Resolved",2591,3
"17191","UTAH18003","TT","Resolved",2710,20
"17192","UTAH18005","TT","Resolved",1357,3
"17193","UTAH18010","TT","Resolved",2347,6
"17194","UTAH18011","TT","Resolved",2422,20
"17195","UTAH18014","MCL","Resolved",28,3
"17196","UTAH18020","TT","Resolved",2850,6
"17197","UTAH18026","TT","Resolved",2127,3
"17198","UTAH18032","TT","Resolved",2099,3
"17199","UTAH18052","TT","Resolved",2438,5
"17200","UTAH18053","TT","Resolved",2765,10
"17201","UTAH18055","TT","Resolved",1496,3
"17202","UTAH18056","TT","Resolved",2591,10
"17203","UTAH18059","TT","Resolved",2591,3
"17204","UTAH18061","TT","Resolved",2561,9
"17205","UTAH18062","TT","Resolved",1466,3
"17206","UTAH18067","TT","Resolved",2595,14
"17207","UTAH18070","TT","Resolved",2257,6
"17208","UTAH18088","TT","Resolved",2561,9
"17209","UTAH18098","TT","Resolved",2542,3
"17210","UTAH18125","TT","Resolved",2438,5
"17211","UTAH18131","TT","Resolved",2346,6
"17212","UTAH18133","MCL","Resolved",30,3
"17213","UTAH18134","TT","Resolved",2622,5
"17214","UTAH18139","TT","Resolved",2591,10
"17215","UTAH18141","TT","Resolved",248,3
"17216","UTAH18145","TT","Resolved",2607,11
"17217","UTAH18157","TT","Resolved",2170,3
"17218","UTAH18167","TT","Resolved",2622,11
"17219","UTAH19001","TT","Resolved",521,3
"17220","UTAH19016","TT","Resolved",2372,5
"17221","UTAH19017","TT","Resolved",1861,3
"17222","UTAH19061","TT","Resolved",2652,8
"17223","UTAH19064","TT","Resolved",3081,6
"17224","UTAH19066","TT","Resolved",2318,21
"17225","UTAH19071","TT","Resolved",2318,18
"17226","UTAH19077","TT","Resolved",1335,3
"17227","UTAH19078","TT","Resolved",3086,16
"17228","UTAH20007","TT","Resolved",2452,25
"17229","UTAH20009","TT","Resolved",2337,3
"17230","UTAH20014","MCL","Resolved",30,3
"17231","UTAH20017","TT","Resolved",2226,9
"17232","UTAH20024","TT","Resolved",2196,6
"17233","UTAH20043","TT","Resolved",2683,5
"17234","UTAH20053","MCL","Resolved",27,3
"17235","UTAH20054","TT","Resolved",2577,12
"17236","UTAH20056","TT","Resolved",1191,3
"17237","UTAH20060","TT","Resolved",2022,8
"17238","UTAH20066","TT","Resolved",2591,20
"17239","UTAH20070","TT","Resolved",2652,9
"17240","UTAH20071","TT","Resolved",1496,3
"17241","UTAH21001","MCL","Resolved",31,3
"17242","UTAH21003","TT","Resolved",2344,9
"17243","UTAH21008","TT","Resolved",2288,6
"17244","UTAH21018","TT","Resolved",2716,5
"17245","UTAH21020","MCL","Resolved",29,5
"17246","UTAH21022","TT","Resolved",2257,3
"17247","UTAH21031","TT","Resolved",2591,8
"17248","UTAH21033","TT","Resolved",2608,5
"17249","UTAH21042","TT","Resolved",2682,5
"17250","UTAH21047","TT","Resolved",1527,3
"17251","UTAH21050","TT","Resolved",2693,5
"17252","UTAH21052","TT","Resolved",2710,31
"17253","UTAH21056","TT","Resolved",2638,5
"17254","UTAH22001","TT","Resolved",1435,8
"17255","UTAH22003","TT","Resolved",1605,3
"17256","UTAH22006","TT","Resolved",1594,14
"17257","UTAH22010","MCL","Resolved",30,4
"17258","UTAH22018","TT","Resolved",1539,6
"17259","UTAH22019","TT","Resolved",3067,3
"17260","UTAH22020","TT","Resolved",2591,12
"17261","UTAH22023","TT","Resolved",2421,3
"17262","UTAH22025","TT","Resolved",2226,6
"17263","UTAH22029","TT","Resolved",1763,11
"17264","UTAH22033","TT","Resolved",2598,11
"17265","UTAH22036","TT","Resolved",2582,13
"17266","UTAH22038","TT","Resolved",2226,11
"17267","UTAH22040","TT","Resolved",2591,12
"17268","UTAH22041","TT","Resolved",2589,6
"17269","UTAH22042","TT","Resolved",2591,14
"17270","UTAH22043","TT","Resolved",2597,8
"17271","UTAH22047","TT","Resolved",2257,11
"17272","UTAH22050","TT","Resolved",2604,11
"17273","UTAH22053","TT","Resolved",2591,6
"17274","UTAH22055","TT","Resolved",2598,8
"17275","UTAH22058","MCL","Resolved",29,4
"17276","UTAH22062","TT","Resolved",2591,9
"17277","UTAH22063","TT","Resolved",1959,7
"17278","UTAH22066","TT","Resolved",2493,16
"17279","UTAH22069","TT","Resolved",2622,5
"17280","UTAH22081","TT","Resolved",2591,10
"17281","UTAH22083","TT","Resolved",2591,6
"17282","UTAH22084","TT","Resolved",2638,5
"17283","UTAH22087","TT","Resolved",2155,18
"17284","UTAH22098","TT","Resolved",2591,21
"17285","UTAH22101","TT","Resolved",1246,1
"17286","UTAH22102","TT","Resolved",1589,4
"17287","UTAH22103","TT","Resolved",1968,6
"17288","UTAH22104","TT","Resolved",1621,14
"17289","UTAH22112","TT","Resolved",2591,12
"17290","UTAH22113","TT","Resolved",1496,3
"17291","UTAH22114","TT","Resolved",1595,4
"17292","UTAH22117","TT","Resolved",3044,5
"17293","UTAH22136","TT","Resolved",3094,3
"17294","UTAH22143","TT","Resolved",1645,3
"17295","UTAH22146","TT","Resolved",2613,5
"17296","UTAH22148","TT","Resolved",2622,5
"17297","UTAH23001","TT","Resolved",2657,8
"17298","UTAH23004","TT","Resolved",3101,3
"17299","UTAH23022","TT","Resolved",2717,10
"17300","UTAH23028","TT","Resolved",2115,24
"17301","UTAH23031","TT","Resolved",2469,7
"17302","UTAH23035","TT","Resolved",765,6
"17303","UTAH23037","TT","Resolved",2608,5
"17304","UTAH23043","TT","Resolved",2140,3
"17305","UTAH23065","TT","Resolved",2140,6
"17306","UTAH23067","TT","Resolved",2679,19
"17307","UTAH23073","TT","Resolved",1239,6
"17308","UTAH23086","TT","Resolved",1259,3
"17309","UTAH24013","TT","Resolved",30,3
"17310","UTAH24027","TT","Resolved",2622,15
"17311","UTAH24031","TT","Resolved",1922,3
"17312","UTAH24035","TT","Resolved",2622,8
"17313","UTAH24042","TT","Resolved",2882,3
"17314","UTAH24049","TT","Resolved",1758,3
"17315","UTAH25001","MCL","Resolved",29,3
"17316","UTAH25004","TT","Resolved",2196,13
"17317","UTAH25005","TT","Resolved",2690,10
"17318","UTAH25013","TT","Resolved",2303,11
"17319","UTAH25016","MCL","Resolved",30,7
"17320","UTAH25022","TT","Resolved",2323,18
"17321","UTAH25023","TT","Resolved",2622,18
"17322","UTAH25024","TT","Resolved",2324,7
"17323","UTAH25033","TT","Resolved",2156,3
"17324","UTAH25035","TT","Resolved",2696,14
"17325","UTAH25042","TT","Resolved",2373,18
"17326","UTAH25043","TT","Resolved",1130,3
"17327","UTAH25046","TT","Resolved",1527,3
"17328","UTAH25051","TT","Resolved",1861,6
"17329","UTAH25053","TT","Resolved",1527,3
"17330","UTAH25057","TT","Resolved",160,1
"17331","UTAH25073","TT","Resolved",735,3
"17332","UTAH25076","TT","Resolved",1714,8
"17333","UTAH25077","TT","Addressed",1329,15
"17334","UTAH25081","TT","Resolved",2591,12
"17335","UTAH25082","TT","Resolved",2464,18
"17336","UTAH25087","TT","Resolved",2591,7
"17337","UTAH25092","MCL","Resolved",29,3
"17338","UTAH25096","TT","Resolved",2928,19
"17339","UTAH25099","TT","Resolved",2387,8
"17340","UTAH25100","TT","Resolved",2591,3
"17341","UTAH25109","TT","Resolved",1992,3
"17342","UTAH25128","TT","Resolved",2622,9
"17343","UTAH25129","TT","Resolved",2591,19
"17344","UTAH25132","TT","Resolved",3058,22
"17345","UTAH25138","TT","Resolved",2503,9
"17346","UTAH25144","MCL","Resolved",29,3
"17347","UTAH25145","TT","Resolved",1861,3
"17348","UTAH25150","TT","Resolved",2622,11
"17349","UTAH25155","TT","Resolved",2591,14
"17350","UTAH25164","TT","Resolved",1354,6
"17351","UTAH25172","TT","Resolved",1861,9
"17352","UTAH25184","MCL","Archived",31,9
"17353","UTAH26003","TT","Resolved",1937,3
"17354","UTAH26010","TT","Resolved",1922,6
"17355","UTAH26011","TT","Resolved",2758,5
"17356","UTAH26019","TT","Resolved",1861,3
"17357","UTAH26022","TT","Resolved",1861,3
"17358","UTAH26023","TT","Resolved",3078,7
"17359","UTAH26026","TT","Resolved",2591,16
"17360","UTAH26032","TT","Resolved",1892,6
"17361","UTAH26042","TT","Resolved",2592,6
"17362","UTAH26043","MCL","Resolved",30,3
"17363","UTAH26044","TT","Resolved",2607,14
"17364","UTAH26049","MCL","Resolved",30,10
"17365","UTAH26050","TT","Resolved",1627,5
"17366","UTAH26055","TT","Resolved",1587,14
"17367","UTAH26064","TT","Resolved",2226,12
"17368","UTAH26066","TT","Resolved",1527,3
"17369","UTAH26067","TT","Resolved",1527,3
"17370","UTAH26069","TT","Resolved",2683,11
"17371","UTAH26071","TT","Resolved",1923,6
"17372","UTAH26073","TT","Resolved",2290,4
"17373","UTAH26077","TT","Resolved",2577,6
"17374","UTAH26080","TT","Resolved",1613,6
"17375","UTAH26083","TT","Resolved",2622,3
"17376","UTAH26089","TT","Resolved",2897,16
"17377","UTAH27002","TT","Resolved",1714,9
"17378","UTAH27005","TT","Resolved",2707,8
"17379","UTAH27010","TT","Resolved",2694,5
"17380","UTAH27011","TT","Resolved",2667,10
"17381","UTAH27019","TT","Resolved",2606,6
"17382","UTAH27025","TT","Resolved",538,9
"17383","UTAH27027","TT","Resolved",2638,12
"17384","UTAH27028","TT","Resolved",2471,6
"17385","UTAH27041","TT","Resolved",2787,46
"17386","UTAH27046","TT","Resolved",2622,11
"17387","UTAH27059","TT","Resolved",1162,3
"17388","UTAH27066","TT","Resolved",1162,3
"17389","UTAH27069","TT","Resolved",2451,18
"17390","UTAH27074","TT","Resolved",2115,3
"17391","UTAH27077","MCL","Resolved",29,3
"17392","UTAH27078","TT","Resolved",2622,5
"17393","UTAH27079","TT","Resolved",2667,21
"17394","UTAH27081","TT","Resolved",1768,25
"17395","UTAH27086","TT","Resolved",2613,37
"17396","UTAH27087","TT","Resolved",2622,5
"17397","UTAH27093","TT","Resolved",1952,8
"17398","UTAH27097","TT","Resolved",2591,3
"17399","UTAH27100","TT","Resolved",2622,11
"17400","UTAH27105","TT","Resolved",2226,6
"17401","UTAH27107","TT","Resolved",1982,1
"17402","UTAH27108","TT","Unaddressed",240,2
"17403","UTAH28003","MCL","Resolved",729,3
"17404","UTAH28006","MCL","Resolved",30,3
"17405","UTAH28008","TT","Resolved",2431,12
"17406","UTAH28009","TT","Resolved",2226,9
"17407","UTAH28022","TT","Resolved",1922,3
"17408","UTAH28043","TT","Resolved",1343,3
"17409","UTAH29005","TT","Resolved",2070,6
"17410","UTAH29006","TT","Resolved",2351,3
"17411","UTAH29007","TT","Archived",27,2
"17412","UTAH29008","TT","Resolved",3084,8
"17413","UTAH29009","TT","Resolved",1288,21
"17414","UTAH29010","TT","Resolved",2002,12
"17415","UTAH29014","TT","Resolved",2303,6
"17416","UTAH29016","TT","Resolved",2132,3
"17417","UTAH29021","TT","Resolved",1920,3
"17418","UTAH29023","TT","Resolved",1628,3
"17419","UTAH29028","TT","Resolved",431,7
"17420","UTAH29029","TT","Resolved",1968,4
"17421","UTAH29041","TT","Resolved",1922,9
"17422","UTAH29042","TT","Resolved",1130,3
"17423","UTAH29046","TT","Resolved",1892,6
"17424","UTAH29047","TT","Resolved",2561,10
"17425","UTAH29062","TT","Resolved",30,3
"17426","UTAH29071","TT","Resolved",3100,6
"17427","UTAH29077","TT","Resolved",3079,11
"17428","UTAH29078","TT","Resolved",2608,10
"17429","UTAH29092","MCL","Resolved",30,5
"17430","UTAH29093","TT","Resolved",1658,4
"17431","UTAH29101","TT","Resolved",2611,8
"17432","UTAH29105","TT","Resolved",2591,12
"17433","UTAH29107","TT","Resolved",1227,7
"17434","UTAH29120","TT","Unaddressed",155,2
"17435","VA1021043","TT","Resolved",2775,2
"17436","VA1021059","TT","Archived",2244,2
"17437","VA1027061","MCL","Resolved",91,59
"17438","VA1027065","MCL","Resolved",91,10
"17439","VA1027067","MCL","Resolved",91,4
"17440","VA1027068","MCL","Resolved",91,4
"17441","VA1027069","MCL","Resolved",91,12
"17442","VA1035195","MCL","Resolved",91,4
"17443","VA1035274","TT","Resolved",2580,4
"17444","VA1051721","MCL","Resolved",91,40
"17445","VA1051726","MCL","Resolved",91,32
"17446","VA1051727","MCL","Resolved",91,16
"17447","VA1063154","TT","Resolved",1918,24
"17448","VA1063690","MCL","Resolved",30,8
"17449","VA1071075","TT","Resolved",2639,14
"17450","VA1071180","MCL","Resolved",91,21
"17451","VA1071455","TT","Resolved",29,4
"17452","VA1071460","MCL","Resolved",30,20
"17453","VA1071568","TT","Resolved",1277,4
"17454","VA1077135","TT","Resolved",442,4
"17455","VA1077240","MCL","Resolved",91,16
"17456","VA1077260","MCL","Resolved",91,4
"17457","VA1077285","MCL","Resolved",29,5
"17458","VA1077310","MCL","Resolved",30,4
"17459","VA1077340","TT","Resolved",2275,12
"17460","VA1077851","TT","Resolved",952,4
"17461","VA1105055","MCL","Resolved",91,16
"17462","VA1105200","TT","Resolved",27,2
"17463","VA1121005","MCL","Resolved",30,4
"17464","VA1121040","MCL","Resolved",29,5
"17465","VA1121045","MCL","Resolved",91,8
"17466","VA1121048","TT","Resolved",1252,8
"17467","VA1121150","TT","Resolved",1953,13
"17468","VA1121508","TT","Resolved",2608,9
"17469","VA1121755","TT","Resolved",1252,5
"17470","VA1121825","TT","Resolved",1252,5
"17471","VA1121842","TT","Resolved",1252,5
"17472","VA1121870","TT","Resolved",2203,8
"17473","VA1155055","MCL","Resolved",91,115
"17474","VA1155121","TT","Resolved",1162,9
"17475","VA1155260","TT","Resolved",2288,4
"17476","VA1155485","TT","Archived",2201,3
"17477","VA1155505","MCL","Resolved",91,11
"17478","VA1155635","MCL","Resolved",91,25
"17479","VA1155643","TT","Resolved",1422,4
"17480","VA1155700","TT","Resolved",1252,5
"17481","VA1155771","MCL","Resolved",29,4
"17482","VA1167718","MCL","Resolved",30,4
"17483","VA1169015","TT","Resolved",1893,8
"17484","VA1169225","TT","Resolved",2678,16
"17485","VA1169425","MCL","Resolved",91,7
"17486","VA1169725","TT","Resolved",3078,22
"17487","VA1169868","MCL","Resolved",91,8
"17488","VA1185400","MCL","Resolved",90,4
"17489","VA1185695","MCL","Resolved",91,3
"17490","VA1191311","MCL","Resolved",91,12
"17491","VA1191317","TT","Resolved",1891,4
"17492","VA1195640","MCL","Resolved",91,12
"17493","VA1195650","TT","Resolved",948,13
"17494","VA1195950","MCL","Resolved",90,3
