pwsid,total_samples,detection_share,concentration_avg,concentration_max,pfas_count
PA4140895,18,.33333334,162.0999970436096,162.0999970436096,6
PA4180035,18,0,0,0,0
PA4180048,29,0,0,0,0
PA4180058,18,0,0,0,0
PA4180059,18,0,0,0,0
PA4190008,158,0,0,0,0
PA4190013,59,.13559322,30.59999912977219,41.29999899864197,6
PA4190016,18,0,0,0,0
PA4190017,47,0,0,0,0
PA4190296,37,.054054055,4.2833331823349,10.5,2
PA4190298,12,0,0,0,0
PA4190316,18,0,0,0,0
PA4190326,18,0,0,0,0
PA4190370,18,0,0,0,0
PA4190398,58,0,0,0,0
PA4190840,18,.11111111,11.40000009536743,11.40000009536743,2
PA4190889,18,0,0,0,0
PA4190892,18,0,0,0,0
PA4290005,20,.2,15.30000019073486,16.70000028610229,2
PA4290825,18,0,0,0,0
PA4310012,86,0,0,0,0
PA4310016,18,0,0,0,0
PA4310023,18,0,0,0,0
PA4310030,18,0,0,0,0
PA4310038,12,0,0,0,0
PA4340017,18,0,0,0,0
PA4410027,18,0,0,0,0
PA4410153,18,.055555556,5,5,1
PA4410166,29,0,0,0,0
PA4410173,42,.14285715,7.659999907016754,23.89999985694885,6
PA4410175,65,.10769231,7.179999947547913,29.39999961853027,6
PA4410178,18,.055555556,4.5,4.5,1
PA4410303,18,.055555556,5.099999904632568,5.099999904632568,1
PA4410415,18,0,0,0,0
PA4410949,18,0,0,0,0
PA4410999,18,0,0,0,0
PA4440005,18,0,0,0,0
PA4440010,24,0,0,0,0
PA4440016,18,0,0,0,0
PA4470007,24,0,0,0,0
PA4470012,67,0,0,0,0
PA4490004,18,0,0,0,0
PA4490007,24,0,0,0,0
PA4490020,18,0,0,0,0
PA4490021,18,0,0,0,0
PA4490023,77,0,0,0,0
PA4490024,53,0,0,0,0
PA4550005,29,0,0,0,0
PA4550009,18,0,0,0,0
PA4550028,18,0,0,0,0
PA4550320,18,0,0,0,0
PA4560013,12,0,0,0,0
PA4560020,70,0,0,0,0
PA4560021,18,0,0,0,0
PA4560029,18,0,0,0,0
PA4560042,29,0,0,0,0
PA4560046,116,0,0,0,0
PA4560048,118,.016949153,3.200000047683716,13.19999980926514,1
PA4600012,18,0,0,0,0
PA5020010,169,.12426036,23.28190529346466,63.70000004768372,7
PA5020011,42,.023809524,.7599999904632568,3.799999952316284,1
PA5020012,87,0,0,0,0
PA5020015,116,0,0,0,0
PA5020019,164,0,0,0,0
PA5020025,111,0,0,0,0
PA5020027,53,0,0,0,0
PA5020034,36,0,0,0,0
PA5020036,158,0,0,0,0
PA5020038,53,0,0,0,0
PA5020039,106,0,0,0,0
PA5020040,53,0,0,0,0
PA5020041,144,0,0,0,0
PA5020043,24,0,0,0,0
PA5020045,82,0,0,0,0
PA5020050,29,.1724138,35.39999985694885,35.39999985694885,5
PA5020056,53,0,0,0,0
PA5020076,117,.017094018,6.960000038146973,21.40000152587891,1
PA5020108,82,0,0,0,0
PA5020808,116,0,0,0,0
PA5020883,116,.0086206896,2.950000047683716,11.80000019073486,1
PA5020947,30,0,0,0,0
PA5030008,29,0,0,0,0
PA5030019,24,0,0,0,0
PA5030043,24,0,0,0,0
PA5040006,12,0,0,0,0
PA5040007,30,0,0,0,0
PA5040008,140,0,0,0,0
PA5040012,82,.097560972,24.76666629314423,70.09999752044678,6
PA5040017,29,.13793103,28.60000038146973,28.60000038146973,4
PA5040055,18,.055555556,4.400000095367432,4.400000095367432,1
PA5040063,41,0,0,0,0
PA5040085,125,.079999998,15.04047608375549,41.40000152587891,4
PA5040300,18,0,0,0,0
PA5040814,6,0,0,0,0
PA5100012,53,0,0,0,0
PA5100018,18,0,0,0,0
PA5100049,18,.27777779,23.40000009536743,23.40000009536743,5
PA5100071,76,0,0,0,0
PA5100079,54,0,0,0,0
PA5100094,140,0,0,0,0
PA5100132,18,0,0,0,0
PA5100375,18,0,0,0,0
PA5100433,18,0,0,0,0
PA5100439,18,0,0,0,0
PA5100977,18,0,0,0,0
PA5101049,18,0,0,0,0
PA5260004,116,0,0,0,0
PA5260005,53,0,0,0,0
PA5260006,33,0,0,0,0
PA5260011,138,0,0,0,0
PA5260019,82,0,0,0,0
PA5260020,53,0,0,0,0
PA5260022,53,0,0,0,0
PA5260032,116,0,0,0,0
PA5260036,24,0,0,0,0
PA5260042,18,0,0,0,0
PA5260043,18,0,0,0,0
PA5260045,18,0,0,0,0
PA5300017,111,0,0,0,0
PA5320025,24,0,0,0,0
PA5320109,87,0,0,0,0
PA5320382,18,0,0,0,0
PA5630039,24,0,0,0,0
PA5630044,83,0,0,0,0
PA5630045,6,0,0,0,0
PA5650032,115,0,0,0,0
PA5650049,134,.037313432,8.760000228881836,15,1
PA5650060,53,0,0,0,0
PA5650069,71,0,0,0,0
PA5650070,71,0,0,0,0
PA6120001,18,0,0,0,0
PA6120002,116,0,0,0,0
PA6160001,53,0,0,0,0
PA6160020,18,0,0,0,0
PA6170008,24,0,0,0,0
PA6170016,18,0,0,0,0
PA6170023,18,0,0,0,0
PA6170041,87,0,0,0,0
PA6170045,18,0,0,0,0
PA6170333,18,0,0,0,0
PA6170851,18,0,0,0,0
PA6200004,18,0,0,0,0
PA6200015,58,0,0,0,0
PA6200035,18,0,0,0,0
PA6200036,88,0,0,0,0
PA6200043,23,.2173913,144.9000039100647,289.8000078201294,5
PA6200067,18,0,0,0,0
PA6200369,18,0,0,0,0
PA6200939,18,0,0,0,0
PA6201123,18,0,0,0,0
PA6201234,18,0,0,0,0
PA6240016,24,0,0,0,0
PA6240020,18,0,0,0,0
PA6250028,280,0,0,0,0
PA6250038,18,0,0,0,0
PA6250049,18,0,0,0,0
PA6250064,116,0,0,0,0
PA6250065,58,0,0,0,0
PA6250076,24,0,0,0,0
PA6250090,29,0,0,0,0
PA6250092,18,0,0,0,0
PA6250097,18,0,0,0,0
PA6270008,47,0,0,0,0
PA6330002,174,0,0,0,0
PA6330004,116,.0086206896,2.75,11,1
PA6330011,18,0,0,0,0
PA6330809,18,.055555556,10,10,1
PA6330863,18,0,0,0,0
PA6370011,53,.056603774,13.82000017166138,32.30000066757202,3
PA6370034,71,0,0,0,0
PA6370035,87,0,0,0,0
PA6420013,18,0,0,0,0
PA6420014,24,0,0,0,0
PA6420016,18,0,0,0,0
PA6420019,29,0,0,0,0
PA6430040,12,0,0,0,0
PA6430049,18,0,0,0,0
PA6430054,42,0,0,0,0
PA6430057,18,0,0,0,0
PA6430300,18,.055555556,4.199999809265137,4.199999809265137,1
PA6530007,18,0,0,0,0
PA6530013,18,0,0,0,0
PA6610020,89,.033707865,1.36666664481163,5,2
PA6610023,12,0,0,0,0
PA6610031,29,0,0,0,0
PA6610852,18,0,0,0,0
PA6620020,41,0,0,0,0
PA6620021,18,0,0,0,0
PA6620031,18,0,0,0,0
PA7010007,18,.22222222,156,156,4
PA7010019,78,.07692308,5.118181824684143,36.50000023841858,6
PA7010022,55,.2,14.68333327770233,31.69999933242798,6
PA7010025,122,.10655738,19.82000029087067,58.10000085830688,6
PA7010038,18,.055555556,2.900000095367432,2.900000095367432,1
PA7010056,18,.16666667,13.00000023841858,13.00000023841858,3
PA7210002,140,.078571431,10.11249977350235,37.70000004768372,6
PA7210028,200,.105,11.21017867326736,42.80000114440918,6
PA7210029,77,.012987013,.2857142984867096,2,1
PA7210037,18,0,0,0,0
PA7210043,24,0,0,0,0
PA7210046,58,.068965517,8.350000143051147,16.70000028610229,4
PA7210050,12,0,0,0,0
PA7210053,18,0,0,0,0
PA7210333,18,0,0,0,0
PA7210344,18,0,0,0,0
PA7210946,18,.055555556,6.400000095367432,6.400000095367432,1
PA7220015,156,.07692308,79.45252323150635,693.9999980926514,8
PA7220017,53,.018867925,.6200000047683716,3.100000143051147,1
PA7220022,18,0,0,0,0
PA7220029,18,.33333334,28.80000042915344,28.80000042915344,6
PA7220034,139,.057553958,6.588095307350159,21.19999980926514,4
PA7220038,41,.34146342,21.10000002384186,26.89999961853027,5
PA7220047,18,0,0,0,0
PA7220048,18,0,0,0,0
PA7220049,133,0,0,0,0
PA7220059,58,0,0,0,0
PA7220310,18,.27777779,25.39999985694885,25.39999985694885,5
PA7220373,18,0,0,0,0
PA7220418,18,0,0,0,0
PA7220845,18,0,0,0,0
PA7280005,24,0,0,0,0
PA7280026,29,0,0,0,0
PA7280032,24,0,0,0,0
PA7280038,88,0,0,0,0
PA7280043,42,0,0,0,0
PA7280333,18,0,0,0,0
PA7280369,33,0,0,0,0
PA7280952,18,.27777779,55.59999942779541,55.59999942779541,5
PA7360045,24,0,0,0,0
PA7360058,77,.12987013,27.06190490722656,65.60000038146973,6
PA7360063,12,0,0,0,0
PA7360079,18,0,0,0,0
PA7360083,58,.05172414,6.349999904632568,8.299999713897705,2
PA7360091,24,0,0,0,0
PA7360092,18,0,0,0,0
PA7360099,92,.38043478,25.77928614616394,45.50000023841858,7
PA7360113,60,.21666667,11.19666647911072,22.09999966621399,5
PA7360116,24,0,0,0,0
PA7360123,123,0,0,0,0
PA7360124,53,0,0,0,0
PA7360126,116,.02586207,2.799999952316284,4,1
PA7360128,116,.12068965,20.37500023841858,44.30000019073486,7
PA7360140,18,.27777779,38.59999918937683,38.59999918937683,5
PA7360141,18,.33333334,49.40000009536743,49.40000009536743,6
PA7360161,18,0,0,0,0
PA7360345,87,.045977011,4.880000114440918,12.70000028610229,2
PA7360402,18,0,0,0,0
PA7360468,18,.11111111,11,11,2
PA7360490,18,0,0,0,0
PA7360515,18,.16666667,90.39999771118164,90.39999771118164,3
PA7360733,18,.055555556,3.599999904632568,3.599999904632568,1
PA7360880,18,0,0,0,0
PA7360885,37,.027027028,.6000000238418579,1.799999952316284,1
PA7360967,18,.055555556,2.200000047683716,2.200000047683716,1
PA7360976,18,.27777779,39.10000038146973,39.10000038146973,5
PA7360978,18,.055555556,2.599999904632568,2.599999904632568,1
PA7361010,18,0,0,0,0
PA7361105,18,.27777779,37.30000019073486,37.30000019073486,5
PA7361114,18,0,0,0,0
PA7380010,24,0,0,0,0
PA7380039,18,0,0,0,0
PA7380040,18,0,0,0,0
PA7380357,18,0,0,0,0
PA7500028,18,0,0,0,0
PA7500039,18,.055555556,6.800000190734863,6.800000190734863,1
PA7500366,18,.11111111,30.69999980926514,30.69999980926514,2
PA7670022,18,0,0,0,0
PA7670027,18,0,0,0,0
PA7670062,187,.12834224,8.819047391414642,24.79999971389771,5
PA7670071,125,.079999998,5.819047570228577,17.20000004768372,4
PA7670073,48,.125,5.983333349227905,23.40000021457672,6
PA7670076,140,.014285714,2,4.599999904632568,1
PA7670082,148,.18243243,16.23015850782394,57.20000028610229,8
PA7670085,24,0,0,0,0
PA7670086,24,0,0,0,0
PA7670088,133,.36842105,37.41166603565216,99.19999980926514,8
PA7670100,24,0,0,0,0
PA7670310,18,0,0,0,0
PA7670333,18,.055555556,2.599999904632568,2.599999904632568,1
PA7670356,18,.16666667,17.59999990463257,17.59999990463257,3
PA7671084,18,0,0,0,0
PA7671087,18,.16666667,19.80000019073486,19.80000019073486,3
PA7671303,18,0,0,0,0
PR0002000,47,0,0,0,0
PR0002591,30,0,0,0,0
PR0002652,66,0,0,0,0
PR0002662,36,0,0,0,0
PR0002672,24,0,0,0,0
PR0002682,30,0,0,0,0
PR0002692,140,0,0,0,0
PR0002702,24,0,0,0,0
PR0002712,18,0,0,0,0
PR0002722,87,0,0,0,0
PR0002732,29,0,0,0,0
PR0002752,53,0,0,0,0
PR0002762,30,0,0,0,0
PR0002772,36,0,0,0,0
PR0002782,12,0,0,0,0
PR0002832,157,0,0,0,0
PR0002872,24,0,0,0,0
PR0003212,18,0,0,0,0
PR0003222,58,0,0,0,0
PR0003262,101,.01980198,1.685714364051819,6.300000190734863,1
PR0003283,144,0,0,0,0
PR0003293,393,.045801528,4.133398234844208,27.59999942779541,5
PR0003303,111,0,0,0,0
PR0003333,53,0,0,0,0
PR0003343,12,0,0,0,0
PR0003373,111,0,0,0,0
PR0003722,18,0,0,0,0
PR0003772,18,0,0,0,0
PR0003802,29,0,0,0,0
PR0003824,577,.13864818,16.59575355052948,81.49999713897705,8
PR0003872,76,0,0,0,0
PR0003904,157,.025477707,3.514285683631897,21.39999961853027,3
PR0003924,18,0,0,0,0
PR0004044,30,0,0,0,0
PR0004054,12,0,0,0,0
PR0004064,6,0,0,0,0
PR0004074,12,0,0,0,0
PR0004314,24,0,0,0,0
PR0004324,111,0,0,0,0
PR0004454,18,0,0,0,0
PR0004524,24,0,0,0,0
PR0004534,119,.067226894,10.15500020980835,26.30000019073486,3
PR0004545,160,.1125,15.28785699605942,79.90000104904175,6
PR0004564,24,0,0,0,0
PR0004584,116,0,0,0,0
PR0004604,178,.056179777,6.420833230018616,18.30000019073486,3
PR0004635,24,0,0,0,0
PR0004654,58,0,0,0,0
PR0004664,53,0,0,0,0
PR0004695,111,.072072074,9.823809504508972,29.20000028610229,5
PR0004705,145,.034482758,3.154761910438538,9,2
PR0004745,163,0,0,0,0
PR0004815,6,0,0,0,0
PR0004835,24,0,0,0,0
PR0004885,193,.10880829,12.15583348274231,31.50000047683716,5
PR0004895,18,0,0,0,0
PR0004915,137,0,0,0,0
PR0004925,24,0,0,0,0
PR0004955,119,.025210084,2.033333420753479,7.300000190734863,2
PR0005046,30,0,0,0,0
PR0005066,24,0,0,0,0
PR0005086,18,0,0,0,0
PR0005096,118,.093220338,9.956666707992554,20.40000033378601,4
PR0005106,41,0,0,0,0
PR0005166,114,.02631579,3.740000128746033,14.60000038146973,2
PR0005196,53,.018867925,4.699999809265137,4.699999809265137,1
PR0005296,82,0,0,0,0
PR0005306,18,0,0,0,0
PR0005316,24,0,0,0,0
PR0005376,24,0,0,0,0
PR0005386,65,0,0,0,0
PR0005416,116,0,0,0,0
PR0005487,140,.0071428572,.8500000238418579,3.400000095367432,1
PR0005496,12,0,0,0,0
PR0005517,116,0,0,0,0
PR0005537,24,0,0,0,0
PR0005587,6,0,0,0,0
PR0005597,122,.016393442,3.729000091552734,16.97000026702881,2
PR0005607,70,0,0,0,0
PR0132051,145,.020689655,2.420000016689301,8.099999904632568,2
PR0518085,58,.13793103,28.24999904632568,30.29999971389771,4
PR0556015,116,0,0,0,0
PR0604016,12,0,0,0,0
PR0613036,12,0,0,0,0
RI1000007,7,.14285715,3.634999990463257,7.269999980926514,1
RI1000009,6,0,0,0,0
RI1000016,31,.096774191,4.950000166893005,6.900000095367432,2
RI1000045,6,0,0,0,0
RI1559510,6,0,0,0,0
RI1559511,78,.16666667,16.53555518388748,41.53999948501587,6
RI1559512,104,.67307693,16.9601998925209,45.1100001335144,6
RI1559517,126,.17460318,12.68800014257431,50.74999952316284,7
RI1559518,156,.089743592,11.63166654109955,35.79999947547913,6
RI1583819,6,0,0,0,0
RI1583820,6,0,0,0,0
RI1583823,12,.41666666,23.91000008583069,31.08000040054321,3
RI1583825,6,0,0,0,0
RI1583829,6,0,0,0,0
RI1592010,164,.054878049,8.12727278470993,38.25000047683716,5
RI1592012,16,.5,24.87333345413208,37.26000022888184,4
RI1592017,20,.2,14.65000009536743,30.34999942779541,2
RI1592019,18,.77777779,136.1433343887329,166.9900007247925,5
RI1592020,18,0,0,0,0
RI1592021,167,.065868266,6.131378173828125,41.41999959945679,5
RI1592022,140,0,0,0,0
RI1592023,6,0,0,0,0
RI1592024,59,0,0,0,0
RI1592030,6,.16666667,5.260000228881836,5.260000228881836,1
RI1615610,24,0,0,0,0
RI1615611,6,0,0,0,0
RI1615612,18,.33333334,11.24000000953674,27.96000003814697,3
RI1615613,6,.5,21.94999980926514,21.94999980926514,3
RI1615623,66,.12121212,15.92499995231628,32.79999876022339,4
RI1615624,18,0,0,0,0
RI1615627,53,0,0,0,0
RI1647511,9,.55555558,16.82499980926514,20.85999965667725,3
RI1647512,8,.5,9.414999961853027,10.26000022888184,2
RI1647515,140,0,0,0,0
RI1647525,8,.5,11.11999988555908,11.51999998092651,2
RI1647527,6,0,0,0,0
RI1647529,6,0,0,0,0
RI1647530,86,.27906978,18.55083328485489,99.86999988555908,4
RI1858410,24,0,0,0,0
RI1858411,8,.25,6.874999761581421,13.74999952316284,2
RI1858417,6,0,0,0,0
RI1858419,116,.0086206896,3,12,1
RI1858421,6,0,0,0,0
RI1858422,83,.3493976,40.89714276790619,74.2699990272522,8
RI1858423,24,0,0,0,0
RI1858425,6,.33333334,14.32000017166138,14.32000017166138,2
RI1858429,64,.09375,6.866666913032532,17.20000028610229,4
RI1900003,19,.36842105,10.48571395874023,31,3
RI1900024,6,0,0,0,0
RI1900026,6,.16666667,5.949999809265137,5.949999809265137,1
RI1900028,6,0,0,0,0
RI1900034,6,0,0,0,0
RI1900038,6,0,0,0,0
RI1900041,18,.55555558,30.82600021362305,48,2
RI1900044,6,.16666667,4.920000076293945,4.920000076293945,1
RI1900053,6,0,0,0,0
RI2000059,6,0,0,0,0
RI2000083,6,0,0,0,0
RI2000135,6,0,0,0,0
RI2519424,6,0,0,0,0
RI2585312,6,0,0,0,0
RI2585313,6,0,0,0,0
RI2674928,6,0,0,0,0
RI2943224,9,.33333334,6.398333311080933,12.84000062942505,2
RI2973130,6,0,0,0,0
RI2980001,6,.33333334,7,7,2
RI2980019,19,.42105263,22.86999988555908,22.86999988555908,8
RI2980050,6,0,0,0,0
RI2980077,6,0,0,0,0
RI2980119,6,0,0,0,0
RI2980125,6,0,0,0,0
RI2980127,6,.16666667,4.039999961853027,4.039999961853027,1
RI2980134,6,.33333334,11.07999992370605,11.07999992370605,2
RI2980135,6,0,0,0,0
RI2980140,6,0,0,0,0
RI2980146,6,0,0,0,0
RI2980174,19,.15789473,9.70000022649765,9.70000022649765,3
RI2980175,19,.31578946,108,108,6
RI2980185,6,0,0,0,0
RI2980197,6,0,0,0,0
RI2980229,6,0,0,0,0
RI2980264,6,0,0,0,0
RI2980310,6,0,0,0,0
RI2980323,6,.5,29.50000047683716,29.50000047683716,3
RI2980330,6,0,0,0,0
RI2980338,6,.16666667,4.099999904632568,4.099999904632568,1
RI2980341,6,0,0,0,0
RI2980346,6,.16666667,4.170000076293945,4.170000076293945,1
RI2980354,6,0,0,0,0
RI2980369,6,0,0,0,0
RI2980411,6,0,0,0,0
RI2980424,6,0,0,0,0
RI2980425,6,0,0,0,0
RI2980450,6,0,0,0,0
RI2980469,116,0,0,0,0
RI6000003,18,.66666669,27.09000039100647,49.75999975204468,6
RI6000005,6,0,0,0,0
RI6000008,10,.69999999,57.26999950408936,83.75999927520752,4
SC0110001,4,.75,3.849999904632568,5.599999904632568,2
SC0210001,28,.071428575,.9166666567325592,5.5,2
SC0210003,28,.14285715,1.75,6,2
SC0210007,28,0,0,0,0
SC0220004,157,0,0,0,0
SC0220006,174,.1091954,7.756926506757736,35.60000109672546,7
SC0220007,2,1,9.099999904632568,9.099999904632568,2
SC0220008,18,0,0,0,0
SC0220009,2,0,0,0,0
SC0220010,2,0,0,0,0
SC0220011,2,.5,10,10,1
SC0220012,126,0,0,0,0
SC0220013,2,1,7.599999904632568,7.599999904632568,2
SC0220014,2,0,0,0,0
SC0220015,2,.5,2.799999952316284,2.799999952316284,1
SC0220016,2,0,0,0,0
SC0220017,2,0,0,0,0
SC0410009,112,0,0,0,0
SC0410010,29,.034482758,3,3,1
SC0410011,3,.66666669,3.349999904632568,4.599999904632568,2
SC0410012,53,.018867925,.6800000071525574,3.400000095367432,1
SC0420002,24,0,0,0,0
SC0420003,24,0,0,0,0
SC0420005,116,.043103449,4.725000023841858,12.60000014305115,3
SC0420006,24,0,0,0,0
SC0420007,24,0,0,0,0
SC0420009,24,0,0,0,0
SC0420011,2,0,0,0,0
SC0610001,74,0,0,0,0
SC0610002,16,0,0,0,0
SC0610003,16,0,0,0,0
SC0720001,115,0,0,0,0
SC0720003,185,.17297298,11.29944443702698,26.5,6
SC0720004,33,.24242425,16.38333344459534,21.39999985694885,6
SC0720005,2,0,0,0,0
SC0720006,64,0,0,0,0
SC0720007,2,1,8.199999809265137,8.199999809265137,2
SC0720008,2,0,0,0,0
SC0720009,159,.012578616,3.699999928474426,25.90000009536743,2
SC0720010,2,0,0,0,0
SC0720011,2,1,8.099999904632568,8.099999904632568,2
SC0720012,2,0,0,0,0
SC0810001,91,.1978022,34.26666688919067,42.19999933242798,7
SC0810004,24,0,0,0,0
SC0820002,24,0,0,0,0
SC0820008,36,.30555555,32.59999978542328,49.5,10
SC0820009,116,.19827586,32.69999933242798,41.40000009536743,7
SC1010001,58,.1724138,15.76666682958603,28.50000023841858,7
SC1010002,40,0,0,0,0
SC1010004,74,0,0,0,0
SC1010005,116,.18965517,27.65000015497208,39.00000023841858,7
SC1010008,116,.18103448,26.19999980926514,37.29999947547913,6
SC1020002,24,0,0,0,0
SC1110001,22,.18181819,12,34,2
SC1110002,116,.19827586,35.69999974966049,52.20000076293945,8
SC1120002,153,.12418301,18.54999995231628,56.90000081062317,7
SC1120003,116,.1637931,35.44999980926514,58.10000228881836,7
SC1120004,126,.079365082,11.72666668891907,45.19999980926514,7
SC1220002,57,.12280702,10.15714281797409,15.79999971389771,4
SC1310001,4,1,8.199999809265137,10.69999980926514,2
SC1320003,88,0,0,0,0
SC1320004,74,0,0,0,0
SC1410002,32,0,0,0,0
SC1410003,16,0,0,0,0
SC1450003,12,0,0,0,0
SC1510004,61,0,0,0,0
SC1510006,16,0,0,0,0
SC1610001,79,.06329114,3.485000118613243,13.94000047445297,5
SC1610003,16,0,0,0,0
SC1610004,70,0,0,0,0
SC1620001,87,.011494253,.125,.75,1
SC1710001,18,.11111111,1.75,3.5,2
SC1720001,28,0,0,0,0
SC1810003,24,0,0,0,0
SC1820001,40,0,0,0,0
SC1820008,28,0,0,0,0
SC1850009,116,.19827586,29.42500042915344,42.49999952316284,7
SC1920001,28,.10714286,1.450000047683716,6.399999856948853,2
SC2010001,8,.25,3.99999988079071,7.999999761581421,2
SC2020001,19,.15789473,4.449999928474426,8.899999856948853,3
SC2020002,16,0,0,0,0
SC2020004,28,0,0,0,0
SC2110001,42,.095238097,2.344444394111633,12.79999971389771,2
SC2110002,2,0,0,0,0
SC2110003,2,0,0,0,0
SC2110004,2,0,0,0,0
SC2110005,2,0,0,0,0
SC2110006,2,0,0,0,0
SC2110007,18,0,0,0,0
SC2110008,2,0,0,0,0
SC2110009,2,0,0,0,0
SC2110010,2,0,0,0,0
SC2110011,16,0,0,0,0
SC2210001,22,.18181819,8.733333110809326,17.19999980926514,2
SC2220001,16,0,0,0,0
SC2220002,78,0,0,0,0
SC2220003,16,0,0,0,0
SC2220010,28,.14285715,6.966666698455811,25,2
SC2220013,16,0,0,0,0
SC2310001,26,0,0,0,0
SC2310005,140,0,0,0,0
SC2320003,24,0,0,0,0
SC2410001,28,.14285715,3.616666674613953,13.30000019073486,2
SC2510001,16,0,0,0,0
SC2510002,16,0,0,0,0
SC2510004,16,0,0,0,0
SC2510005,16,0,0,0,0
SC2610001,24,0,0,0,0
SC2610008,86,.1627907,26.03333342075348,45.00000023841858,7
SC2610011,62,.14516129,9.742856979370117,25.39999985694885,5
SC2620001,33,.21212122,56.5,56.5,7
SC2620002,24,0,0,0,0
SC2620003,102,0,0,0,0
SC2620004,227,.23348017,26.71166658401489,59.50000047683716,7
SC2620005,2,0,0,0,0
SC2620006,2,0,0,0,0
SC2620007,2,0,0,0,0
SC2620009,48,.0625,3.9666668176651,5.100000143051147,2
SC2620010,2,0,0,0,0
SC2660048,21,.2857143,7.333333373069763,12.70000004768372,4
SC2660049,30,.1,1.480000019073486,2.599999904632568,1
SC2710001,16,0,0,0,0
SC2810001,115,.13043478,18.50000023841858,27.60000038146973,4
SC2820001,27,.11111111,2.376666665077209,10,2
SC2820005,90,.055555556,.5187499970197678,3.199999988079071,5
SC2820006,16,0,0,0,0
SC2910001,82,.073170729,19.51666682958603,26.50000047683716,4
SC2920001,24,0,0,0,0
SC2920002,4,1,5.799999952316284,6.399999856948853,2
SC3010001,61,.081967212,8.417142987251282,18.60000038146973,5
SC3010002,85,.31764707,80.95833325386047,128.0000026226044,8
SC3020001,95,.15789473,33.47202429175377,98.00000166893005,9
SC3110001,19,.15789473,2.599999904632568,3.599999904632568,1
SC3210001,103,.14563107,19.30952394008636,25.50000047683716,5
SC3210002,4,1,14.05000019073486,18.19999980926514,2
SC3210003,47,.23404256,23.59999972581863,34.70000004768372,7
SC3210004,32,.25,4.487499952316284,12.30000019073486,2
SC3220001,74,0,0,0,0
SC3220002,16,0,0,0,0
SC3220003,82,.1097561,18.41666662693024,27.10000038146973,5
SC3250077,88,.090909094,21.56666612625122,33.99999952316284,5
SC3260022,58,0,0,0,0
SC3310001,74,0,0,0,0
SC3310002,16,0,0,0,0
SC3320001,86,0,0,0,0
SC3410001,56,.125,4.069642871618271,19.79999995231628,6
SC3410002,2,0,0,0,0
SC3410003,2,0,0,0,0
SC3410004,2,.5,2.200000047683716,2.200000047683716,1
SC3410005,2,0,0,0,0
SC3410006,2,1,15.20000004768372,15.20000004768372,2
SC3410007,2,0,0,0,0
SC3410008,2,.5,2.200000047683716,2.200000047683716,1
SC3420001,124,0,0,0,0
SC3420002,22,.27272728,38.05000019073486,76.10000038146973,6
SC3510001,4,1,11.04999971389771,16.60000038146973,2
SC3520002,149,.060402684,7.356547713279724,27.10000038146973,5
SC3610001,144,.18055555,28.98750042915344,54.10000038146973,7
SC3610004,4,1,12.69999980926514,15.40000057220459,2
SC3620002,4,1,10.25,13.20000028610229,2
SC3710001,16,0,0,0,0
SC3710002,142,0,0,0,0
SC3710003,2,0,0,0,0
SC3710004,26,0,0,0,0
SC3720001,142,0,0,0,0
SC3750023,116,0,0,0,0
SC3810001,55,.10909091,8.399999737739563,10.99999976158142,4
SC3820003,35,.34285715,32.19999992847443,37.39999985694885,8
SC3910001,31,0,0,0,0
SC3910002,54,.074074075,11.00000023841858,11.50000023841858,3
SC3910004,24,0,0,0,0
SC3920001,4,.5,2.849999904632568,5.699999809265137,2
SC3920002,111,0,0,0,0
SC3920008,53,0,0,0,0
SC4010001,32,.25,3.575000047683716,10.60000038146973,2
SC4010501,53,.13207547,29.36000066995621,47.20000123977661,7
SC4020002,16,0,0,0,0
SC4110002,24,0,0,0,0
SC4120001,120,.20833333,30.34166717529297,42.10000038146973,6
SC4210001,142,0,0,0,0
SC4210003,2,0,0,0,0
SC4220002,140,0,0,0,0
SC4220006,28,.071428575,.7000000178813934,4.200000047683716,2
SC4220007,28,.21428572,11.25000023841858,42,3
SC4220010,24,0,0,0,0
SC4310001,60,0,0,0,0
SC4320001,16,0,0,0,0
SC4320003,12,0,0,0,0
SC4410001,57,.15789473,24.56285756826401,33.80000019073486,5
SC4420007,24,0,0,0,0
SC4510002,91,0,0,0,0
SC4510004,87,0,0,0,0
SC4610002,107,.084112152,9.461904883384705,16.80000019073486,5
SC4610006,116,0,0,0,0
SC4610008,24,0,0,0,0
SC4620002,49,.040816326,6.299999952316284,6.299999952316284,2
SC4620003,116,.060344826,6.974999904632568,9.099999904632568,2
SC4650006,24,0,0,0,0
SCX2110001,32,0,0,0,0
SD4600020,140,.021428572,5.525000095367432,8.100000381469727,1
SD4600037,58,0,0,0,0
SD4600046,87,0,0,0,0
SD4600071,41,0,0,0,0
SD4600145,12,0,0,0,0
SD4600148,83,.012048192,1.833333373069763,5.5,1
SD4600169,140,0,0,0,0
SD4600199,29,0,0,0,0
SD4600214,24,0,0,0,0
SD4600215,4,0,0,0,0
SD4600238,29,0,0,0,0
SD4600242,38,.052631579,11.625,53,1
SD4600274,24,0,0,0,0
SD4600294,136,0,0,0,0
SD4600304,58,.017241379,3.049999952316284,6.099999904632568,1
SD4600342,12,0,0,0,0
SD4600356,12,0,0,0,0
SD4600367,18,0,0,0,0
SD4600406,66,0,0,0,0
SD4600417,116,0,0,0,0
SD4600423,82,0,0,0,0
