pwsid,total_samples,total_samples_2020,detection_share,detection_share_2020,pfoa_and_pfos,pfoa_and_pfos_2020,concentration_avg,concentration_avg_2020,concentration_max,concentration_max_2020,pfas_count,pfas_count_2020
OK2004701,45,33,0,0,0,0,0,0,0,0,0,0
OK2004704,116,116,.0086206896,.0086206896,0,0,1.299999952316284,1.299999952316284,5.199999809265137,5.199999809265137,1,1
OK2005012,58,58,0,0,0,0,0,0,0,0,0,0
OK2005506,58,58,0,0,0,0,0,0,0,0,0,0
OK2005508,148,88,.0067567569,.011363637,0,0,.3714285492897034,1.299999952316284,5.199999809265137,5.199999809265137,1,1
OK2005519,24,0,.16666667,,18.5,0,46.25,0,103,0,2,0
OK2005522,12,0,0,,0,0,0,0,0,0,0,0
OK2005801,58,58,0,0,0,0,0,0,0,0,0,0
OK2005813,18,0,0,,0,0,0,0,0,0,0,0
OK2006201,41,29,0,0,0,0,0,0,0,0,0,0
OK2006907,83,83,0,0,0,0,0,0,0,0,0,0
OK2007003,88,58,0,0,0,0,0,0,0,0,0,0
OK2007701,12,0,0,,0,0,0,0,0,0,0,0
OK3000303,24,0,0,,0,0,0,0,0,0,0,0
OK3001414,24,0,0,,0,0,0,0,0,0,0,0
OK3001601,24,0,0,,0,0,0,0,0,0,0,0
OK3001676,24,0,0,,0,0,0,0,0,0,0,0
OK3001902,24,0,0,,0,0,0,0,0,0,0,0
OK3002503,30,30,.06666667,.06666667,0,0,6.449999809265137,6.449999809265137,6.5,6.5,1,1
OK3002603,58,58,0,0,0,0,0,0,0,0,0,0
OK3003303,116,116,.0086206896,.0086206896,0,0,1.475000023841858,1.475000023841858,5.900000095367432,5.900000095367432,1,1
OK3003906,24,0,0,,0,0,0,0,0,0,0,0
OK3004007,116,116,.0086206896,.0086206896,0,0,1.324999928474426,1.324999928474426,5.299999713897705,5.299999713897705,1,1
OK3004009,24,0,0,,0,0,0,0,0,0,0,0
OK3004015,24,0,0,,0,0,0,0,0,0,0,0
OK3005401,116,116,.0086206896,.0086206896,0,0,1.375,1.375,5.5,5.5,1,1
OK3005607,24,0,0,,0,0,0,0,0,0,0,0
OK3006106,116,116,.0086206896,.0086206896,0,0,1.5,1.5,6,6,1,1
OK3006112,24,0,0,,0,0,0,0,0,0,0,0
OK3006606,116,116,.0086206896,.0086206896,0,0,3.5,3.5,14,14,1,1
OK3006650,28,4,0,0,0,0,0,0,0,0,0,0
OK3007218,140,116,0,0,0,0,0,0,0,0,0,0
OK3007243,111,87,0,0,0,0,0,0,0,0,0,0
OK3007402,143,143,.034965035,.034965035,0,0,5.885714530944824,5.885714530944824,11,11,1,1
OR4100003,140,140,0,0,0,0,0,0,0,0,0,0
OR4100004,24,24,.041666668,.041666668,18.6,18.6,18.60000038146973,18.60000038146973,18.60000038146973,18.60000038146973,1,1
OR4100012,146,116,0,0,0,0,0,0,0,0,0,0
OR4100029,48,48,.083333336,.083333336,16.6,16.6,29.20000076293945,29.20000076293945,29.59999942779541,29.59999942779541,2,2
OR4100041,24,24,0,0,0,0,0,0,0,0,0,0
OR4100047,115,91,0,0,0,0,0,0,0,0,0,0
OR4100065,58,58,0,0,0,0,0,0,0,0,0,0
OR4100067,24,24,0,0,0,0,0,0,0,0,0,0
OR4100073,24,0,0,,0,0,0,0,0,0,0,0
OR4100081,111,87,0,0,0,0,0,0,0,0,0,0
OR4100086,24,24,0,0,0,0,0,0,0,0,0,0
OR4100091,54,0,0,,0,0,0,0,0,0,0,0
OR4100100,232,178,.02586207,.033707865,.74374998,1.6999999,3.577678501605988,4.871428430080414,25.49999904632568,25.49999904632568,4,4
OR4100113,82,82,0,0,0,0,0,0,0,0,0,0
OR4100129,24,24,0,0,0,0,0,0,0,0,0,0
OR4100130,12,0,0,,0,0,0,0,0,0,0,0
OR4100140,48,48,0,0,0,0,0,0,0,0,0,0
OR4100152,24,24,0,0,0,0,0,0,0,0,0,0
OR4100153,24,24,0,0,0,0,0,0,0,0,0,0
OR4100157,111,87,0,0,0,0,0,0,0,0,0,0
OR4100178,24,0,0,,0,0,0,0,0,0,0,0
OR4100184,24,24,0,0,0,0,0,0,0,0,0,0
OR4100187,53,29,0,0,0,0,0,0,0,0,0,0
OR4100205,24,0,0,,0,0,0,0,0,0,0,0
OR4100213,116,116,0,0,0,0,0,0,0,0,0,0
OR4100218,24,0,0,,0,0,0,0,0,0,0,0
OR4100223,24,24,0,0,0,0,0,0,0,0,0,0
OR4100225,24,0,0,,0,0,0,0,0,0,0,0
OR4100226,12,0,0,,0,0,0,0,0,0,0,0
OR4100236,29,29,0,0,0,0,0,0,0,0,0,0
OR4100237,24,24,0,0,0,0,0,0,0,0,0,0
OR4100238,24,24,0,0,0,0,0,0,0,0,0,0
OR4100240,24,24,0,0,0,0,0,0,0,0,0,0
OR4100246,140,140,0,0,0,0,0,0,0,0,0,0
OR4100248,132,108,0,0,0,0,0,0,0,0,0,0
OR4100262,60,60,.033333335,.033333335,2.4000001,2.4000001,2.400000095367432,2.400000095367432,5.400000095367432,5.400000095367432,1,1
OR4100273,24,24,0,0,0,0,0,0,0,0,0,0
OR4100287,140,116,0,0,0,0,0,0,0,0,0,0
OR4100296,24,24,0,0,0,0,0,0,0,0,0,0
OR4100305,111,87,0,0,0,0,0,0,0,0,0,0
OR4100307,24,24,0,0,0,0,0,0,0,0,0,0
OR4100311,24,24,.041666668,.041666668,12,12,12,12,12,12,1,1
OR4100320,24,24,0,0,0,0,0,0,0,0,0,0
OR4100321,47,29,0,0,0,0,0,0,0,0,0,0
OR4100324,116,116,0,0,0,0,0,0,0,0,0,0
OR4100333,24,24,0,0,0,0,0,0,0,0,0,0
OR4100342,24,0,0,,0,0,0,0,0,0,0,0
OR4100357,24,0,0,,0,0,0,0,0,0,0,0
OR4100366,82,82,0,0,0,0,0,0,0,0,0,0
OR4100372,94,70,.08510638,.11428571,1.7249999,3.4499998,8.149999737739563,13.5999995470047,34.29999899864197,34.29999899864197,5,5
OR4100389,24,24,0,0,0,0,0,0,0,0,0,0
OR4100391,24,24,0,0,0,0,0,0,0,0,0,0
OR4100392,24,24,0,0,0,0,0,0,0,0,0,0
OR4100399,83,83,.036144577,.036144577,0,0,2.424999952316284,2.424999952316284,3.400000095367432,3.400000095367432,1,1
OR4100403,24,24,0,0,0,0,0,0,0,0,0,0
OR4100406,24,24,0,0,0,0,0,0,0,0,0,0
OR4100408,24,24,0,0,0,0,0,0,0,0,0,0
OR4100410,24,24,0,0,0,0,0,0,0,0,0,0
OR4100411,24,24,0,0,0,0,0,0,0,0,0,0
OR4100414,24,24,0,0,0,0,0,0,0,0,0,0
OR4100418,24,24,0,0,0,0,0,0,0,0,0,0
OR4100423,24,24,0,0,0,0,0,0,0,0,0,0
OR4100425,24,24,0,0,0,0,0,0,0,0,0,0
OR4100443,12,0,0,,0,0,0,0,0,0,0,0
OR4100450,24,24,0,0,0,0,0,0,0,0,0,0
OR4100452,24,24,0,0,0,0,0,0,0,0,0,0
OR4100453,70,58,0,0,0,0,0,0,0,0,0,0
OR4100457,82,58,0,0,0,0,0,0,0,0,0,0
OR4100461,24,24,0,0,0,0,0,0,0,0,0,0
OR4100473,111,87,0,0,0,0,0,0,0,0,0,0
OR4100476,24,24,0,0,0,0,0,0,0,0,0,0
OR4100483,140,116,0,0,0,0,0,0,0,0,0,0
OR4100492,24,24,0,0,0,0,0,0,0,0,0,0
OR4100497,24,0,0,,0,0,0,0,0,0,0,0
OR4100498,24,24,0,0,0,0,0,0,0,0,0,0
OR4100500,36,24,0,0,0,0,0,0,0,0,0,0
OR4100501,12,0,0,,0,0,0,0,0,0,0,0
OR4100508,87,87,.057471264,.057471264,2.9166667,2.9166667,5.196666717529297,5.196666717529297,14.20000028610229,14.20000028610229,2,2
OR4100510,24,24,0,0,0,0,0,0,0,0,0,0
OR4100513,169,145,0,0,0,0,0,0,0,0,0,0
OR4100522,24,24,0,0,0,0,0,0,0,0,0,0
OR4100525,24,24,0,0,0,0,0,0,0,0,0,0
OR4100528,12,0,0,,0,0,0,0,0,0,0,0
OR4100534,116,116,.0086206896,.0086206896,0,0,2.825000047683716,2.825000047683716,11.30000019073486,11.30000019073486,1,1
OR4100537,116,116,0,0,0,0,0,0,0,0,0,0
OR4100547,24,24,0,0,0,0,0,0,0,0,0,0
OR4100548,24,24,0,0,0,0,0,0,0,0,0,0
OR4100549,115,115,0,0,0,0,0,0,0,0,0,0
OR4100550,140,140,0,0,0,0,0,0,0,0,0,0
OR4100557,12,0,0,,0,0,0,0,0,0,0,0
OR4100565,24,24,0,0,0,0,0,0,0,0,0,0
OR4100566,116,116,0,0,0,0,0,0,0,0,0,0
OR4100586,24,24,0,0,0,0,0,0,0,0,0,0
OR4100587,24,0,0,,0,0,0,0,0,0,0,0
OR4100594,53,29,0,0,0,0,0,0,0,0,0,0
OR4100613,60,24,0,0,0,0,0,0,0,0,0,0
OR4100617,24,24,0,0,0,0,0,0,0,0,0,0
OR4100624,116,116,0,0,0,0,0,0,0,0,0,0
OR4100626,12,0,0,,0,0,0,0,0,0,0,0
OR4100635,36,0,0,,0,0,0,0,0,0,0,0
OR4100657,65,29,0,0,0,0,0,0,0,0,0,0
OR4100660,82,58,0,0,0,0,0,0,0,0,0,0
OR4100665,78,54,0,0,0,0,0,0,0,0,0,0
OR4100667,24,0,0,,0,0,0,0,0,0,0,0
OR4100668,24,0,0,,0,0,0,0,0,0,0,0
OR4100682,107,107,0,0,0,0,0,0,0,0,0,0
OR4100689,24,24,0,0,0,0,0,0,0,0,0,0
OR4100693,88,58,0,0,0,0,0,0,0,0,0,0
OR4100702,24,0,0,,0,0,0,0,0,0,0,0
OR4100706,24,24,0,0,0,0,0,0,0,0,0,0
OR4100712,24,24,0,0,0,0,0,0,0,0,0,0
OR4100717,24,24,0,0,0,0,0,0,0,0,0,0
OR4100720,24,0,0,,0,0,0,0,0,0,0,0
OR4100724,24,0,0,,0,0,0,0,0,0,0,0
OR4100727,24,24,0,0,0,0,0,0,0,0,0,0
OR4100731,169,145,0,0,0,0,0,0,0,0,0,0
OR4100744,24,0,0,,0,0,0,0,0,0,0,0
OR4100762,24,24,0,0,0,0,0,0,0,0,0,0
OR4100768,140,116,0,0,0,0,0,0,0,0,0,0
OR4100776,24,24,0,0,0,0,0,0,0,0,0,0
OR4100792,140,116,0,0,0,0,0,0,0,0,0,0
OR4100811,24,24,0,0,0,0,0,0,0,0,0,0
OR4100816,24,0,0,,0,0,0,0,0,0,0,0
OR4100823,87,87,0,0,0,0,0,0,0,0,0,0
OR4100837,30,0,0,,0,0,0,0,0,0,0,0
OR4100844,24,24,0,0,0,0,0,0,0,0,0,0
OR4100846,87,87,0,0,0,0,0,0,0,0,0,0
OR4100857,112,112,0,0,0,0,0,0,0,0,0,0
OR4100869,152,116,0,0,0,0,0,0,0,0,0,0
OR4100878,24,0,0,,0,0,0,0,0,0,0,0
OR4100887,24,24,0,0,0,0,0,0,0,0,0,0
OR4100893,24,24,0,0,0,0,0,0,0,0,0,0
OR4100899,116,116,0,0,0,0,0,0,0,0,0,0
OR4100901,65,53,0,0,0,0,0,0,0,0,0,0
OR4100904,24,24,0,0,0,0,0,0,0,0,0,0
OR4100906,73,49,0,0,0,0,0,0,0,0,0,0
OR4100914,112,112,0,0,0,0,0,0,0,0,0,0
OR4100932,112,112,0,0,0,0,0,0,0,0,0,0
OR4100935,24,24,0,0,0,0,0,0,0,0,0,0
OR4100941,24,24,0,0,0,0,0,0,0,0,0,0
OR4100944,82,58,0,0,0,0,0,0,0,0,0,0
OR4100954,24,0,0,,0,0,0,0,0,0,0,0
OR4100957,140,140,0,0,0,0,0,0,0,0,0,0
OR4100959,12,0,0,,0,0,0,0,0,0,0,0
OR4100960,24,24,0,0,0,0,0,0,0,0,0,0
OR4100977,24,24,0,0,0,0,0,0,0,0,0,0
OR4100984,24,24,0,0,0,0,0,0,0,0,0,0
OR4100995,24,24,0,0,0,0,0,0,0,0,0,0
OR4100996,24,24,0,0,0,0,0,0,0,0,0,0
OR4101002,24,24,0,0,0,0,0,0,0,0,0,0
OR4101003,25,25,.079999998,.079999998,13.6,13.6,13.60000038146973,13.60000038146973,14,14,1,1
OR4101043,24,24,0,0,0,0,0,0,0,0,0,0
OR4101044,24,24,0,0,0,0,0,0,0,0,0,0
OR4101045,24,24,0,0,0,0,0,0,0,0,0,0
OR4101053,18,0,0,,0,0,0,0,0,0,0,0
OR4101063,24,24,0,0,0,0,0,0,0,0,0,0
OR4101067,24,24,0,0,0,0,0,0,0,0,0,0
OR4101087,24,24,0,0,0,0,0,0,0,0,0,0
OR4101097,24,24,.125,.125,0,0,67.60000038146973,67.60000038146973,67.60000038146973,67.60000038146973,3,3
OR4101105,24,24,0,0,0,0,0,0,0,0,0,0
OR4101222,24,24,0,0,0,0,0,0,0,0,0,0
OR4101260,24,24,0,0,0,0,0,0,0,0,0,0
OR4101264,24,24,0,0,0,0,0,0,0,0,0,0
OR4101310,24,24,0,0,0,0,0,0,0,0,0,0
OR4101350,24,24,0,0,0,0,0,0,0,0,0,0
OR4101375,24,24,0,0,0,0,0,0,0,0,0,0
OR4101378,24,24,0,0,0,0,0,0,0,0,0,0
OR4101419,24,24,0,0,0,0,0,0,0,0,0,0
OR4101429,24,24,0,0,0,0,0,0,0,0,0,0
OR4101511,53,29,0,0,0,0,0,0,0,0,0,0
OR4101512,111,87,0,0,0,0,0,0,0,0,0,0
OR4101513,107,83,0,0,0,0,0,0,0,0,0,0
OR4101514,24,24,0,0,0,0,0,0,0,0,0,0
OR4105086,24,24,0,0,0,0,0,0,0,0,0,0
OR4105246,24,24,0,0,0,0,0,0,0,0,0,0
OR4105879,24,24,0,0,0,0,0,0,0,0,0,0
OR4106024,24,24,0,0,0,0,0,0,0,0,0,0
OR4190004,24,24,0,0,0,0,0,0,0,0,0,0
OR4190178,24,24,0,0,0,0,0,0,0,0,0,0
OR4190234,24,24,0,0,0,0,0,0,0,0,0,0
OR4190416,24,0,0,,0,0,0,0,0,0,0,0
OR4190670,24,24,0,0,0,0,0,0,0,0,0,0
OR4191660,24,24,0,0,0,0,0,0,0,0,0,0
OR4191700,24,24,0,0,0,0,0,0,0,0,0,0
OR4191810,24,24,0,0,0,0,0,0,0,0,0,0
OR4191826,24,24,0,0,0,0,0,0,0,0,0,0
OR4192152,24,24,0,0,0,0,0,0,0,0,0,0
OR4192813,24,24,0,0,0,0,0,0,0,0,0,0
OR4193909,24,24,0,0,0,0,0,0,0,0,0,0
OR4193921,24,24,0,0,0,0,0,0,0,0,0,0
OR4193970,24,24,0,0,0,0,0,0,0,0,0,0
OR4193995,24,24,0,0,0,0,0,0,0,0,0,0
OR4193997,87,87,0,0,0,0,0,0,0,0,0,0
OR4194108,24,24,0,0,0,0,0,0,0,0,0,0
OR4194219,24,24,0,0,0,0,0,0,0,0,0,0
OR4194279,24,24,0,0,0,0,0,0,0,0,0,0
OR4194300,24,24,0,0,0,0,0,0,0,0,0,0
OR4194418,24,24,0,0,0,0,0,0,0,0,0,0
OR4194431,12,0,0,,0,0,0,0,0,0,0,0
OR4194451,48,48,0,0,0,0,0,0,0,0,0,0
OR4194453,24,24,0,0,0,0,0,0,0,0,0,0
OR4194555,24,24,0,0,0,0,0,0,0,0,0,0
OR4194562,24,24,0,0,0,0,0,0,0,0,0,0
OR4194601,24,24,0,0,0,0,0,0,0,0,0,0
OR4194604,24,24,0,0,0,0,0,0,0,0,0,0
OR4194669,24,24,0,0,0,0,0,0,0,0,0,0
OR4194704,24,24,0,0,0,0,0,0,0,0,0,0
OR4194765,24,24,0,0,0,0,0,0,0,0,0,0
OR4194800,24,24,0,0,0,0,0,0,0,0,0,0
OR4194873,24,24,0,0,0,0,0,0,0,0,0,0
OR4194926,24,24,0,0,0,0,0,0,0,0,0,0
OR4194992,24,24,0,0,0,0,0,0,0,0,0,0
OR4195003,24,24,0,0,0,0,0,0,0,0,0,0
OR4195124,24,24,0,0,0,0,0,0,0,0,0,0
OR4195433,24,24,0,0,0,0,0,0,0,0,0,0
OR4195565,24,24,0,0,0,0,0,0,0,0,0,0
OR4195566,24,24,0,0,0,0,0,0,0,0,0,0
PA1090001,84,58,.023809524,0,5.75,0,5.75,0,26,0,1,0
PA1090017,18,18,.055555556,.055555556,0,0,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,1,1
PA1090022,111,87,.0090090092,.011494253,0,0,1,1,3,3,1,1
PA1090026,115,91,0,0,0,0,0,0,0,0,0,0
PA1090037,24,0,0,,0,0,0,0,0,0,0,0
PA1090043,65,41,.18461539,.29268292,5.5999994,13.066666,15.89523768424988,27.1333327293396,42.09999847412109,42.09999847412109,6,6
PA1090046,30,18,0,0,0,0,0,0,0,0,0,0
PA1090063,181,157,.13812155,.15923567,7.6090908,11.957143,24.27272772789001,31.11428618431091,83.40000104904175,83.40000104904175,8,8
PA1090069,185,122,.25405404,.065573767,209.85316,0,309.8477931022644,17.94285726547241,1943.700000762939,44.70000076293945,6,2
PA1090070,35,0,.31428573,,141.50858,0,197.1288080215454,0,1062.460029602051,0,4,0
PA1090074,123,87,.08130081,.11494253,2.9666667,8.9000006,8.188888967037201,15.63333368301392,24.5,24.5,5,5
PA1090078,75,33,0,0,0,0,0,0,0,0,0,0
PA1090079,60,36,.11666667,.19444445,2.0333333,6.0999994,12.43333357572556,19.5,39,39,7,7
PA1090081,18,18,.3888889,.3888889,25.299999,25.299999,52.70000028610229,52.70000028610229,52.70000028610229,52.70000028610229,7,7
PA1090082,44,24,.18181819,.25,5.454762,10.116667,17.62619066238403,19.16666698455811,55.29999923706055,38.60000038146973,3,3
PA1090089,36,0,0,,0,0,0,0,0,0,0,0
PA1090093,18,18,.11111111,.11111111,9.1999998,9.1999998,9.200000047683716,9.200000047683716,9.200000047683716,9.200000047683716,2,2
PA1090107,36,36,0,0,0,0,0,0,0,0,0,0
PA1090125,18,18,0,0,0,0,0,0,0,0,0,0
PA1090127,24,0,0,,0,0,0,0,0,0,0,0
PA1090128,69,18,.14492753,.27777779,35.663887,19.799999,60.17488950490952,38.09999990463257,333.1599912643433,38.09999990463257,5,5
PA1090131,18,18,.16666667,.16666667,15.8,15.8,20.80000019073486,20.80000019073486,20.80000019073486,20.80000019073486,3,3
PA1090144,18,18,.16666667,.16666667,9.5,9.5,14.80000019073486,14.80000019073486,14.80000019073486,14.80000019073486,3,3
PA1090147,12,0,0,,0,0,0,0,0,0,0,0
PA1090158,24,0,0,,0,0,0,0,0,0,0,0
PA1090308,18,18,.055555556,.055555556,4,4,4,4,4,4,1,1
PA1090321,20,20,.15000001,.15000001,6.8000002,6.8000002,6.800000071525574,6.800000071525574,9.200000047683716,9.200000047683716,2,2
PA1090324,18,18,0,0,0,0,0,0,0,0,0,0
PA1090775,24,0,0,,0,0,0,0,0,0,0,0
PA1090862,18,18,.16666667,.16666667,20.5,20.5,27.19999980926514,27.19999980926514,27.19999980926514,27.19999980926514,3,3
PA1090928,18,18,.055555556,.055555556,0,0,3.599999904632568,3.599999904632568,3.599999904632568,3.599999904632568,1,1
PA1090931,18,18,.055555556,.055555556,0,0,6,6,6,6,1,1
PA1090945,18,18,.055555556,.055555556,6.1999998,6.1999998,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,1,1
PA1090962,76,76,.052631579,.052631579,7.6333332,7.6333332,7.633333444595337,7.633333444595337,10.69999980926514,10.69999980926514,2,2
PA1090993,18,18,.22222222,.22222222,12.6,12.6,44.29999923706055,44.29999923706055,44.29999923706055,44.29999923706055,4,4
PA1091156,18,18,0,0,0,0,0,0,0,0,0,0
PA1091210,18,18,.055555556,.055555556,5.1999998,5.1999998,5.199999809265137,5.199999809265137,5.199999809265137,5.199999809265137,1,1
PA1150015,24,24,.45833334,.45833334,20.049999,20.049999,79.50000143051147,79.50000143051147,125.3999996185303,125.3999996185303,6,6
PA1150026,18,18,.16666667,.16666667,7.6999998,7.6999998,11.09999990463257,11.09999990463257,11.09999990463257,11.09999990463257,3,3
PA1150035,90,66,.22222222,.30303031,4.811111,8.6599998,13.63626265525818,18.44619059562683,33.79999971389771,33.79999971389771,5,5
PA1150069,18,18,.055555556,.055555556,5,5,5,5,5,5,1,1
PA1150077,53,29,.03773585,.068965517,0,0,31.00000071525574,31.00000071525574,31.00000071525574,31.00000071525574,2,2
PA1150089,12,0,0,,0,0,0,0,0,0,0,0
PA1150098,88,58,.056818184,.086206898,.77142859,2.7,8.471428632736206,10.40000009536743,13.5,13.5,3,3
PA1150106,24,0,0,,0,0,0,0,0,0,0,0
PA1150108,188,188,.16489361,.16489361,12.733334,12.733334,34.21111071109772,34.21111071109772,96.8999981880188,96.8999981880188,8,8
PA1150127,18,18,.27777779,.27777779,8.5,8.5,14.79999995231628,14.79999995231628,14.79999995231628,14.79999995231628,5,5
PA1150166,81,38,.11111111,.23684211,1.1777778,5.3000002,6.83232319355011,12.79999995231628,23.00000023841858,23.00000023841858,5,5
PA1150189,18,18,.33333334,.33333334,55.400002,55.400002,91.29999971389771,91.29999971389771,91.29999971389771,91.29999971389771,6,6
PA1150318,18,18,.055555556,.055555556,4,4,4,4,4,4,1,1
PA1150334,18,18,.055555556,.055555556,0,0,4.5,4.5,4.5,4.5,1,1
PA1150612,18,18,.22222222,.22222222,7.9000001,7.9000001,23.70000028610229,23.70000028610229,23.70000028610229,23.70000028610229,4,4
PA1150625,18,18,.22222222,.22222222,16.699999,16.699999,34.99999976158142,34.99999976158142,34.99999976158142,34.99999976158142,4,4
PA1150629,18,18,.22222222,.22222222,11.4,11.4,21.40000009536743,21.40000009536743,21.40000009536743,21.40000009536743,4,4
PA1150872,18,18,.22222222,.22222222,4.5,4.5,18.5,18.5,18.5,18.5,4,4
PA1230004,53,29,.075471699,.13793103,.91999996,4.5999999,8.799999952316284,16,16,16,4,4
PA1460012,18,18,.27777779,.27777779,25.599998,25.599998,39.19999933242798,39.19999933242798,39.19999933242798,39.19999933242798,5,5
PA1460020,26,0,.07692308,,0,0,8.200000286102295,0,41,0,2,0
PA1460022,235,235,.37446809,.37446809,34.580002,34.580002,59.07595837116241,59.07595837116241,301.6000003814697,301.6000003814697,8,8
PA1460023,46,22,.086956523,.18181819,2.3666666,7.0999999,6.466666638851166,12.89999985694885,25.79999971389771,25.79999971389771,4,4
PA1460028,97,66,.16494845,.22727273,6.2125001,16.566668,25.84999990463257,41.43333399295807,90.60000038146973,85.10000038146973,8,8
PA1460033,195,101,.18461539,.13861386,112.53168,6.9000001,199.2193286418915,34.21785807609558,2142.000004768372,162.6000051498413,8,8
PA1460034,62,32,.32258064,.625,8.8250008,23.533333,25.50416696071625,52.06666696071625,81.5,81.5,7,7
PA1460036,18,18,.16666667,.16666667,7.5999999,7.5999999,9.599999904632568,9.599999904632568,9.599999904632568,9.599999904632568,3,3
PA1460037,24,0,0,,0,0,0,0,0,0,0,0
PA1460039,18,18,.33333334,.33333334,24.4,24.4,68.10000061988831,68.10000061988831,68.10000061988831,68.10000061988831,6,6
PA1460042,95,95,.14736842,.14736842,6.75,6.75,9.47857141494751,9.47857141494751,19,19,3,3
PA1460046,71,47,.028169014,.04255319,.89999998,2.7,2.899999976158142,4.700000047683716,9.400000095367432,9.400000095367432,2,2
PA1460048,42,18,0,0,0,0,0,0,0,0,0,0
PA1460050,18,18,.22222222,.22222222,17.1,17.1,137.1999988555908,137.1999988555908,137.1999988555908,137.1999988555908,4,4
PA1460055,24,24,.29166666,.29166666,14.65,14.65,29.29999971389771,29.29999971389771,54.59999942779541,54.59999942779541,6,6
PA1460056,18,18,.22222222,.22222222,14.700001,14.700001,29.50000047683716,29.50000047683716,29.50000047683716,29.50000047683716,4,4
PA1460059,30,0,0,,0,0,0,0,0,0,0,0
PA1460062,18,18,.16666667,.16666667,15.299999,15.299999,23.79999971389771,23.79999971389771,23.79999971389771,23.79999971389771,3,3
PA1460073,331,235,.2205438,.31063831,4.170476,8.1195488,21.13428568840027,30.30591249465942,78.5,78.5,9,9
PA1460086,18,18,.22222222,.22222222,17.700001,17.700001,28.50000095367432,28.50000095367432,28.50000095367432,28.50000095367432,4,4
PA1460340,18,18,.3888889,.3888889,18.6,18.6,61.59999990463257,61.59999990463257,61.59999990463257,61.59999990463257,7,7
PA1460492,56,56,.089285716,.089285716,4.6999998,4.6999998,14.40000009536743,14.40000009536743,20.60000014305115,20.60000014305115,5,5
PA1461065,24,0,0,,0,0,0,0,0,0,0,0
PA1510001,80,56,.1125,.16071428,2.2357142,4.6999998,8.560714066028595,12.07499969005585,27.19999980926514,27.19999980926514,5,5
PA1510800,18,18,.16666667,.16666667,9.8999996,9.8999996,22.09999990463257,22.09999990463257,22.09999990463257,22.09999990463257,3,3
PA2080015,18,18,0,0,0,0,0,0,0,0,0,0
PA2080028,41,29,0,0,0,0,0,0,0,0,0,0
PA2080033,18,18,0,0,0,0,0,0,0,0,0,0
PA2080347,18,18,0,0,0,0,0,0,0,0,0,0
PA2350012,18,18,0,0,0,0,0,0,0,0,0,0
PA2350326,18,18,0,0,0,0,0,0,0,0,0,0
PA2350470,18,18,0,0,0,0,0,0,0,0,0,0
PA2350603,18,18,0,0,0,0,0,0,0,0,0,0
PA2350872,18,18,0,0,0,0,0,0,0,0,0,0
PA2350897,18,18,0,0,0,0,0,0,0,0,0,0
PA2359001,82,58,0,0,0,0,0,0,0,0,0,0
PA2359008,90,18,0,0,0,0,0,0,0,0,0,0
PA2400055,18,18,0,0,0,0,0,0,0,0,0,0
PA2400076,129,129,.13178295,.13178295,4.5836363,4.5836363,9.013993442058563,9.013993442058563,23.29999971389771,23.29999971389771,5,5
PA2400115,58,58,.068965517,.068965517,5.4000001,5.4000001,8.900000095367432,8.900000095367432,9.799999952316284,9.799999952316284,2,2
PA2400394,18,18,0,0,0,0,0,0,0,0,0,0
PA2400806,19,19,.052631579,.052631579,0,0,3.150000095367432,3.150000095367432,6.300000190734863,6.300000190734863,1,1
PA2400919,18,18,.11111111,.11111111,13,13,13,13,13,13,2,2
PA2408001,24,0,0,,0,0,0,0,0,0,0,0
PA2408007,18,18,0,0,0,0,0,0,0,0,0,0
PA2409002,111,87,0,0,0,0,0,0,0,0,0,0
PA2409003,116,116,.0086206896,.0086206896,0,0,3.150000095367432,3.150000095367432,12.60000038146973,12.60000038146973,1,1
PA2409010,24,0,0,,0,0,0,0,0,0,0,0
PA2409011,140,116,0,0,0,0,0,0,0,0,0,0
PA2409013,82,58,0,0,0,0,0,0,0,0,0,0
PA2450005,18,18,0,0,0,0,0,0,0,0,0,0
PA2450020,141,141,0,0,0,0,0,0,0,0,0,0
PA2450022,19,19,.10526316,.10526316,2.25,2.25,2.25,2.25,2.299999952316284,2.299999952316284,1,1
PA2450023,48,18,0,0,0,0,0,0,0,0,0,0
PA2450028,18,18,.055555556,.055555556,2.5,2.5,2.5,2.5,2.5,2.5,1,1
PA2450034,30,0,0,,0,0,0,0,0,0,0,0
PA2450049,36,36,0,0,0,0,0,0,0,0,0,0
PA2450053,18,18,.11111111,.11111111,12.1,12.1,16.60000038146973,16.60000038146973,16.60000038146973,16.60000038146973,2,2
PA2450063,42,18,.047619049,.11111111,1.6800001,8.3999996,1.680000007152557,8.399999856948853,8.399999856948853,8.399999856948853,2,2
PA2450065,91,91,0,0,0,0,0,0,0,0,0,0
PA2450068,18,18,0,0,0,0,0,0,0,0,0,0
PA2450084,18,18,0,0,0,0,0,0,0,0,0,0
PA2450105,18,18,0,0,0,0,0,0,0,0,0,0
PA2450106,18,18,0,0,0,0,0,0,0,0,0,0
PA2450107,18,18,.055555556,.055555556,2.0999999,2.0999999,2.099999904632568,2.099999904632568,2.099999904632568,2.099999904632568,1,1
PA2450129,18,18,.055555556,.055555556,2.5999999,2.5999999,2.599999904632568,2.599999904632568,2.599999904632568,2.599999904632568,1,1
