pwsid,haa5,haa5_syr3,haa5_syr4,tthm,tthm_syr3,tthm_syr4,combined_dbp,combined_dbp_syr3,combined_dbp_syr4
VT0021208,0,0,0,0,0,0,0,0,0
VT0021218,0,0,0,2.8,0,2.8,2.8,0,2.8
VT0021254,0,0,0,0,0,0,0,0,0
VT0021260,0,0,0,0,0,0,0,0,0
VT0021269,0,0,0,0,0,0,0,0,0
VT0021272,0,0,0,0,0,1.7,0,0,1.7
VT0021276,0,0,0,0,0,0,0,0,0
VT0021287,0,0,0,0,0,8.8000002,0,0,8.8000002
VT0021295,0,0,0,0,0,0,0,0,0
VT0021302,40.599998,0,40.599998,62.599998,28.700001,62.599998,103.2,28.700001,103.2
VT0021303,0,0,0,0,0,0,0,0,0
VT0021311,16.049999,0,16.049999,35.900002,0,35.900002,51.950001,0,51.950001
VT0021339,0,0,0,0,0,0,0,0,0
VT0021340,6.4499998,0,6.4499998,0,0,41.190002,6.4499998,0,47.640003
VT0021345,0,0,0,0,0,0,0,0,0
VT0021349,0,0,0,0,0,0,0,0,0
VT0021368,0,0,0,0,0,0,0,0,0
VT0021379,0,0,0,0,0,0,0,0,0
VT0021384,0,0,0,0,0,0,0,0,0
VT0021394,0,0,0,0,0,0,0,0,0
VT0021405,0,0,0,0,0,0,0,0,0
VT0021446,0,0,0,0,0,0,0,0,0
VT0021448,0,0,0,0,0,0,0,0,0
VT0021454,0,0,0,0,0,0,0,0,0
VT0021473,0,0,0,0,0,0,0,0,0
VT0021480,0,0,0,0,0,0,0,0,0
VT0021486,0,0,0,0,0,0,0,0,0
VT0021493,0,0,0,0,0,0,0,0,0
VT0021515,0,0,0,9.1999998,0,9.1999998,9.1999998,0,9.1999998
VT0021520,0,0,0,0,0,0,0,0,0
VT0021524,0,0,0,0,0,0,0,0,0
VT0021563,0,0,0,0,0,0,0,0,0
VT0021570,0,0,11.8,0,0,46.900002,0,0,58.700001
VT0021585,0,0,0,0,0,1.4,0,0,1.4
VT0021679,0,0,0,0,0,0,0,0,0
WA5300020,0,0,0,15.9,0,15.9,15.9,0,15.9
WA5300029,0,0,0,0,0,0,0,0,0
WA5300045,0,0,0,0,0,0,0,0,0
WA5300050,5.5999999,0,5.5999999,9.9233332,9.375,11.02,15.523333,9.375,16.620001
WA5300100,23.700001,0,23.700001,47.958824,38.555557,58.537498,71.658829,38.555557,82.237503
WA5300119,0,0,0,0,0,2.9000001,0,0,2.9000001
WA5300133,0,0,0,0,0,0,0,0,0
WA5300153,0,0,0,0,0,0,0,0,0
WA5300177,17.25,0,17.25,30.216667,26.1,34.333332,47.466667,26.1,51.583332
WA5300238,5.6999998,0,5.6999998,0,0,6.0999999,5.6999998,0,11.799999
WA5300270,0,0,0,0,0,0,0,0,0
WA5300302,0,0,0,11.955,13.21,10.7,11.955,13.21,10.7
WA5300307,0,0,0,8.0500002,5.8000002,8.8000002,8.0500002,5.8000002,8.8000002
WA5300315,0,0,0,0,0,0,0,0,0
WA5300323,2.5,0,2.5,0,0,44.700001,2.5,0,47.200001
WA5300333,0,0,.94999999,0,4,3.1500001,0,4,4.0999999
WA5300367,0,0,0,3.25,3.25,1.15,3.25,3.25,1.15
WA5300429,0,0,0,40.400002,2.9000001,40.400002,40.400002,2.9000001,40.400002
WA5300484,0,0,3.6500001,72.699997,0,72.699997,72.699997,0,76.349998
WA5300496,0,0,0,0,0,0,0,0,0
WA5300507,0,0,0,0,.090000004,0,0,.090000004,0
WA5300515,0,0,0,0,0,0,0,0,0
WA5300518,0,0,0,0,5.9200001,0,0,5.9200001,0
WA5300519,0,0,0,0,0,0,0,0,0
WA5300543,0,0,0,0,0,0,0,0,0
WA5300545,0,0,0,0,0,0,0,0,0
WA5300552,1.3,0,1.3,6.9099998,6.9099998,10.006666,8.21,6.9099998,11.306666
WA5300567,0,0,0,0,0,0,0,0,0
WA5300588,0,0,2.0999999,2.4300001,1.4299999,9.1500006,2.4300001,1.4299999,11.25
WA5300603,0,0,0,0,0,0,0,0,0
WA5300604,0,0,0,0,0,0,0,0,0
WA5300620,0,0,0,0,0,0,0,0,0
WA5300631,1.1,0,1.1,0,0,.5,1.1,0,1.6
WA5300638,0,0,0,16.200001,0,16.200001,16.200001,0,16.200001
WA5300650,0,0,0,2.5599999,.61000001,4.5100002,2.5599999,.61000001,4.5100002
WA5300675,0,0,0,1.3,1.3,.69999999,1.3,1.3,.69999999
WA5300682,0,0,0,0,0,0,0,0,0
WA5300710,0,0,0,0,0,1.6849999,0,0,1.6849999
WA5300750,0,0,0,12.9,12.9,.13333334,12.9,12.9,.13333334
WA5300792,0,0,0,0,3.7,.60000002,0,3.7,.60000002
WA5300800,0,0,0,0,0,0,0,0,0
WA5300805,0,0,0,0,0,0,0,0,0
WA5300863,1.1,0,1.1,4.4000001,0,4.4000001,5.5,0,5.5
WA5300909,0,0,0,0,0,0,0,0,0
WA5300924,0,0,26.650002,64.599998,0,64.599998,64.599998,0,91.25
WA5300932,10.9,0,10.9,33.200001,33.200001,21.4,44.099998,33.200001,32.299999
WA5300943,2.5999999,0,2.5999999,5.3800001,0,5.3800001,7.98,0,7.98
WA5300944,0,0,0,0,0,0,0,0,0
WA5300946,0,0,4.5,0,0,3.4000001,0,0,7.9000001
WA5300950,0,0,0,0,.039999999,0,0,.039999999,0
WA5300953,0,0,0,0,0,0,0,0,0
WA5300982,0,0,0,0,0,0,0,0,0
WA5301000,0,0,0,.41999999,0,.41999999,.41999999,0,.41999999
WA5301023,0,0,0,0,0,0,0,0,0
WA5301050,0,0,0,0,0,0,0,0,0
WA5301088,0,0,0,0,3.2,1.52,0,3.2,1.52
WA5301096,0,0,0,0,0,0,0,0,0
WA5301125,0,0,0,0,0,0,0,0,0
WA5301200,0,0,0,0,0,0,0,0,0
WA5301213,0,0,0,0,0,0,0,0,0
WA5301220,0,0,2.0999999,7.4650002,0,7.4650002,7.4650002,0,9.5650005
WA5301250,0,0,0,3.3666666,4.1500001,4,3.3666666,4.1500001,4
WA5301265,0,0,0,0,0,0,0,0,0
WA5301266,0,0,0,4.8499999,.69999999,7.4000001,4.8499999,.69999999,7.4000001
WA5301270,0,0,0,0,0,.1,0,0,.1
WA5301300,30.604546,0,30.604546,37.876316,34.02,40.391304,68.480865,34.02,70.99585
WA5301338,0,0,5.6999998,41.599998,61.891666,41.599998,41.599998,61.891666,47.299999
WA5301379,0,0,0,0,0,0,0,0,0
WA5301383,0,0,0,0,0,0,0,0,0
WA5301400,0,0,0,16.1,16.1,0,16.1,16.1,0
WA5301428,0,0,3.9000001,0,0,39.18,0,0,43.080002
WA5301429,0,0,0,0,0,1.2,0,0,1.2
WA5301450,0,0,0,4.8000002,0,4.8000002,4.8000002,0,4.8000002
WA5301468,0,0,1.2,0,6.5,3.9499998,0,6.5,5.1499996
WA5301471,0,0,0,0,0,0,0,0,0
WA5301567,0,0,0,0,0,0,0,0,0
WA5301581,0,0,0,0,0,0,0,0,0
WA5301591,0,0,0,0,0,0,0,0,0
WA5301612,0,0,0,0,35.550003,0,0,35.550003,0
WA5301639,0,0,0,0,0,0,0,0,0
WA5301666,0,0,0,0,0,1.85,0,0,1.85
WA5301668,0,0,0,0,0,0,0,0,0
WA5301700,0,0,0,0,0,0,0,0,0
WA5301712,0,0,9.6000004,0,0,0,0,0,9.6000004
WA5301726,0,0,0,0,0,0,0,0,0
WA5301799,0,0,0,0,0,0,0,0,0
WA5301808,0,0,0,0,0,0,0,0,0
WA5301822,0,0,0,.30000001,.40000001,.60000002,.30000001,.40000001,.60000002
WA5301824,0,0,0,0,0,.30000001,0,0,.30000001
WA5301826,0,0,0,1,0,1,1,0,1
WA5301828,0,0,0,28.9,0,28.9,28.9,0,28.9
WA5301832,0,0,0,0,0,1.2,0,0,1.2
WA5301916,0,0,1,112.7,112.7,8.3000002,112.7,112.7,9.3000002
WA5301977,0,0,0,43,0,43,43,0,43
WA5301983,0,0,0,2.5999999,3.2,2.5999999,2.5999999,3.2,2.5999999
WA5301984,0,0,0,.5,0,.5,.5,0,.5
WA5302006,0,0,0,0,0,.73000002,0,0,.73000002
WA5302011,1.9,0,1.7,0,0,0,1.9,0,1.7
WA5302043,5.9000001,0,5.9000001,7.5,0,7.5,13.4,0,13.4
WA5302050,0,0,0,0,0,2.2,0,0,2.2
WA5302055,0,0,0,5.6999998,8.1999998,2.665,5.6999998,8.1999998,2.665
WA5302117,0,0,0,0,1.3,1.2,0,1.3,1.2
WA5302150,0,0,5.4000001,23.469999,23.469999,0,23.469999,23.469999,5.4000001
WA5302200,12.908334,0,12.908334,18.941668,27.25,14.7875,31.850002,27.25,27.695835
WA5302236,0,0,0,0,0,0,0,0,0
WA5302272,0,0,0,0,0,0,0,0,0
WA5302306,0,0,0,0,0,0,0,0,0
WA5302308,0,0,0,0,0,0,0,0,0
WA5302330,0,0,0,0,0,0,0,0,0
WA5302345,0,0,0,0,0,0,0,0,0
WA5302356,0,0,0,0,0,0,0,0,0
WA5302380,0,0,0,0,2.0733333,0,0,2.0733333,0
WA5302395,0,0,0,0,14.4,2.0999999,0,14.4,2.0999999
WA5302408,0,0,4.8099999,0,0,29.199999,0,0,34.009998
WA5302413,0,0,0,0,1.6,.60000002,0,1.6,.60000002
WA5302498,0,0,0,1.9,2,1.9,1.9,2,1.9
WA5302519,0,0,0,0,0,0,0,0,0
WA5302558,0,0,0,.5,.5,7.8500004,.5,.5,7.8500004
WA5302590,0,0,0,.89999998,.89999998,.26499999,.89999998,.89999998,.26499999
WA5302600,15.35,0,15.35,11.238571,11.238571,6.0875001,26.588572,11.238571,21.4375
WA5302601,25.4,0,25.4,0,0,30.900002,25.4,0,56.300003
WA5302676,0,0,0,0,0,0,0,0,0
WA5302699,0,0,0,0,0,0,0,0,0
WA5302714,.32857144,0,.6583333,2.342,3.3099999,3.4666667,2.6705713,3.3099999,4.125
WA5302735,0,0,0,0,.30000001,1.1783333,0,.30000001,1.1783333
WA5302771,0,0,0,0,0,0,0,0,0
WA5302777,0,0,0,0,0,.495,0,0,.495
WA5302788,0,0,0,0,0,0,0,0,0
WA5302819,0,0,0,0,0,0,0,0,0
WA5302857,0,0,0,0,0,0,0,0,0
WA5302871,0,0,0,0,0,0,0,0,0
WA5302890,0,0,0,0,0,0,0,0,0
WA5302938,0,0,0,0,0,0,0,0,0
WA5302942,0,0,0,0,6.0999999,5.23,0,6.0999999,5.23
WA5302945,0,0,0,0,0,0,0,0,0
WA5302948,0,0,0,0,0,0,0,0,0
WA5302950,12.142858,0,12.142858,26.968422,27.9,24.950001,39.111279,27.9,37.092857
WA5302996,7.3099999,0,7.3099999,0,0,10.690001,7.3099999,0,18
WA5303000,10.725,0,10.725,47.200001,18.799999,47.200001,57.925003,18.799999,57.925003
WA5303052,0,0,0,0,0,0,0,0,0
WA5303099,0,0,0,0,0,0,0,0,0
WA5303129,0,0,0,0,0,.60000002,0,0,.60000002
WA5303134,0,0,0,0,0,0,0,0,0
WA5303160,0,0,0,4.6999998,5.7333331,1.0583334,4.6999998,5.7333331,1.0583334
WA5303182,31.522728,0,31.522728,24.993999,0,24.993999,56.516727,0,56.516727
WA5303200,0,0,0,0,0,0,0,0,0
WA5303224,0,0,0,0,0,0,0,0,0
WA5303250,0,0,0,0,0,.29333332,0,0,.29333332
WA5303287,0,0,0,0,0,0,0,0,0
WA5303303,0,0,0,5.4000001,5.4000001,2.45,5.4000001,5.4000001,2.45
WA5303315,0,0,0,0,28.4,0,0,28.4,0
WA5303336,0,0,0,0,0,0,0,0,0
WA5303338,0,0,0,5.25,5.25,0,5.25,5.25,0
WA5303344,0,0,0,0,0,0,0,0,0
WA5303350,1.6933334,0,3.6846151,7.2347827,6.4333334,7.355,8.9281158,6.4333334,11.039616
WA5303392,0,0,0,0,0,0,0,0,0
WA5303414,2.0899999,0,2.0899999,0,0,0,2.0899999,0,2.0899999
WA5303420,14.457143,0,14.457143,26.25,42.299999,20.9,40.707142,42.299999,35.357143
WA5303427,0,0,0,0,0,0,0,0,0
WA5303449,0,0,0,0,0,2.4000001,0,0,2.4000001
WA5303450,0,0,0,0,0,0,0,0,0
WA5303463,0,0,0,0,0,0,0,0,0
WA5303468,33.07,0,33.07,39.401428,39.255001,39.459999,72.471428,39.255001,72.529999
WA5303509,0,0,0,0,0,.70999998,0,0,.70999998
WA5303521,0,0,0,9.1999998,9.1999998,9.9979992,9.1999998,9.1999998,9.9979992
WA5303523,0,0,0,0,0,0,0,0,0
WA5303528,0,0,0,0,0,0,0,0,0
WA5303529,0,0,0,0,0,0,0,0,0
WA5303606,0,0,0,0,0,0,0,0,0
WA5303660,0,0,0,0,0,5.4000001,0,0,5.4000001
WA5303681,0,0,0,0,0,0,0,0,0
WA5303741,0,0,0,0,0,0,0,0,0
WA5303754,0,0,0,0,0,0,0,0,0
WA5303774,0,0,0,0,0,0,0,0,0
WA5303901,0,0,0,0,0,0,0,0,0
WA5303912,0,0,0,0,0,0,0,0,0
WA5303939,0,0,0,0,0,0,0,0,0
WA5303943,0,0,0,0,0,0,0,0,0
WA5304020,0,0,0,0,0,0,0,0,0
WA5304025,0,0,0,0,0,0,0,0,0
WA5304050,0,0,0,30.4,30.4,5.3999996,30.4,30.4,5.3999996
WA5304157,0,0,0,0,0,.60250002,0,0,.60250002
WA5304212,0,0,0,0,0,0,0,0,0
WA5304287,0,0,7.8000002,3.0999999,1.1,3.0999999,3.0999999,1.1,10.9
WA5304298,0,0,0,0,0,0,0,0,0
WA5304301,0,0,0,8.6300001,0,8.6300001,8.6300001,0,8.6300001
WA5304308,0,0,0,0,0,0,0,0,0
WA5304316,0,0,0,0,0,0,0,0,0
WA5304387,0,0,0,0,0,0,0,0,0
WA5304397,0,0,0,2.47,3.05,1.89,2.47,3.05,1.89
WA5304410,0,0,0,0,0,0,0,0,0
WA5304424,0,0,0,0,0,0,0,0,0
WA5304432,0,0,0,0,0,0,0,0,0
WA5304461,0,0,0,3.3499999,5.8000002,1.3166666,3.3499999,5.8000002,1.3166666
WA5304511,2.2,0,2.2,0,3.3699999,5.4000001,2.2,3.3699999,7.6000004
WA5304512,3.8,0,3.8,0,0,0,3.8,0,3.8
WA5304515,1.9,0,1.9,9.1000004,0,9.1000004,11,0,11
WA5304530,0,0,0,0,0,3.2,0,0,3.2
WA5304582,2.8,0,2.8,0,0,4.0999999,2.8,0,6.8999996
WA5304600,0,0,0,0,0,0,0,0,0
WA5304625,0,0,0,0,0,.28999999,0,0,.28999999
WA5304629,0,0,0,0,0,0,0,0,0
WA5304643,0,0,0,6.9000001,2.3,6.9000001,6.9000001,2.3,6.9000001
WA5304670,0,0,0,0,0,0,0,0,0
WA5304700,0,0,0,2.6600001,1.5411255,2.7866666,2.6600001,1.5411255,2.7866666
WA5304725,0,0,0,0,0,0,0,0,0
WA5304761,0,0,0,0,0,0,0,0,0
WA5304776,0,0,0,0,0,0,0,0,0
WA5304793,0,0,0,0,0,0,0,0,0
WA5304815,0,0,0,0,0,0,0,0,0
WA5304863,0,0,0,0,0,0,0,0,0
WA5304900,0,0,0,0,0,5.0999999,0,0,5.0999999
WA5304907,0,0,0,0,0,.5,0,0,.5
WA5304930,0,0,0,0,0,15.1,0,0,15.1
WA5304953,0,0,0,0,2,.30000001,0,2,.30000001
WA5304956,0,0,0,9.6999998,0,9.6999998,9.6999998,0,9.6999998
WA5304979,0,0,0,0,0,0,0,0,0
WA5304980,6,0,6,0,0,1.8,6,0,7.8000002
WA5305067,38.25,0,38.25,29.83,0,29.83,68.080002,0,68.080002
WA5305100,0,0,0,0,0,0,0,0,0
WA5305122,0,0,.57499999,9.0500002,5.0999999,13,9.0500002,5.0999999,13.575
WA5305151,0,0,0,0,0,0,0,0,0
WA5305160,0,0,0,0,0,0,0,0,0
WA5305219,0,0,0,0,41.5,0,0,41.5,0
WA5305243,0,0,0,0,0,0,0,0,0
WA5305277,0,0,0,0,0,0,0,0,0
WA5305329,0,0,0,0,0,0,0,0,0
WA5305345,23.966667,0,23.966667,56.494999,51.176666,61.813332,80.46167,51.176666,85.779999
WA5305350,0,0,0,.60000002,1.62,1.2,.60000002,1.62,1.2
WA5305370,0,0,.80000001,0,0,0,0,0,.80000001
WA5305450,0,0,0,0,0,0,0,0,0
WA5305520,0,0,0,0,0,0,0,0,0
WA5305534,0,0,0,0,0,0,0,0,0
WA5305535,0,0,2.6500001,22.799999,0,22.799999,22.799999,0,25.449999
WA5305536,0,0,0,0,0,0,0,0,0
WA5305547,0,0,0,0,0,0,0,0,0
WA5305549,2.95,0,2.95,.60000002,.60000002,5.8499999,3.5500002,.60000002,8.8000002
WA5305570,0,0,0,0,0,0,0,0,0
WA5305575,28.369444,0,28.369444,32.130527,0,32.130527,60.499969,0,60.499969
WA5305582,0,0,0,0,0,0,0,0,0
WA5305600,15.653846,0,15.653846,36.134377,33.700001,37.24091,51.788223,33.700001,52.894756
WA5305640,0,0,11.3,0,0,0,0,0,11.3
WA5305676,0,0,0,.89999998,0,.89999998,.89999998,0,.89999998
WA5305704,0,0,0,0,0,0,0,0,0
WA5305742,0,0,0,0,0,0,0,0,0
WA5305783,16.4,0,16.4,32.071999,12.45,36.977501,48.472,12.45,53.377502
WA5305793,0,0,0,0,0,0,0,0,0
WA5305795,2.0999999,0,2.0999999,0,.69999999,7.0999999,2.0999999,.69999999,9.1999998
WA5305800,3.9666667,0,3.9666667,15.7,8.5,22.9,19.666666,8.5,26.866667
WA5305801,0,0,0,0,0,0,0,0,0
WA5305836,0,0,0,0,0,0,0,0,0
WA5305859,0,0,.36666667,0,0,0,0,0,.36666667
WA5305867,0,0,0,0,0,0,0,0,0
WA5305875,0,0,3.6500001,9.1000004,9.1000004,5.6500001,9.1000004,9.1000004,9.3000002
WA5305885,0,0,0,0,1,0,0,1,0
WA5305914,0,0,0,0,0,1.75,0,0,1.75
WA5305926,0,0,0,0,0,0,0,0,0
WA5305948,0,0,0,0,0,0,0,0,0
WA5305965,0,0,0,0,0,0,0,0,0
WA5305966,0,0,1.4,6.21,30.299999,6.21,6.21,30.299999,7.6100001
WA5305980,0,0,0,0,0,0,0,0,0
WA5306015,0,0,0,0,0,0,0,0,0
WA5306029,0,0,0,9.1000004,0,9.1000004,9.1000004,0,9.1000004
WA5306046,0,0,0,0,0,0,0,0,0
WA5306073,0,0,9.6400003,0,0,1.1,0,0,10.740001
WA5306081,0,0,0,.5,0,1.8,.5,0,1.8
WA5306091,0,0,0,0,0,0,0,0,0
WA5306100,0,0,0,0,0,0,0,0,0
WA5306136,0,0,0,0,0,.60000002,0,0,.60000002
WA5306147,0,0,0,60,69.400002,55.299999,60,69.400002,55.299999
WA5306151,0,0,0,0,0,0,0,0,0
WA5306152,3.2950001,0,3.2950001,2.0599999,0,4.4499998,5.355,0,7.7449999
WA5306200,0,0,0,0,0,0,0,0,0
WA5306218,0,0,0,2.3,0,1.5,2.3,0,1.5
WA5306321,0,0,0,0,0,0,0,0,0
WA5306325,29.5,0,29.5,38.066666,38.066666,35.933334,67.566666,38.066666,65.433334
WA5306344,0,0,0,0,0,0,0,0,0
WA5306350,0,0,0,9.5,0,9.5,9.5,0,9.5
WA5306396,0,0,0,0,0,.80000001,0,0,.80000001
WA5306429,0,0,0,0,0,0,0,0,0
WA5306461,0,0,0,0,0,0,0,0,0
WA5306485,0,0,0,0,.30000001,0,0,.30000001,0
WA5306529,93.050003,0,93.050003,187.25,0,187.25,280.29999,0,280.29999
WA5306536,0,0,0,0,0,0,0,0,0
WA5306553,0,0,0,0,0,0,0,0,0
WA5306559,0,0,1.8,0,0,0,0,0,1.8
WA5306605,0,0,0,0,0,0,0,0,0
WA5306618,0,0,0,0,0,0,0,0,0
WA5306630,0,0,0,0,0,0,0,0,0
WA5306643,0,0,0,0,0,0,0,0,0
WA5306651,0,0,0,.69999999,0,.69999999,.69999999,0,.69999999
WA5306689,0,0,0,0,0,0,0,0,0
WA5306705,0,0,0,0,0,0,0,0,0
WA5306806,0,0,0,0,0,0,0,0,0
WA5306900,0,0,11.5,7.6999998,5.9833336,7.6999998,7.6999998,5.9833336,19.200001
WA5306916,0,0,0,0,0,0,0,0,0
WA5306942,0,0,0,0,0,0,0,0,0
WA5306947,0,0,0,10.976666,6.4000001,15.8,10.976666,6.4000001,15.8
WA5306970,0,0,0,0,0,0,0,0,0
WA5306991,0,0,0,0,0,0,0,0,0
WA5307009,0,0,0,0,0,0,0,0,0
WA5307028,0,0,3,56.560001,62.366665,47.849998,56.560001,62.366665,50.849998
WA5307029,0,0,0,0,0,5.7250004,0,0,5.7250004
WA5307035,0,0,0,6.145,1.1,6.145,6.145,1.1,6.145
WA5307074,0,0,0,0,0,0,0,0,0
WA5307079,0,0,0,0,0,0,0,0,0
WA5307087,0,0,0,0,0,0,0,0,0
WA5307093,0,0,0,0,0,0,0,0,0
WA5307095,0,0,0,0,0,0,0,0,0
WA5307155,0,0,0,13.725,0,13.725,13.725,0,13.725
WA5307158,0,0,0,0,0,0,0,0,0
WA5307160,0,0,0,2.5,2.5,0,2.5,2.5,0
WA5307167,0,0,0,0,0,0,0,0,0
WA5307200,0,0,0,0,0,3.75,0,0,3.75
WA5307219,0,0,0,0,0,0,0,0,0
WA5307220,0,0,0,0,2.2,3.4200001,0,2.2,3.4200001
WA5307221,0,0,8.6999998,18.173334,15.52,19.5,18.173334,15.52,28.200001
WA5307250,21.200001,0,21.200001,31,0,31,52.200001,0,52.200001
WA5307285,0,0,0,0,0,1.95,0,0,1.95
WA5307289,0,0,0,0,0,0,0,0,0
WA5307297,0,0,0,0,0,0,0,0,0
WA5307300,0,0,1.1,0,0,0,0,0,1.1
WA5307319,0,0,0,0,0,0,0,0,0
WA5307344,0,0,0,1.3,1.3,0,1.3,1.3,0
WA5307400,0,0,1,0,0,0,0,0,1
WA5307406,0,0,0,0,0,0,0,0,0
WA5307450,0,0,0,46.799999,9.6999998,46.799999,46.799999,9.6999998,46.799999
WA5307486,0,0,0,0,0,.67000002,0,0,.67000002
WA5307507,0,0,2,0,1.4,0,0,1.4,2
WA5307516,0,0,0,0,0,0,0,0,0
WA5307542,0,0,0,0,0,0,0,0,0
WA5307581,4.0999999,0,4.0999999,0,0,0,4.0999999,0,4.0999999
WA5307597,17.940001,0,17.940001,39.446667,37.220001,40.560001,57.386665,37.220001,58.5
WA5307610,4.5500002,0,4.5500002,26.295,32.5,24.226667,30.845001,32.5,28.776669
WA5307619,1.6,0,1.6,0,0,0,1.6,0,1.6
WA5307624,0,0,0,0,0,0,0,0,0
WA5307630,0,0,0,18.799999,1.2,18.799999,18.799999,1.2,18.799999
WA5307650,.33000001,0,1.7585714,4.6569567,5.8714285,2.7677777,4.9869566,5.8714285,4.5263491
WA5307667,0,0,0,0,0,0,0,0,0
WA5307700,0,0,8.1999998,33.549999,0,33.549999,33.549999,0,41.75
WA5307730,0,0,0,0,0,0,0,0,0
WA5307731,0,0,0,0,0,0,0,0,0
WA5307741,0,0,0,0,0,0,0,0,0
WA5307748,0,0,0,0,0,0,0,0,0
WA5307749,0,0,0,0,0,0,0,0,0
WA5307790,0,0,0,0,0,0,0,0,0
WA5307813,0,0,0,.28,0,.28,.28,0,.28
WA5307816,0,0,0,8.8000002,8.8000002,2.5999999,8.8000002,8.8000002,2.5999999
WA5307850,21.5,0,21.5,50.189999,21.599998,50.189999,71.690002,21.599998,71.690002
WA5307866,0,0,0,0,0,0,0,0,0
WA5307900,19.613001,0,19.613001,35.959999,0,35.959999,55.572998,0,55.572998
WA5307929,0,0,0,0,0,0,0,0,0
WA5307937,0,0,0,0,0,0,0,0,0
WA5307956,0,0,0,0,0,1.83,0,0,1.83
WA5307963,0,0,0,0,0,0,0,0,0
WA5308066,0,0,0,0,0,0,0,0,0
WA5308118,12.4,0,12.4,0,0,44.899998,12.4,0,57.299995
WA5308131,0,0,0,0,0,0,0,0,0
WA5308200,29.490477,0,29.490477,35.804764,34.469231,36.40345,65.295242,34.469231,65.893929
WA5308225,0,0,0,1,0,.5,1,0,.5
WA5308236,0,0,0,0,0,0,0,0,0
WA5308253,0,0,0,13.4,0,13.4,13.4,0,13.4
WA5308257,0,0,0,0,0,0,0,0,0
WA5308273,0,0,0,3.5266666,2.04,6.5,3.5266666,2.04,6.5
WA5308305,18.566668,0,18.566668,0,0,82,18.566668,0,100.56667
WA5308318,0,0,0,0,0,0,0,0,0
WA5308324,0,0,0,0,28.85,0,0,28.85,0
WA5308350,0,0,0,4.0999999,2.9000001,5.3000002,4.0999999,2.9000001,5.3000002
WA5308356,0,0,0,0,0,0,0,0,0
WA5308359,0,0,0,0,0,0,0,0,0
WA5308361,0,0,0,0,0,1.3,0,0,1.3
WA5308364,0,0,0,0,0,0,0,0,0
WA5308367,0,0,0,2.9300001,2.9300001,0,2.9300001,2.9300001,0
WA5308371,0,0,0,0,0,0,0,0,0
WA5308393,0,0,0,0,0,0,0,0,0
WA5308401,0,0,0,0,0,0,0,0,0
WA5308520,4.4000001,0,4.4000001,1,.60000002,2.0599999,5.4000001,.60000002,6.46
WA5308674,0,0,0,0,0,0,0,0,0
WA5308690,0,0,4.0999999,0,0,5.3000002,0,0,9.3999996
WA5308740,2.4000001,0,2.4000001,0,1.2,3.3499999,2.4000001,1.2,5.75
WA5308760,0,0,0,0,0,.56,0,0,.56
WA5308815,0,0,1.4400001,5.8499999,0,5.8499999,5.8499999,0,7.29
WA5308914,0,0,0,0,0,0,0,0,0
WA5308915,0,0,0,0,0,0,0,0,0
WA5309000,23.120001,0,23.120001,24.405455,27.549999,22.608572,47.525455,27.549999,45.728573
WA5309064,0,0,0,0,0,0,0,0,0
WA5309100,0,0,0,2.24,0,.63999999,2.24,0,.63999999
WA5309131,0,0,0,0,0,0,0,0,0
WA5309150,0,0,0,0,0,0,0,0,0
WA5309155,0,0,0,0,0,8.1000004,0,0,8.1000004
WA5309156,0,0,0,0,0,2.2450001,0,0,2.2450001
WA5309188,0,0,0,0,1,0,0,1,0
WA5309251,0,0,0,0,0,0,0,0,0
WA5309280,0,0,0,.66000003,.94,.66000003,.66000003,.94,.66000003
WA5309300,0,0,0,21.77,21.77,26.385,21.77,21.77,26.385
WA5309350,5.6999998,0,5.6999998,28.4,4.4000001,28.4,34.099998,4.4000001,34.099998
WA5309356,0,0,0,0,0,0,0,0,0
WA5309404,0,0,0,0,0,48.900002,0,0,48.900002
WA5309445,0,0,0,9.8999996,9.8999996,0,9.8999996,9.8999996,0
WA5309490,0,0,0,0,0,0,0,0,0
WA5309535,0,0,0,0,0,0,0,0,0
WA5309540,0,0,.55000001,7,0,7,7,0,7.5500002
WA5309650,0,0,0,0,0,0,0,0,0
WA5309677,0,0,0,.088200003,0,.088200003,.088200003,0,.088200003
WA5309701,0,0,0,0,0,0,0,0,0
WA5309800,0,0,1.5,15.9,0,15.9,15.9,0,17.4
WA5309871,0,0,0,0,0,0,0,0,0
WA5309899,0,0,0,2.4000001,0,2.4000001,2.4000001,0,2.4000001
WA5309900,0,0,0,0,0,13.4,0,0,13.4
WA5309930,0,0,0,0,0,2.75,0,0,2.75
WA5310050,0,0,0,0,0,0,0,0,0
WA5310100,0,0,0,0,0,0,0,0,0
WA5310220,0,0,0,0,0,0,0,0,0
WA5310221,0,0,0,0,0,0,0,0,0
WA5310351,0,0,0,0,0,0,0,0,0
WA5310440,0,0,0,0,0,0,0,0,0
WA5310516,0,0,0,0,0,0,0,0,0
WA5310562,0,0,22.65,34.799999,29.4,37.5,34.799999,29.4,60.150002
WA5310580,0,0,1.2,9.333333,8.1000004,9.9499998,9.333333,8.1000004,11.15
WA5310581,0,0,0,0,0,0,0,0,0
WA5310587,0,0,0,20.700001,0,20.700001,20.700001,0,20.700001
WA5310590,0,0,10.9,0,0,0,0,0,10.9
WA5310600,7.5500002,0,7.5500002,0,0,22.15,7.5500002,0,29.700001
