pwsid,detection_share
PA3060339,.33222222
PA3060342,0
PA3060344,.0081967209
PA3060346,.014184397
PA3060347,.33333334
PA3060348,0
PA3060349,0
PA3060352,0
PA3060353,0
PA3060354,0
PA3060356,0
PA3060357,0
PA3060358,0
PA3060359,0
PA3060360,0
PA3060361,0
PA3060362,.1
PA3060364,.13043478
PA3060366,.5
PA3060368,.03125
PA3060369,.5
PA3060370,0
PA3060373,.1
PA3060375,0
PA3060377,.14027777
PA3060378,1
PA3060380,.14853801
PA3060381,.096153848
PA3060382,0
PA3060383,.56363636
PA3060385,.020833334
PA3060390,.11111111
PA3060393,0
PA3060398,.06122449
PA3060401,.13921569
PA3060403,.53333336
PA3060407,.071428575
PA3060408,0
PA3060414,.027200354
PA3060417,0
PA3060422,.29999998
PA3060423,.046511628
PA3060425,.33333334
PA3060426,0
PA3060431,
PA3060432,.18271606
PA3060434,0
PA3060435,.039999999
PA3060436,0
PA3060437,
PA3060438,0
PA3060439,.15091042
PA3060443,0
PA3060444,.06666667
PA3060446,.1
PA3060447,.039572194
PA3060448,0
PA3060450,
PA3060451,.06666667
PA3060452,0
PA3060455,.22343305
PA3060457,.11212122
PA3060458,.021276595
PA3060459,.43125001
PA3060460,.14063384
PA3060461,.26923078
PA3060462,0
PA3060464,0
PA3060467,0
PA3060471,0
PA3060473,.020833334
PA3060474,.094339624
PA3060477,.021739131
PA3060478,.09375
PA3060479,0
PA3060481,0
PA3060483,0
PA3060484,1
PA3060485,0
PA3060486,
PA3060487,.020833334
PA3060488,0
PA3060489,.010416667
PA3060490,0
PA3060493,.11322986
PA3060496,.70710784
PA3060497,.016666668
PA3060498,.032786883
PA3060499,
PA3060502,.38461539
PA3060503,0
PA3060504,.1106383
PA3060505,0
PA3060506,.30000001
PA3060507,0
PA3060513,0
PA3060515,.1652098
PA3060518,.10440252
PA3060519,0
PA3060522,0
PA3060525,0
PA3060526,.01369863
PA3060528,0
PA3060529,0
PA3060532,.27407408
PA3060533,.20980392
PA3060534,.010416667
PA3060536,.12272727
PA3060539,.11931818
PA3060542,.31020409
PA3060543,.33333334
PA3060544,.13333334
PA3060546,0
PA3060547,.21428572
PA3060548,0
PA3060549,0
PA3060552,
PA3060555,.1425532
PA3060556,0
PA3060560,.14285715
PA3060562,0
PA3060563,.2
PA3060564,.67424244
PA3060565,.035714287
PA3060566,0
PA3060567,.019607844
PA3060568,.0075757578
PA3060572,.5
PA3060573,.039215688
PA3060574,0
PA3060575,.21428572
PA3060577,.14166667
PA3060578,.019607844
PA3060579,.013888889
PA3060582,.51960784
PA3060584,0
PA3060585,.1
PA3060591,
PA3060592,.5
PA3060594,0
PA3060596,.33823529
PA3060597,.041666668
PA3060600,0
PA3060601,.12307692
PA3060603,0
PA3060604,.02631579
PA3060605,.1
PA3060610,.13333334
PA3060612,0
PA3060613,0
PA3060615,.12631579
PA3060616,0
PA3060621,.020833334
PA3060622,.44562325
PA3060623,
PA3060624,.23076923
PA3060625,.5
PA3060627,.1
PA3060629,0
PA3060630,0
PA3060632,0
PA3060633,.14545454
PA3060638,0
PA3060639,.12127659
PA3060640,.2
PA3060644,
PA3060648,.2
PA3060652,.0081967209
PA3060657,.098039217
PA3060658,.14901961
PA3060659,0
PA3060667,.31960785
PA3060671,.098039217
PA3060672,0
PA3060674,.020408163
PA3060675,.33333334
PA3060676,
PA3060677,.041666668
PA3060678,.045454547
PA3060679,0
PA3060681,.024951953
PA3060683,.08510638
PA3060685,.020833334
PA3060686,.0125
PA3060688,.053571429
PA3060690,0
PA3060691,.012820513
PA3060695,.17519154
PA3060698,.02
PA3060699,0
PA3060700,0
PA3060703,.24761906
PA3060704,.1
PA3060706,0
PA3060708,.20634921
PA3060709,0
PA3060801,
PA3060803,.04109589
PA3060807,0
PA3060808,.24545455
PA3060809,.028571429
PA3060811,.1
PA3060815,
PA3060817,0
PA3060820,.049603175
PA3060821,.0625
PA3060825,0
PA3060826,0
PA3060829,.020833334
PA3060832,0
PA3060836,.12820514
PA3060838,.13393562
PA3060839,.17192982
PA3060841,.081632651
PA3060845,.041666668
PA3060846,0
PA3060847,.06666667
PA3060850,0
PA3060851,0
PA3060854,.06122449
PA3060857,0
PA3060860,.17178175
PA3060862,0
PA3060865,.5
PA3060868,0
PA3060871,0
PA3060877,.041666668
PA3060878,0
PA3060879,.1
PA3060880,0
PA3060881,0
PA3060882,0
PA3060884,.34375
PA3060888,0
PA3060889,.42164084
PA3060890,
PA3060899,0
PA3060900,0
PA3060901,.15686275
PA3060904,.020833334
PA3060908,.010638298
PA3060909,0
PA3060910,0
PA3060914,0
PA3060915,0
PA3060918,0
PA3060920,0
PA3060921,0
PA3060922,.22222222
PA3060923,.11041667
PA3060927,.0071428572
PA3060928,.10526316
PA3060930,0
PA3060931,.075213678
PA3060935,.026666665
PA3060936,0
PA3060938,.14756097
PA3060943,0
PA3060945,0
PA3060955,.125
PA3060960,0
PA3060962,0
PA3060963,.12152778
PA3060967,0
PA3060969,.530303
PA3060970,
PA3060971,0
PA3060972,0
PA3060973,
PA3060974,.13124999
PA3060975,.021739131
PA3060976,.17843138
PA3060977,.20476191
PA3060979,.5
PA3060983,
PA3060984,.044064369
PA3060985,.083333336
PA3060988,.033333335
PA3060989,.32076025
PA3060991,0
PA3060995,
PA3060996,.021276595
PA3060997,.60416669
PA3060998,.25185186
PA3061000,1
PA3061001,.35964912
PA3061002,.020408163
PA3061004,.010869565
PA3061007,
PA3061009,0
PA3061010,.074074075
PA3061013,0
PA3061016,.11764706
PA3061017,
PA3061018,.5
PA3061019,0
PA3061021,.125
PA3061023,
PA3061027,
PA3061028,0
PA3061029,0
PA3061033,.11111111
PA3061034,.02112676
PA3061035,0
PA3061036,0
PA3061037,.15384616
PA3061040,
PA3061041,.51851851
PA3061043,0
PA3061045,.049019609
PA3061046,
PA3061047,.32063493
PA3061050,0
PA3061054,0
PA3061055,.083333336
PA3061056,.30000001
PA3061057,0
PA3061058,.5
PA3061060,0
PA3061062,.09375
PA3061064,0
PA3061065,0
PA3061067,0
PA3061068,
PA3061070,.5
PA3061071,.13078704
PA3061072,.12941177
PA3061073,0
PA3061074,0
PA3061076,.090476193
PA3061082,0
PA3061086,0
PA3061087,0
PA3061088,.16876429
PA3061089,
PA3061090,.018238071
PA3061093,.11157408
PA3061094,.12083334
PA3061095,.06666667
PA3061096,.1
PA3061098,.16041668
PA3061099,.011904762
PA3061100,.1
PA3061101,0
PA3061103,.020833334
PA3061106,.21670048
PA3061107,0
PA3061108,.36650795
PA3061109,.092444822
PA3061111,
PA3061112,.1
PA3061113,0
PA3061114,.10144927
PA3061116,.58836526
PA3061118,.5
PA3061119,0
PA3061120,0
PA3061122,.030303031
PA3061123,.051187553
PA3061124,0
PA3061126,.5
PA3061128,.15925926
PA3061130,.13333334
PA3061131,0
PA3061132,0
PA3061133,0
PA3061137,0
PA3061138,0
PA3061139,.14814815
PA3061141,0
PA3061142,0
PA3061143,
PA3061144,.0078125
PA3061145,.52884614
PA3061146,0
PA3061147,0
PA3061148,.43191054
PA3061149,.2
PA3061150,.5
PA3061151,.25
PA3061153,.1
PA3061154,.059999999
PA3061155,0
PA3061156,.15873016
PA3061157,.06666667
PA3061158,0
PA3061159,
PA3061161,.021739131
PA3061162,.2
PA3061163,.2
PA3061164,0
PA3061165,.086666666
PA3061166,
PA3061167,.079999998
PA3061168,.08510638
PA3061169,.0625
PA3061171,0
PA3061172,.16111112
PA3061173,.06666667
PA3061174,0
PA3061175,.63157892
PA3061176,0
PA3061177,
PA3061179,.1
PA3061180,.13333334
PA3061181,.1
PA3061182,.094444446
PA3061184,.02764337
PA3061185,.044642858
PA3061186,.27692309
PA3061187,.12222223
PA3061189,.014925373
PA3061190,
PA3061191,0
PA3061192,.0059523811
PA3061193,.22257835
PA3061194,.24619883
PA3061195,
PA3061196,.084848486
PA3061197,0
PA3061198,.30000001
PA3061199,0
PA3061200,0
PA3061201,
PA3061202,.45882353
PA3061203,.2
PA3061204,.2
PA3061205,0
PA3061206,.0125
PA3061208,0
PA3061209,0
PA3061210,.1
PA3061211,0
PA3061213,.34166667
PA3061215,0
PA3061216,.50192505
PA3061217,0
PA3061218,.34901962
PA3061219,.29753694
PA3061221,.37634408
PA3061223,0
PA3061226,.32592592
PA3061227,.015384615
PA3061228,.2
PA3061229,.34234235
PA3061230,0
PA3061231,.32142857
PA3061232,0
PA3061233,0
PA3061235,0
PA3061236,.047619049
PA3061237,.045454547
PA3061238,0
PA3061239,.013157895
PA3061240,0
PA3061241,.16
PA3061242,.021276595
PA3061243,0
PA3061244,.17391305
PA3061245,0
PA3061246,.039999999
PA3061248,.046511628
PA3061249,.0080645159
PA3061250,0
PA3061251,0
PA3061252,0
PA3061253,.060606062
PA3061254,0
PA3061255,.068965517
PA3061256,0
PA3061257,0
PA3061258,.090909094
PA3061259,.07692308
PA3061260,.19047619
PA3061261,0
PA3061262,.071428575
PA3061264,.01923077
PA3061265,.12179488
PA3061266,0
PA3061268,0
PA3061270,0
PA3061271,0
PA3061272,0
PA3061274,0
PA3061276,0
PA3061277,0
PA3061279,0
PA3061281,.31578946
PA3130002,.041666668
PA3130004,0
PA3130006,.18385157
PA3130008,0
PA3130009,0
PA3130011,.11136363
PA3130012,.044053007
PA3130013,0
PA3130015,.033333335
PA3130017,0
PA3130021,0
PA3130022,0
PA3130026,0
PA3130027,0
PA3130029,0
PA3130030,.2060606
PA3130031,0
PA3130035,.094155848
PA3130037,0
PA3130038,.02
PA3130040,0
PA3130042,.11802469
PA3130043,.087121211
PA3130044,.083333336
PA3130049,0
PA3130050,.1
PA3130051,0
PA3130052,.022727273
PA3130053,.11111111
PA3130054,0
PA3130055,0
PA3130057,
PA3130301,0
PA3130302,.23529412
PA3130303,.2279671
PA3130304,0
PA3130306,.024816178
PA3130307,.24263158
PA3130308,0
PA3130309,.095035464
PA3130312,
PA3130313,.11041667
PA3130314,
PA3130316,.25
PA3130317,0
PA3130319,0
PA3130320,.020833334
PA3130321,.039215688
PA3130324,0
PA3130325,0
PA3130326,.016260162
PA3130327,.02631579
PA3130329,.15416667
PA3130331,.21428572
PA3130332,0
PA3130335,.06666667
PA3130336,.52968752
PA3130339,.021276595
PA3130340,0
PA3130341,0
PA3130342,.27344367
PA3130343,.028301887
PA3130345,0
PA3130347,0
PA3130351,.14017095
PA3130355,.4320755
PA3130359,.020833334
PA3130360,0
PA3130361,0
PA3130364,.096774191
PA3130365,0
PA3130366,.047619049
PA3130369,.11320755
PA3130370,.1918239
PA3130371,.020833334
PA3130373,0
PA3130374,.33333334
PA3130375,0
PA3130376,0
PA3130380,.37342304
PA3130382,.033333335
PA3130385,0
PA3130387,0
PA3130390,0
PA3130391,.15555556
PA3130392,0
PA3130396,0
PA3130400,.090909094
PA3130401,.020833334
PA3130404,.16666667
PA3130408,0
PA3130497,.1
PA3130800,.041666668
PA3130803,0
PA3130804,
PA3130805,.021739131
PA3130811,
PA3130814,0
PA3130815,.055416666
PA3130816,.21960784
PA3130817,0
PA3130819,0
PA3130821,0
PA3130823,0
PA3130824,.30291006
PA3130835,.4537037
PA3130837,0
PA3130838,0
PA3130841,0
PA3130842,0
PA3130844,.52173913
PA3130845,0
PA3130846,.044117648
PA3130848,.2
PA3130849,.41386554
PA3130850,0
PA3130851,.18333334
PA3130853,0
PA3130859,0
PA3130860,0
PA3130863,.2
PA3130865,0
PA3130868,
PA3130876,0
PA3130877,.26521739
PA3130879,.05882353
PA3130880,0
PA3130881,0
PA3130882,0
PA3130886,0
PA3130887,0
PA3130889,.64285713
PA3130890,0
PA3130891,0
PA3130893,0
PA3130894,0
PA3130895,0
PA3130899,.15789473
PA3130900,.057692308
PA3130901,.021276595
PA3130902,0
PA3130905,.025641026
PA3130906,0
PA3130907,0
PA3130909,.60000002
PA3130910,.05172414
PA3130914,.1
PA3130915,.0625
PA3130920,.060606062
PA3130922,.025641026
PA3130923,0
PA3130925,.14074075
PA3130926,0
PA3130928,0
PA3130933,1
PA3130934,0
PA3130937,.33333334
PA3130938,.021164022
PA3130939,
PA3130940,.052419353
PA3130941,.12941177
PA3130942,0
PA3130943,.020833334
PA3130944,.18181819
PA3130945,0
PA3130946,.020408163
PA3130947,.19298245
PA3130949,.15000001
PA3130951,0
PA3130952,.046875
PA3130953,
PA3130961,0
PA3130962,0
PA3130963,.66666669
PA3130965,
PA3130966,
PA3130967,.07692308
PA3130969,
PA3130970,0
PA3130976,.33333334
PA3130977,.012820513
PA3130978,0
PA3130980,0
PA3130981,.18181819
PA3130982,.027027028
PA3130983,0
PA3130984,0
PA3130985,0
PA3130986,0
PA3130987,0
PA3390001,0
PA3390005,0
PA3390007,
PA3390010,.033333335
PA3390011,.014925373
PA3390018,.16272727
PA3390020,0
PA3390024,.010709117
PA3390028,0
PA3390030,
PA3390031,.095023595
PA3390032,.0047902619
PA3390033,.0059171598
PA3390035,0
PA3390036,0
PA3390039,.004901961
PA3390044,.0033730161
PA3390045,0
PA3390046,0
PA3390047,0
PA3390048,
PA3390049,0
PA3390055,.033695653
PA3390062,0
PA3390065,.12568726
PA3390068,.06666667
PA3390073,.015969971
PA3390075,0
PA3390076,0
PA3390077,.0029411765
PA3390078,.052941177
PA3390079,.0083333338
PA3390080,0
PA3390081,.0027124775
PA3390085,0
PA3390087,0
PA3390089,.021428572
PA3390090,.034869634
PA3390091,0
PA3390093,.27777779
PA3390097,0
PA3390111,0
PA3390113,.060606062
PA3390115,0
PA3390302,1
PA3390303,.068965517
PA3390304,0
PA3390305,0
PA3390306,.16666667
PA3390307,0
PA3390308,.40000001
PA3390309,0
PA3390310,0
PA3390311,0
PA3390312,.14761905
PA3390316,.14814815
PA3390317,
PA3390318,
PA3390320,.58333337
PA3390321,0
PA3390322,0
PA3390323,.16269842
PA3390324,.031677019
PA3390326,.06666667
PA3390327,.14705883
PA3390329,.073333338
PA3390330,.1
PA3390335,.1388889
PA3390337,0
PA3390338,.04255319
PA3390344,.30000001
PA3390345,.030769231
PA3390349,0
PA3390350,0
PA3390351,0
PA3390352,0
PA3390353,0
PA3390360,.022727273
PA3390361,0
PA3390362,.1
PA3390363,.083333336
PA3390365,0
PA3390367,.055555556
PA3390368,.086538464
PA3390371,0
PA3390378,
PA3390386,.38215488
PA3390387,0
PA3390388,.1425532
PA3390389,0
PA3390391,.1
PA3390392,0
PA3390400,.40000001
PA3390410,.1
PA3390416,.37698412
PA3390417,.06666667
PA3390419,0
PA3390421,.053333335
PA3390422,.041666668
PA3390423,0
PA3390425,.010869565
PA3390426,0
PA3390427,0
PA3390429,.30000001
PA3390432,.011111111
PA3390433,.1
PA3390434,.020833334
PA3390437,0
PA3390443,0
PA3390444,.016129032
PA3390446,.010638298
PA3390449,.010638298
PA3390454,0
PA3390457,
PA3390460,
PA3390462,0
PA3390464,0
PA3390465,.05882353
PA3390467,0
PA3390468,.13333334
PA3390484,
PA3390486,0
PA3390494,.071428575
PA3390497,.18518519
PA3390499,.13636364
PA3390502,.013157895
PA3390504,.10204082
PA3390507,.056603774
PA3390509,.0625
PA3390511,.073924728
PA3390512,0
PA3390518,.51041669
PA3390520,0
PA3390522,0
PA3390525,.019607844
PA3390527,.10714286
PA3390529,.082539685
PA3390531,.15555556
PA3390532,0
PA3390534,.020408163
PA3390537,.04255319
PA3390540,.10769231
PA3390543,.012987013
PA3390547,.34166667
PA3390802,0
PA3390804,.125
PA3390807,.10340909
PA3390810,.034013607
PA3390811,0
PA3390814,.011695907
PA3390815,.30303031
PA3390816,.029629631
PA3390817,0
PA3390818,.80000001
PA3390819,0
PA3390820,.037037037
PA3390821,.1
PA3390822,
PA3390828,0
PA3390830,0
PA3390832,.16666667
PA3390836,0
PA3390837,.2
PA3390838,
PA3390840,
PA3390843,0
PA3390845,.02631579
PA3390850,0
PA3390853,.14871795
PA3390854,.043478262
PA3390855,0
PA3390858,0
PA3390859,.40000001
PA3390866,.047619049
PA3390867,.1
PA3390870,0
PA3390872,.011111111
PA3390875,.16666667
PA3390876,1
PA3390877,.1
PA3390880,
PA3390881,.047619049
PA3390890,
PA3390891,0
PA3390892,.060606062
PA3390894,0
PA3390896,0
PA3390900,.5
PA3390902,0
PA3390905,.11960784
PA3390906,0
PA3390913,0
PA3390917,.039215688
PA3390918,.2
PA3390920,.1
PA3390921,
PA3390922,.11086956
PA3390923,.23100775
PA3390924,0
PA3390926,0
PA3390928,0
PA3390930,.020833334
PA3390931,.027777778
PA3390932,0
PA3390933,.24637455
PA3390934,
PA3390935,0
PA3390936,.041666668
PA3390938,0
PA3390944,0
PA3390945,0
PA3390947,.1
PA3390948,0
PA3390950,0
PA3390951,0
PA3390952,.040816326
PA3390953,.090909094
PA3390954,
PA3390961,.51041669
PA3390965,.1
PA3390968,.12830189
PA3390970,.06666667
PA3390971,.10204082
PA3390972,.010869565
PA3390974,.050000001
PA3390976,0
PA3390977,.095238097
PA3390979,.12820514
PA3390980,0
PA3390982,.084905662
PA3390984,.011494253
PA3390985,
PA3390986,.40579709
PA3390988,0
PA3390992,.30000001
PA3390994,
PA3391000,
PA3391001,0
PA3391002,.022222223
PA3391003,0
PA3391009,.18518518
PA3391011,.010638298
PA3391012,0
PA3391013,0
PA3391016,0
PA3391017,.23125
PA3391018,0
PA3391019,0
PA3391023,.11388889
PA3391025,
PA3391027,0
PA3391028,0
PA3391032,.010869565
PA3391033,0
PA3391034,.4106383
PA3391035,
PA3391037,0
PA3391038,.029411765
PA3391039,0
PA3391040,.34782609
PA3391041,0
PA3391043,0
PA3391044,.021276595
PA3391046,0
PA3391047,.14397164
PA3391048,0
PA3391049,0
PA3391050,.26666668
PA3391051,.039215688
PA3391052,0
PA3391053,0
PA3480006,0
PA3480007,.14457831
PA3480008,0
PA3480011,0
PA3480012,.083333336
PA3480013,0
PA3480015,0
PA3480021,.095238097
PA3480022,0
PA3480023,0
PA3480024,.15289855
PA3480026,.10666667
PA3480027,.0048789866
PA3480028,0
PA3480029,0
PA3480030,.1
PA3480032,.014705882
PA3480035,.093487397
PA3480037,.028985508
PA3480038,0
PA3480039,0
PA3480040,.0071428572
PA3480041,.029411765
PA3480043,0
PA3480044,.015384615
PA3480045,0
PA3480046,.021147141
PA3480049,0
PA3480050,.0109137
PA3480052,.0030303032
PA3480053,.33333334
PA3480054,0
PA3480055,0
PA3480056,0
PA3480057,0
PA3480058,0
PA3480059,.039999999
PA3480063,.015873017
PA3480066,0
PA3480072,0
PA3480075,.0092592593
PA3480076,0
PA3480079,0
PA3480080,0
PA3480082,.078362577
PA3480083,
PA3480087,
PA3480088,
PA3480089,0
PA3480311,0
PA3480316,.071428575
PA3480318,.050000001
PA3480320,.40000001
PA3480322,.017241379
PA3480324,.44938272
PA3480326,.27738094
PA3480327,.22413793
PA3480328,.050865803
PA3480329,.047586728
PA3480332,.13225806
PA3480333,.020833334
PA3480336,.11960784
PA3480338,.1
PA3480341,.2
PA3480345,.036363635
PA3480346,0
PA3480347,.12037037
PA3480348,.11038961
PA3480349,.087719299
PA3480350,0
PA3480351,.014925373
PA3480353,0
PA3480356,0
PA3480358,.020833334
PA3480359,.03125
PA3480365,0
PA3480366,.011111111
PA3480367,0
PA3480370,0
PA3480375,.12830189
PA3480376,.2
PA3480377,.1
PA3480379,.090909094
PA3480383,0
PA3480384,.37037036
PA3480386,0
PA3480387,.07
PA3480390,0
PA3480391,0
PA3480399,0
PA3480403,0
PA3480404,0
PA3480405,.34469697
PA3480406,0
PA3480410,.33333334
PA3480411,0
PA3480412,.1402439
PA3480413,.0625
PA3480415,0
PA3480417,
PA3480419,0
PA3480420,.020833334
PA3480421,.039215688
PA3480423,
PA3480424,0
PA3480428,.5714286
PA3480430,
PA3480431,.04225352
PA3480442,.06666667
PA3480444,.41666666
PA3480445,0
PA3480446,.043478262
PA3480447,.023255814
PA3480450,.06666667
PA3480454,0
PA3480456,0
PA3480459,
PA3480460,.04255319
PA3480463,.023809524
PA3480465,.087943263
PA3480466,0
PA3480467,.15660378
PA3480468,.035714287
PA3480469,.5
PA3480470,.06122449
PA3480472,.010869565
PA3480473,0
PA3480475,0
PA3480479,0
PA3480480,0
PA3480481,0
PA3480482,0
PA3480483,0
PA3480485,.1
PA3480486,0
PA3480490,0
PA3480492,0
PA3480493,.074796751
PA3480506,.29914531
PA3480518,.33333334
PA3480801,.1
PA3480811,0
PA3480814,0
PA3480816,.003508772
PA3480818,.53333336
PA3480820,.1106383
PA3480821,.1
PA3480828,.02586207
PA3480830,
PA3480831,.0625
PA3480832,0
PA3480834,
PA3480835,.33333334
PA3480837,0
PA3480838,0
PA3480840,.010638298
PA3480841,0
PA3480845,0
PA3480853,.073076926
PA3480855,.12962963
PA3480857,.039215688
PA3480859,0
PA3480860,0
PA3480864,.047619049
PA3480866,
PA3480867,.15555556
PA3480868,0
PA3480872,0
PA3480873,.039215688
PA3480875,.19497864
PA3480876,.012195121
PA3480879,.32941177
PA3480880,0
PA3480882,.040816326
PA3480883,0
PA3480886,0
PA3480888,
PA3480890,.13333334
PA3480891,.32173914
PA3480892,0
PA3480893,0
PA3480894,.055555556
PA3480895,.030357143
PA3480896,0
PA3480899,0
PA3480900,.34583333
PA3480901,0
PA3480902,0
PA3480903,0
PA3480906,.43597561
PA3480907,0
PA3480908,
PA3480909,.5714286
PA3480910,.55555558
PA3480911,.40000001
PA3480912,0
PA3480913,.029629631
PA3480914,0
PA3480915,.010416667
PA3480916,.1
PA3480917,0
PA3480918,0
PA3480921,0
PA3480922,.020833334
PA3480923,.020833334
PA3480924,0
PA3480925,
PA3480926,0
PA3480927,.020833334
PA3480928,.31666666
PA3480929,.30508474
PA3480930,.027777778
PA3480932,0
PA3480933,.010869565
PA3480935,.08510638
PA3480936,0
PA3480939,0
PA3480940,
PA3480941,0
PA3480945,0
PA3480946,0
PA3480948,0
PA3480950,0
PA3480953,.090909094
PA3480954,0
PA3480955,.13513513
PA3480956,0
PA3480959,.021739131
PA3480963,0
PA3480965,0
PA3480966,.064285718
PA3480968,1
PA3480969,.80000001
PA3480970,0
PA3480971,.02
PA3480972,.13240741
PA3480973,.015873017
PA3480974,.51041669
PA3480975,0
PA3480976,0
PA3480977,.29993731
PA3480981,.33333334
PA3480983,0
PA3480984,
PA3480986,0
PA3480987,.020833334
PA3480988,.020833334
PA3480989,.011363637
PA3480990,.061403509
PA3480991,0
PA3480992,.090909094
PA3480993,.0074074077
PA3480999,.021437448
PA3540002,0
PA3540003,0
PA3540010,
PA3540011,0
PA3540012,0
PA3540014,0
PA3540015,0
PA3540017,0
PA3540021,0
PA3540023,0
PA3540024,0
PA3540025,0
PA3540026,0
PA3540027,0
PA3540030,0
PA3540032,.039915968
PA3540035,0
PA3540036,0
PA3540037,0
PA3540038,0
PA3540039,0
PA3540040,0
PA3540041,0
PA3540042,0
PA3540043,.022955975
PA3540044,0
PA3540045,0
PA3540046,0
PA3540047,0
PA3540049,.0074626864
PA3540053,.01904762
PA3540054,0
PA3540058,0
PA3540059,.029411765
PA3540061,0
PA3540062,0
PA3540069,0
PA3540070,0
PA3540071,0
PA3540072,0
PA3540073,0
PA3540075,0
PA3540301,.058461539
PA3540304,0
PA3540306,0
PA3540312,0
PA3540318,.08510638
PA3540319,0
PA3540323,0
PA3540327,0
PA3540329,0
PA3540330,0
PA3540332,0
PA3540334,0
PA3540335,0
PA3540338,0
PA3540339,0
PA3540340,0
PA3540341,0
PA3540342,0
PA3540343,0
PA3540345,0
PA3540346,0
PA3540347,0
PA3540353,0
PA3540355,0
PA3540364,0
PA3540367,
PA3540368,0
PA3540369,0
PA3540372,0
PA3540375,
PA3540377,0
PA3540379,0
PA3540382,0
PA3540383,0
PA3540384,0
PA3540385,0
PA3540388,0
PA3540395,0
PA3540399,0
PA3540403,0
PA3540405,.1
PA3540407,0
PA3540409,0
PA3540410,0
PA3540411,.36493507
PA3540412,0
PA3540420,0
PA3540422,0
PA3540426,0
PA3540428,0
PA3540430,0
PA3540431,0
PA3540432,.50724638
PA3540433,0
PA3540436,0
PA3540438,0
PA3540439,0
PA3540442,0
PA3540443,0
PA3540445,0
PA3540447,0
PA3540452,0
PA3540453,0
PA3540457,0
PA3540458,.018518519
PA3540461,0
PA3540462,0
PA3540465,0
PA3540466,0
PA3540467,0
PA3540468,0
PA3540469,0
PA3540473,0
PA3540475,.021739131
PA3540477,0
PA3540478,0
PA3540479,0
PA3540483,.083333336
PA3540485,0
PA3540486,0
PA3540489,0
PA3540803,.083333336
PA3540804,0
PA3540807,0
PA3540808,
PA3540809,0
PA3540810,0
PA3540813,0
PA3540814,0
PA3540815,0
PA3540820,0
PA3540822,0
PA3540825,0
PA3540827,0
PA3540831,0
PA3540833,0
PA3540835,0
PA3540837,.14285715
PA3540838,0
PA3540840,0
PA3540843,0
PA3540846,0
PA3540847,0
PA3540848,0
PA3540850,0
PA3540852,0
PA3540855,0
PA3540856,
PA3540857,.1632653
PA3540860,0
PA3540863,0
PA3540868,0
PA3540871,0
PA3540876,.3929182
PA3540877,0
PA3540878,0
PA3540880,0
PA3540886,.36250001
PA3540888,0
PA3540889,0
PA3540891,0
PA3540894,.5
PA3540895,0
PA3540897,0
PA3540898,0
PA3540899,0
PA3540900,0
PA3540902,0
PA3540903,0
PA3540905,0
PA3540907,0
PA3540909,0
PA3540911,0
PA3540915,0
PA3540916,0
PA3540919,0
PA3540920,0
PA3540921,
PA3540922,0
PA3540923,0
PA3540926,0
PA3540927,.2
PA3540932,0
PA3540933,
PA3540935,0
PA3540936,0
PA3540937,0
PA3540939,0
PA3540942,0
PA3540943,0
PA3540945,0
PA3540946,.083333336
PA3540948,0
PA3540949,0
PA3540951,0
PA3540952,0
PA3540953,0
PA3540955,0
PA3540956,0
PA3540957,0
PA3540959,0
PA3540960,0
PA3540961,0
PA3540962,0
PA3540965,0
PA3540966,0
PA3540970,0
PA3540971,0
PA3540972,0
PA3540973,0
PA3540974,0
PA3540975,0
PA3540977,0
PA3540978,0
PA3540979,.40384614
PA3540980,0
PA3540981,0
PA3540982,.41666666
PA3540983,0
PA3540984,0
PA3540986,0
PA3540987,.5
PA3540988,0
PA4050001,0
PA4050002,.034981344
PA4050003,0
PA4050004,.19047619
PA4050005,.050000001
PA4050007,.076767676
PA4050008,.13472223
PA4050009,.11449276
PA4050012,.019569892
PA4050020,0
PA4050021,0
PA4050023,.050000001
PA4050024,.045454547
PA4050025,0
PA4050027,.060000002
PA4050028,0
PA4050029,.076470591
PA4050030,.06666667
PA4050032,.1
PA4050033,.013888889
PA4050034,.10321638
PA4050035,.10225318
PA4050036,.089577951
PA4050037,.005050505
PA4050038,.050000001
PA4050297,
PA4050299,0
PA4050303,.050000001
PA4050304,.10964912
PA4050307,0
PA4050310,.06666667
PA4050312,
PA4050329,.5350877
PA4050330,.13703704
PA4050332,
PA4050335,.06666667
PA4050340,
PA4050341,.074074075
PA4050342,.11041667
PA4050343,.095238097
PA4050344,
PA4050348,0
PA4050352,
PA4050353,.21214598
PA4050354,.15319149
PA4050356,
PA4050358,0
PA4050359,0
PA4050360,.21568628
PA4050364,.1388889
PA4050367,.043478262
PA4050370,0
PA4050372,0
PA4050394,.039215688
PA4050399,.41666666
PA4050417,.010638298
PA4050449,0
PA4050463,0
PA4050465,0
PA4050467,.0625
PA4050468,.01923077
PA4050473,.021276595
PA4050475,.20028073
PA4050476,.12272727
PA4050479,.1
PA4050484,.019988243
PA4050489,.36231884
PA4050497,.125
PA4050502,.14285715
PA4050505,.20393561
PA4050509,.037037037
PA4050540,.042444821
PA4050801,0
PA4050809,0
PA4050814,.16666667
PA4050820,0
PA4050822,.060606062
PA4050824,0
PA4050826,.11041667
PA4050828,.041666668
PA4050831,0
PA4050832,0
PA4050835,0
PA4050843,0
PA4050850,0
PA4050852,
PA4050855,
PA4050856,
