pwsid,total_samples,detection_share,pfas_count,concentration_sum,detection,max
NC0157015,46,0,0,0,0,0
NC0157117,24,0,0,0,0,0
NC0157143,60,0,0,0,0,0
NC0158010,22,.0454545454545455,1,1.200000047683716,1,1.2
NC0158015,22,0,0,0,0,0
NC0158020,22,0,0,0,0,0
NC0160010,142,.0211267605633803,3,6.799999952316284,1,2.5
NC0160156,116,.0517241379310345,3,.0158000001683831,1,.0088
NC0161010,80,0,0,0,0,0
NC0161010-1,22,0,0,0,0,0
NC0161010-2,22,0,0,0,0,0
NC0161015,22,.1363636363636364,3,4.200000047683716,1,2
NC0175010,29,0,0,0,0,0
NC0175010-1,22,0,0,0,0,0
NC0175010-2,22,0,0,0,0,0
NC0175010-3,22,0,0,0,0,0
NC0175010-4,22,0,0,0,0,0
NC0175015,22,0,0,0,0,0
NC0180010,46,.0434782608695652,2,4.600000023841858,1,2.7
NC0180050,22,0,0,0,0,0
NC0180055,22,.0454545454545455,1,2.099999904632568,1,2.0999999
NC0180065,24,0,0,0,0,0
NC0180065-1,22,.1363636363636364,3,10,1,5.0999999
NC0181010,46,0,0,0,0,0
NC0181020,22,0,0,0,0,0
NC0181035,75,0,0,0,0,0
NC0184010,48,.0416666666666667,1,.0099999997764826,1,.0099999998
NC0184010-1,22,.0909090909090909,2,6.699999809265137,1,4.1999998
NC0184010-2,22,.0909090909090909,2,6.399999856948853,1,4.0999999
NC0184015,22,.1818181818181818,4,12.89999985694885,1,5.5999999
NC0187010,22,0,0,0,0,0
NC0187020,22,0,0,0,0,0
NC0188010,26,.0384615384615385,1,12.60000038146973,1,12.6
NC0188115,22,.0454545454545455,1,7.099999904632568,1,7.0999999
NC0190010,46,.0869565217391304,4,23.80000042915344,1,10
NC0190030,29,.0344827586206897,1,.0105999996885657,1,.0106
NC0190413,106,.0377358490566038,2,.0095999999903142,1,.0051000002
NC0195010,40,0,0,0,0,0
NC0195020,75,0,0,0,0,0
NC0195101,46,0,0,0,0,0
NC0195104,22,0,0,0,0,0
NC0195118,22,.1363636363636364,3,9.800000071525574,1,6
NC0197010,46,0,0,0,0,0
NC0197015,87,0,0,0,0,0
NC0197020,48,0,0,0,0,0
NC0197025,22,0,0,0,0,0
NC0197030,58,0,0,0,0,0
NC0197050,22,0,0,0,0,0
NC0201010,48,0,0,0,0,0
NC0201010-1,22,.2727272727272727,6,17.09999966621399,1,5.6999998
NC0201010-2,22,.4545454545454545,10,50.50000059604645,1,11.6
NC0201015,46,.108695652173913,5,18.5,1,6.8000002
NC0201018,24,0,0,0,0,0
NC0217010,22,.1818181818181818,4,12.49999976158142,1,5.5999999
NC0217015,22,0,0,0,0,0
NC0229010,70,.0285714285714286,2,4.599999904632568,1,2.5
NC0229020,46,.0869565217391304,4,16.99999952316284,1,8.3999996
NC0229025,75,.0933333333333333,7,18.00000011920929,1,3.9000001
NC0229030,22,.1818181818181818,4,19.10000002384186,1,7.8000002
NC0229035,29,0,0,0,0,0
NC0230010,80,.0375,3,4.700000047683716,1,1.8
NC0230015,48,0,0,0,0,0
NC0230015-1,22,.0454545454545455,1,1.100000023841858,1,1.1
NC0230015-2,22,0,0,0,0,0
NC0230015-3,22,.2272727272727273,5,10.49999988079071,1,3.5
NC0234010,94,.0319148936170213,3,8.600000143051147,1,4.8000002
NC0234010-2,22,.4090909090909091,9,59.29999887943268,1,17.4
NC0234010-3,22,.2727272727272727,6,16.69999992847443,1,5.4000001
NC0235015,22,0,0,0,0,0
NC0235108,29,0,0,0,0,0
NC0239010,29,.0344827586206897,1,.0073000001721084,1,.0073000002
NC0239107,46,.1521739130434783,7,49.4000004529953,1,22.5
NC0241010,48,.0833333333333333,2,.1240000054240227,1,.090000004
NC0241010-1,22,.4090909090909091,9,59.40000021457672,1,22.9
NC0241010-2,22,.3181818181818182,7,36.89999997615814,1,14.5
NC0241020,24,0,0,0,0,0
NC0241020-1,22,.1818181818181818,4,17.50000023841858,1,9.1000004
NC0241020-2,22,.4090909090909091,9,66.19999957084656,1,12.2
NC0241030,87,.2068965517241379,7,.0475000003352761,1,.011
NC0273010,24,0,0,0,0,0
NC0273010-1,22,.0909090909090909,2,3.99999988079071,1,2.5999999
NC0273010-2,22,.0909090909090909,2,3.299999952316284,1,1.9
NC0273409,22,.2727272727272727,6,14,1,3
NC0276010,24,0,0,0,0,0
NC0276010-1,22,.3181818181818182,7,40.49999976158142,1,9.3000002
NC0276010-2,22,.1363636363636364,3,12.90000009536743,1,8.3000002
NC0276020,22,0,0,0,0,0
NC0276025,22,.2272727272727273,5,25.60000038146973,1,8.6000004
NC0279010,46,.0434782608695652,2,3.100000023841858,1,2
NC0279020,46,.108695652173913,5,14.30000019073486,1,4.4000001
NC0279025,46,.0217391304347826,1,7.300000190734863,1,7.3000002
NC0279030,22,0,0,0,0,0
NC0279040,12,0,0,0,0,0
NC0279115,12,0,0,0,0,0
NC0285010,46,.0217391304347826,1,1.799999952316284,1,1.8
NC0285015,22,0,0,0,0,0
NC0285020,22,.0909090909090909,2,11.39999985694885,1,10.2
NC0286010,48,0,0,0,0,0
NC0286010-1,22,.1363636363636364,3,12.70000004768372,1,5.8000002
NC0286010-2,22,0,0,0,0,0
NC0286020,53,0,0,0,0,0
NC0286020-1,22,0,0,0,0,0
NC0286020-2,22,0,0,0,0,0
NC0286025,22,.1363636363636364,3,6.399999856948853,1,3.8
NC0286030,22,0,0,0,0,0
NC0291010,75,.0266666666666667,2,5.5,1,2.9000001
NC0293010,24,0,0,0,0,0
NC0293015,24,0,0,0,0,0
NC0299010,22,0,0,0,0,0
NC0299015,22,.0454545454545455,1,1.100000023841858,1,1.1
NC0299020,22,0,0,0,0,0
NC0304010,46,.0869565217391304,4,18.80000019073486,1,7.9000001
NC0304020,58,.0344827586206897,1,.006699999794364,1,.0066999998
NC0309010,22,0,0,0,0,0
NC0309015,22,0,0,0,0,0
NC0309020,20,0,0,0,0,0
NC0309025,22,0,0,0,0,0
NC0309030,22,0,0,0,0,0
NC0309050,22,0,0,0,0,0
NC0309055,94,.0212765957446809,2,17.59999990463257,1,14.5
NC0309060,138,.0144927536231884,1,11.69999980926514,1,11.7
NC0319010,22,.4090909090909091,9,62.80000007152557,1,12
NC0319015,22,.5454545454545454,12,835.7999904155731,1,285.39999
NC0319126,46,.1739130434782609,8,65.40000033378601,1,17.5
NC0326010,48,.0416666666666667,1,.0149999996647239,1,.015
NC0326010-1,22,.3636363636363636,8,68.20000004768372,1,21.799999
NC0326010-2,22,.4090909090909091,9,104.9999997615814,1,22.6
NC0326040,22,.1818181818181818,4,29.40000057220459,1,13.1
NC0326127,240,.0083333333333333,1,.0209999997168779,1,.021
NC0326332,318,.0031446540880503,1,.0410000011324883,1,.041000001
NC0332010,164,.0548780487804878,3,.0175000000745058,1,.0065000001
NC0332010-1,22,.0909090909090909,2,7.599999904632568,1,4
NC0332010-2,22,.1363636363636364,3,7.799999952316284,1,3.2
NC0343010,46,.1739130434782609,5,7.35999995097518,1,2.0999999
NC0343025,29,.2758620689655172,8,.0567000000737607,1,.0113
NC0343045,46,.3260869565217391,10,213.3000018596649,1,60.400002
NC0347010,51,0,0,0,0,0
NC0347025,70,0,0,0,0,0
NC0351010,46,.1739130434782609,8,82.60000026226044,1,19
NC0351015,22,.4090909090909091,9,57.79999923706055,1,13.2
NC0351020,24,0,0,0,0,0
NC0351040,22,.2272727272727273,5,32.30000078678131,1,11
NC0351045,22,.1363636363636364,3,14.60000014305115,1,5.9000001
NC0351070,58,.103448275862069,6,63.39999914169312,1,17.9
NC0353010,46,.1521739130434783,6,44.59999966621399,1,12.2
NC0353130,22,.2727272727272727,6,42.19999980926514,1,9.6999998
NC0362010,46,.108695652173913,5,14.39999985694885,1,4.5999999
NC0363010,79,.0126582278481013,1,3.900000095367432,1,3.9000001
NC0363020,22,0,0,0,0,0
NC0363025,51,.1176470588235294,6,20.60000002384186,1,6.9000001
NC0363030,22,0,0,0,0,0
NC0363035,22,.0454545454545455,1,3.700000047683716,1,3.7
NC0363040,22,0,0,0,0,0
NC0363108,268,.0373134328358209,4,7.900999950245023,1,5.5
NC0363479,22,0,0,0,0,0
NC0368010,46,.2173913043478261,9,91.40000009536743,1,34.700001
NC0368015,46,.0217391304347826,1,1.100000023841858,1,1.1
NC0368020,22,0,0,0,0,0
NC0377010,46,.0434782608695652,2,9.200000047683716,1,5.4000001
NC0377015,133,.0150375939849624,2,1.203200047602877,1,1.2
NC0377109,46,.0869565217391304,4,17.39999985694885,1,7.5999999
NC0378010,24,0,0,0,0,0
NC0378010-1,22,0,0,0,0,0
NC0378010-2,22,.3636363636363636,8,56.60000038146973,1,12.1
NC0378015,20,0,0,0,0,0
NC0378020,22,0,0,0,0,0
NC0378025,22,0,0,0,0,0
NC0378030,22,0,0,0,0,0
NC0378035,51,0,0,0,0,0
NC0378040,22,0,0,0,0,0
NC0378045,22,0,0,0,0,0
NC0378055,526,.0361216730038023,10,15.61589964479208,1,9.8999996
NC0382010,82,0,0,0,0,0
NC0382015,22,.0454545454545455,1,1.100000023841858,1,1.1
NC0382020,22,0,0,0,0,0
NC0382025,22,0,0,0,0,0
NC0382035,22,.2727272727272727,6,24,1,7.9000001
NC0382040,22,0,0,0,0,0
NC0382070,20,0,0,0,0,0
NC0383010,34,0,0,0,0,0
NC0383020,22,.1818181818181818,4,12.09999990463257,1,4.1999998
NC0392010,136,.0514705882352941,6,24.10329942777753,1,12.9
NC0392020,46,.2391304347826087,10,108.7999992370605,1,24.5
NC0392045,24,0,0,0,0,0
NC0392050,24,.0416666666666667,1,.0199999995529652,1,.02
NC0392055,48,.1041666666666667,2,.0800000000745058,1,.050000001
NC0392293,72,0,0,0,0,0
NC0392373,1230,.0016260162601626,1,.1099999994039536,1,.11
NC0392992-1,22,.3181818181818182,7,62.69999957084656,1,15.1
NC0392992-2,22,.4090909090909091,9,94.8000009059906,1,23.1
NC0407010,34,.0294117647058824,1,2.5,1,2.5
NC0407015,22,.0454545454545455,1,2,1,2
NC0407020,22,.2272727272727273,5,104.2999982833862,1,50.599998
NC0407025,22,.0909090909090909,2,9.099999785423279,1,7.6999998
NC0407030,22,0,0,0,0,0
NC0407035,12,0,0,0,0,0
NC0407040,55,.0181818181818182,1,1.399999976158142,1,1.4
NC0408010,22,0,0,0,0,0
NC0408015,22,0,0,0,0,0
NC0408085,154,0,0,0,0,0
NC0410020,24,0,0,0,0,0
NC0410045,145,.2,9,84.5046999999322,1,28.1
NC0410070,24,.125,1,.0409599989652634,1,.040959999
NC0410130,22,.0909090909090909,2,15.70000028610229,1,9.1000004
NC0415010,12,0,0,0,0,0
NC0415015,22,0,0,0,0,0
NC0416015,36,0,0,0,0,0
NC0416020,12,0,0,0,0,0
NC0416025,12,0,0,0,0,0
NC0416035,4,0,0,0,0,0
NC0416040,12,0,0,0,0,0
NC0421010,22,.0454545454545455,1,1.100000023841858,1,1.1
NC0421015,34,.0588235294117647,2,3.099999904632568,1,2.0999999
NC0424010,22,0,0,0,0,0
NC0424015,22,0,0,0,0,0
NC0424020,22,0,0,0,0,0
NC0424030,22,0,0,0,0,0
NC0424040,22,0,0,0,0,0
NC0424045,22,.1363636363636364,3,9,1,5.4000001
NC0424050,22,.0454545454545455,1,2.200000047683716,1,2.2
NC0424055,22,0,0,0,0,0
NC0424102,22,0,0,0,0,0
NC0424820,2,.5,1,14.89999961853027,1,14.9
NC0425010,106,0,0,0,0,0
NC0425015,12,0,0,0,0,0
NC0425025,22,0,0,0,0,0
NC0425035,12,0,0,0,0,0
NC0425040,22,.0454545454545455,1,1.399999976158142,1,1.4
NC0425055,74,0,0,0,0,0
NC0427010,34,0,0,0,0,0
NC0428025,51,.0196078431372549,1,4.900000095367432,1,4.9000001
NC0428030,24,0,0,0,0,0
NC0428030-1,22,0,0,0,0,0
NC0428030-2,22,0,0,0,0,0
NC0428035,22,0,0,0,0,0
NC0431010,22,.0909090909090909,2,10,1,7
NC0431015,22,0,0,0,0,0
NC0431020,22,0,0,0,0,0
NC0431025,22,.0454545454545455,1,2.099999904632568,1,2.0999999
NC0431030,22,0,0,0,0,0
NC0431035,21,.0952380952380952,2,6.599999904632568,1,3.5
NC0431040,22,0,0,0,0,0
NC0431045,22,0,0,0,0,0
NC0431060,22,0,0,0,0,0
NC0431085,178,.0056179775280899,1,3,1,3
NC0433010,46,.1304347826086956,6,22.5,1,7.1999998
NC0433015,22,0,0,0,0,0
NC0433020,22,0,0,0,0,0
NC0433050,48,0,0,0,0,0
NC0437020,22,0,0,0,0,0
NC0440010,22,0,0,0,0,0
NC0440020,22,0,0,0,0,0
NC0440106,22,0,0,0,0,0
NC0442010,24,0,0,0,0,0
NC0442010-1,22,.1363636363636364,3,12.10000014305115,1,7.5
NC0442010-2,22,.1363636363636364,3,12.5,1,7.9000001
NC0442020,22,.1818181818181818,4,17.00000023841858,1,6.9000001
NC0442025,22,0,0,0,0,0
NC0442035,20,0,0,0,0,0
NC0442040,48,0,0,0,0,0
NC0446010,22,.1818181818181818,4,7.100000023841858,1,2.5
NC0446015,22,0,0,0,0,0
NC0446020,22,0,0,0,0,0
NC0446030,22,0,0,0,0,0
NC0446040,22,.0454545454545455,1,2.200000047683716,1,2.2
NC0446045,70,0,0,0,0,0
NC0446106,20,0,0,0,0,0
NC0448010,22,.0909090909090909,2,4.600000023841858,1,2.7
NC0448020,22,0,0,0,0,0
NC0452020,167,0,0,0,0,0
NC0454010,190,0,0,0,0,0
NC0454015,22,.0454545454545455,1,1.700000047683716,1,1.7
NC0454020,22,.0454545454545455,1,1.399999976158142,1,1.4
NC0454025,180,0,0,0,0,0
NC0454030,168,0,0,0,0,0
NC0459010,145,0,0,0,0,0
NC0459015,22,0,0,0,0,0
NC0459025,22,0,0,0,0,0
NC0459030,22,0,0,0,0,0
NC0464010,70,.0714285714285714,5,13.90000033378601,1,4.4000001
NC0464020,106,.0094339622641509,1,.0531199984252453,1,.053119998
NC0464025,22,0,0,0,0,0
NC0464035,22,0,0,0,0,0
NC0465010,46,.2826086956521739,10,121.8999990224838,1,24.5
NC0465010-1,22,.4090909090909091,9,54.89999914169312,1,20
NC0465010-2,22,0,0,0,0,0
NC0465015,118,0,0,0,0,0
NC0465020,22,.2727272727272727,6,71.79999899864197,1,47.799999
NC0465025,22,0,0,0,0,0
NC0465137,22,0,0,0,0,0
NC0465232,34,.1470588235294118,5,22.59999990463257,1,5.5
NC0466010,22,0,0,0,0,0
NC0466015,22,0,0,0,0,0
NC0466020,22,0,0,0,0,0
NC0466025,22,0,0,0,0,0
NC0466035,20,0,0,0,0,0
NC0466040,22,0,0,0,0,0
NC0466108,22,0,0,0,0,0
NC0466110,29,.0344827586206897,1,.0062000001780689,1,.0062000002
NC0467010,60,0,0,0,0,0
NC0467035,165,.0060606060606061,1,1.600000023841858,1,1.6
NC0467041,12,0,0,0,0,0
NC0467042,12,0,0,0,0,0
NC0467043,12,0,0,0,0,0
NC0469020,22,.0454545454545455,1,1.799999952316284,1,1.8
NC0469025,70,0,0,0,0,0
NC0470010,38,.1052631578947368,4,6.900000214576721,1,2.4000001
NC0470015,63,.0476190476190476,3,5.800000071525574,1,2.9000001
NC0471010,116,0,0,0,0,0
NC0471015,22,.0454545454545455,1,1.5,1,1.5
NC0471020,22,0,0,0,0,0
NC0471462,12,0,0,0,0,0
NC0472010,22,.1363636363636364,3,8.600000023841858,1,4.5
NC0472025,22,.1818181818181818,4,12.79999983310699,1,6.5999999
NC0474010,224,0,0,0,0,0
NC0474010-1,22,.2272727272727273,5,23.20000052452087,1,8.8000002
NC0474010-2,22,0,0,0,0,0
NC0474015,24,0,0,0,0,0
NC0474020,22,.0454545454545455,1,1,1,1
NC0474025,22,.0454545454545455,1,1.200000047683716,1,1.2
NC0474030,22,0,0,0,0,0
NC0474035,22,0,0,0,0,0
NC0474040,105,0,0,0,0,0
NC0474045,72,.0138888888888889,1,.0500000007450581,1,.050000001
NC0474055,22,.0454545454545455,1,1.200000047683716,1,1.2
NC0489010,20,0,0,0,0,0
NC0489015,22,.1363636363636364,3,5.399999976158142,1,3
NC0494010,22,0,0,0,0,0
NC0494020,22,0,0,0,0,0
NC0494025,22,0,0,0,0,0
NC0496010,46,.2173913043478261,10,45.20000076293945,1,7.3000002
NC0496015,80,0,0,0,0,0
NC0496045,22,.1818181818181818,4,10.10000002384186,1,3.4000001
NC0496055,29,.2068965517241379,6,.0305999999400228,1,.0071
NC0496060,94,0,0,0,0,0
NC0496065,60,0,0,0,0,0
NC0496065-1,22,0,0,0,0,0
NC0496065-2,22,.0454545454545455,1,9.800000190734863,1,9.8000002
NC0496065-3,22,0,0,0,0,0
NC0498010,48,0,0,0,0,0
NC0498010-1,22,.2272727272727273,5,17.90000021457672,1,7.3000002
NC0498010-2,22,.2727272727272727,6,25.99999964237213,1,8
NC0498020,22,.0909090909090909,2,5.899999856948853,1,3.3
NC0498025,22,0,0,0,0,0
NC0498030,22,.0909090909090909,2,7.5,1,6
NC0498035,22,0,0,0,0,0
NC0498040,22,0,0,0,0,0
NC0498045,22,.2272727272727273,5,21.39999938011169,1,7.1999998
NC1081024,22,0,0,0,0,0
NC2080029,12,0,0,0,0,0
NC3076010,22,.4090909090909091,9,57.70000028610229,1,11
NC4032018,22,.0454545454545455,1,1.600000023841858,1,1.6
NC4051009,29,.2068965517241379,6,.0357000003568828,1,.0094999997
NC4064005,29,.0689655172413793,2,.010499999858439,1,.0052999998
NC5009012,22,.5,11,137.7000021934509,1,27
NC5026019,24,.0833333333333333,1,.0130000002682209,1,.013
NC5043001,58,.2758620689655172,8,.0580000001937151,1,.0105
NC6027001,22,0,0,0,0,0
NC6028002,22,0,0,0,0,0
NC6054001,46,.2173913043478261,10,51.79999995231628,1,10.6
NC6059003,22,.0454545454545455,1,9,1,9
NC6059015,22,.2272727272727273,5,14.90000009536743,1,5.5
NC6059018,22,0,0,0,0,0
NC6070000,22,.0454545454545455,1,2.5,1,2.5
NC7024007,21,0,0,0,0,0
NC7024012,21,.0952380952380952,2,7.299999952316284,1,5.5999999
NC7024013,21,0,0,0,0,0
NC7071011,46,.1956521739130435,9,90.29999899864197,1,29.299999
NC7071054,22,0,0,0,0,0
ND0800080,24,0,0,0,0,0
ND0801154,4,0,0,0,0,0
ND0900336,82,0,0,0,0,0
ND0900999,84,0,0,0,0,0
ND0901483,29,0,0,0,0,0
ND1700059,25,0,0,0,0,0
ND1800410,24,0,0,0,0,0
ND2400715,12,0,0,0,0,0
ND2700990,58,0,0,0,0,0
ND2900074,12,0,0,0,0,0
ND3000400,24,0,0,0,0,0
ND3000596,24,0,0,0,0,0
ND3401128,29,0,0,0,0,0
ND4500242,24,0,0,0,0,0
ND4700498,12,0,0,0,0,0
ND4701303,29,0,0,0,0,0
ND5100660,53,0,0,0,0,0
ND5100710,12,0,0,0,0,0
ND5300425,25,0,0,0,0,0
ND5301012,82,0,0,0,0,0
ND5301079,4,0,0,0,0,0
NE3100101,709,.001410437235543,1,.0052999998442829,1,.0052999998
NE3100303,12,0,0,0,0,0
NE3101302,145,0,0,0,0,0
NE3101906,36,0,0,0,0,0
NE3102702,48,0,0,0,0,0
NE3103904,29,0,0,0,0,0
NE3104305,21,0,0,0,0,0
NE3104309,48,0,0,0,0,0
NE3104701,72,0,0,0,0,0
NE3104702,87,0,0,0,0,0
NE3104708,120,0,0,0,0,0
NE3105312,60,0,0,0,0,0
NE3105507,60,0,0,0,0,0
NE3105701,29,0,0,0,0,0
NE3106705,24,0,0,0,0,0
NE3107902,153,0,0,0,0,0
NE3109507,145,0,0,0,0,0
NE3110705,12,0,0,0,0,0
NE3110926,82,0,0,0,0,0
NE3111106,168,0,0,0,0,0
NE3111910,24,0,0,0,0,0
NE3114110,36,0,0,0,0,0
NE3115313,59,0,0,0,0,0
NE3115716,120,0,0,0,0,0
NE3116702,30,0,0,0,0,0
NE3117301,21,0,0,0,0,0
NE3117303,21,0,0,0,0,0
NE3117308,21,0,0,0,0,0
NE3117905,25,0,0,0,0,0
NE3120002,12,0,0,0,0,0
NE3120514,50,0,0,0,0,0
NE3121126,12,0,0,0,0,0
NH0023010,2,0,0,0,0,0
NH0043020,6,0,0,0,0,0
NH0043040,2,0,0,0,0,0
NH0055030,2,0,0,0,0,0
NH0062010,17,0,0,0,0,0
NH0065020,2,0,0,0,0,0
NH0072070,815,.143558282208589,7,44.20000064373016,1,22.200001
NH0072080,6,.1666666666666667,1,3,1,3
NH0072090,14,.0714285714285714,1,7.449999809265137,1,7.4499998
NH0073030,2,0,0,0,0,0
NH0075060,2,0,0,0,0,0
NH0076130,4,0,0,0,0,0
NH0078090,2,.5,1,2.380000114440918,1,2.3800001
NH0091010,17,0,0,0,0,0
NH0095010,2,0,0,0,0,0
NH0102020,2,0,0,0,0,0
NH0112030,14,.1428571428571428,2,8.519999980926514,1,4.98
NH0112060,13,.2307692307692308,3,20.20000028610229,1,8.7200003
NH0112070,25,.48,6,9.289999961853027,1,3.5999999
NH0112080,54,.8148148148148148,10,21.84000012278557,1,5.9000001
NH0115010,27,.1851851851851852,3,18.15000009536743,1,10.7
NH0115060,2,.5,1,7.46999979019165,1,7.4699998
NH0116010,14,.0714285714285714,1,3.470000028610229,1,3.47
NH0116020,2,.5,1,4.340000152587891,1,4.3400002
NH0116040,2,.5,1,7.5,1,7.5
NH0135010,2,0,0,0,0,0
NH0135030,2,0,0,0,0,0
NH0142010,28,0,0,0,0,0
NH0145010,2,0,0,0,0,0
NH0151010,2,0,0,0,0,0
NH0152020,2,.5,1,5.71999979019165,1,5.7199998
NH0152060,2,0,0,0,0,0
NH0152090,2,0,0,0,0,0
NH0153030,2,0,0,0,0,0
NH0153040,2,.5,1,3.359999895095825,1,3.3599999
NH0153050,6,.5,3,7.920000076293945,1,3.6400001
NH0155020,2,0,0,0,0,0
NH0155080,2,0,0,0,0,0
NH0156020,2,0,0,0,0,0
NH0156030,6,0,0,0,0,0
NH0156040,4,0,0,0,0,0
NH0156070,2,0,0,0,0,0
NH0161010,2,0,0,0,0,0
NH0161020,120,0,0,0,0,0
NH0162050,2,0,0,0,0,0
NH0162070,2,0,0,0,0,0
NH0162100,2,0,0,0,0,0
NH0162140,2,0,0,0,0,0
NH0162160,12,0,0,0,0,0
NH0162180,2,0,0,0,0,0
NH0162190,2,0,0,0,0,0
NH0162200,2,0,0,0,0,0
NH0162250,2,0,0,0,0,0
NH0162260,2,0,0,0,0,0
NH0162270,2,0,0,0,0,0
NH0162310,2,0,0,0,0,0
NH0162330,2,0,0,0,0,0
NH0162340,2,0,0,0,0,0
NH0162350,2,0,0,0,0,0
NH0162390,2,.5,1,3.329999923706055,1,3.3299999
NH0162400,2,0,0,0,0,0
NH0162410,2,0,0,0,0,0
NH0162430,2,0,0,0,0,0
NH0167010,2,0,0,0,0,0
NH0168460,2,0,0,0,0,0
NH0171010,14,.1428571428571428,2,9.789999961853027,1,4.9899998
NH0192060,14,0,0,0,0,0
NH0192070,799,.3429286608260325,6,59.99000072479248,1,29.200001
NH0192080,25,.04,1,.0043999999761581,1,.0044
NH0195020,2,.5,1,40.20000076293945,1,40.200001
NH0196210,2,0,0,0,0,0
NH0196270,2,.5,1,4,1,4
NH0196280,2,.5,1,5.730000019073486,1,5.73
NH0197020,15,.3333333333333333,5,65,1,34
NH0197030,15,.0666666666666667,1,4,1,4
NH0198010,20,.5,10,153.0299999713898,1,93
NH0201010,42,0,0,0,0,0
NH0202020,2,0,0,0,0,0
NH0202060,2,0,0,0,0,0
NH0203040,10,0,0,0,0,0
NH0203070,2,.5,1,3.410000085830688,1,3.4100001
NH0203080,2,0,0,0,0,0
NH0203090,2,0,0,0,0,0
NH0206020,2,0,0,0,0,0
NH0206040,2,.5,1,6.460000038146973,1,6.46
NH0211010,17,0,0,0,0,0
NH0212010,2,0,0,0,0,0
NH0212030,2,0,0,0,0,0
NH0231010,64,0,0,0,0,0
NH0245010,2,0,0,0,0,0
NH0251010,42,0,0,0,0,0
NH0261010,4,.5,1,3.299999952316284,1,3.3
NH0262010,2,0,0,0,0,0
NH0262030,2,0,0,0,0,0
NH0262050,14,.1428571428571428,2,9.079999923706055,1,5.1199999
NH0262060,28,0,0,0,0,0
NH0265060,2,0,0,0,0,0
NH0266010,14,.2142857142857143,3,25.36999988555908,1,11.7
NH0266050,2,.5,1,5.199999809265137,1,5.1999998
NH0266090,2,.5,1,13,1,13
NH0266130,14,0,0,0,0,0
NH0266140,2,0,0,0,0,0
NH0266150,2,0,0,0,0,0
NH0266200,2,.5,1,3.799999952316284,1,3.8
NH0266220,2,0,0,0,0,0
NH0266240,2,.5,1,5.199999809265137,1,5.1999998
NH0266250,2,0,0,0,0,0
NH0269010,4,0,0,0,0,0
NH0275070,2,0,0,0,0,0
NH0275080,2,0,0,0,0,0
NH0282010,2,0,0,0,0,0
NH0285010,2,.5,1,2.299999952316284,1,2.3
NH0285040,6,0,0,0,0,0
NH0286060,2,.5,1,2.589999914169312,1,2.5899999
NH0293010,2,0,0,0,0,0
NH0298040,6,0,0,0,0,0
NH0305010,2,0,0,0,0,0
NH0325010,2,0,0,0,0,0
NH0325050,2,0,0,0,0,0
NH0326020,14,0,0,0,0,0
NH0342060,2,0,0,0,0,0
NH0342090,2,0,0,0,0,0
NH0349010,16,0,0,0,0,0
NH0353020,2,0,0,0,0,0
NH0354010,14,0,0,0,0,0
NH0356020,14,0,0,0,0,0
NH0365010,2,0,0,0,0,0
NH0365020,2,.5,1,15,1,15
NH0381010,2,0,0,0,0,0
NH0398030,16,.0625,1,4.599999904632568,1,4.5999999
NH0432010,14,.0714285714285714,1,1.919999957084656,1,1.92
NH0432020,2,0,0,0,0,0
NH0432040,14,0,0,0,0,0
NH0435060,14,.0714285714285714,1,2.119999885559082,1,2.1199999
NH0435070,2,0,0,0,0,0
NH0435080,2,0,0,0,0,0
NH0437020,2,0,0,0,0,0
NH0445010,24,0,0,0,0,0
NH0449040,2,0,0,0,0,0
NH0456010,2,0,0,0,0,0
NH0461010,54,0,0,0,0,0
NH0501010,143,.020979020979021,3,11.36999988555908,1,4.9200001
NH0505010,2,0,0,0,0,0
NH0511010,4,0,0,0,0,0
NH0512060,2,0,0,0,0,0
NH0512070,2,0,0,0,0,0
NH0512080,2,0,0,0,0,0
NH0512120,2,0,0,0,0,0
NH0512140,2,0,0,0,0,0
NH0512150,2,.5,1,4.739999771118164,1,4.7399998
NH0512170,2,0,0,0,0,0
NH0512190,2,0,0,0,0,0
NH0512210,2,0,0,0,0,0
NH0512230,2,0,0,0,0,0
NH0512250,2,0,0,0,0,0
NH0512260,2,0,0,0,0,0
NH0512270,2,0,0,0,0,0
NH0513100,2,.5,1,2.640000104904175,1,2.6400001
NH0515040,2,0,0,0,0,0
NH0516030,2,0,0,0,0,0
NH0516040,2,0,0,0,0,0
NH0519020,2,0,0,0,0,0
NH0545010,2,0,0,0,0,0
NH0575010,2,0,0,0,0,0
NH0578060,16,0,0,0,0,0
NH0582010,14,0,0,0,0,0
NH0583020,4,.5,1,16,1,16
NH0583050,6,.8333333333333334,5,14.05999994277954,1,5.3699999
NH0585010,14,0,0,0,0,0
NH0594010,2,.5,1,6.449999809265137,1,6.4499998
NH0595010,2,.5,1,5.099999904632568,1,5.0999999
NH0603010,2,.5,1,2.490000009536743,1,2.49
NH0611010,44,0,0,0,0,0
NH0612040,2,.5,1,14.10000038146973,1,14.1
NH0612050,2,.5,1,15.80000019073486,1,15.8
NH0612070,14,.2142857142857143,3,8.099999904632568,1,4.0799999
NH0612110,14,0,0,0,0,0
NH0612140,14,.2142857142857143,3,34.42999935150146,1,16.9
NH0612150,14,.0714285714285714,1,5.079999923706055,1,5.0799999
NH0612170,14,.0714285714285714,1,1.899999976158142,1,1.9
NH0612210,10,.6,5,23.77999997138977,1,5.96
